Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
SVC,0.7183,0.7515,0.7183,0.7228,0.7315,0.7626,0.7315,0.7352,0.6833,0.6965,0.6833,0.6846,0.8782,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
LogisticRegression,0.7872,0.8151,0.7872,0.7886,0.8055,0.8379,0.8055,0.8083,0.6833,0.6967,0.6833,0.6823,0.8527,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.588,0.597,0.588,0.5876,0.5663,0.577,0.5663,0.5679,0.6667,0.691,0.6667,0.6689,0.7272,smote,1000,no_scaled,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.7153,0.7539,0.7153,0.7203,0.6678,0.7088,0.6678,0.6734,0.6667,0.6889,0.6667,0.6687,0.8967,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,MLPClassifier()
DecisionTreeClassifier,0.7661,0.767,0.7661,0.7666,0.7694,0.7716,0.7694,0.7701,0.6667,0.6706,0.6667,0.6628,0.8242,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
LogisticRegression,0.612,0.6222,0.612,0.6117,0.58,0.5948,0.58,0.5811,0.6667,0.6727,0.6667,0.6627,0.7202,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.5952,0.6906,0.5952,0.5859,0.5833,0.6813,0.5833,0.5716,0.6667,0.7535,0.6667,0.6578,0.7798,smote,1000,no_scaled,"['storyPoints', 'polarity', 'A']",10,SVC(probability=True)
SVC,0.5995,0.6976,0.5995,0.5868,0.585,0.6932,0.585,0.5768,0.6667,0.7535,0.6667,0.6578,0.7694,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,SVC(probability=True)
SVC,0.6033,0.6989,0.6033,0.5931,0.5867,0.6945,0.5867,0.5745,0.6667,0.7535,0.6667,0.6578,0.7801,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,SVC(probability=True)
LogisticRegression,0.6182,0.636,0.6182,0.6216,0.619,0.6477,0.619,0.624,0.65,0.6886,0.65,0.6527,0.7817,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
DecisionTreeClassifier,0.7848,0.7871,0.7848,0.7839,0.7857,0.7884,0.7857,0.7854,0.65,0.6562,0.65,0.652,0.838,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,DecisionTreeClassifier()
DecisionTreeClassifier,0.7696,0.7718,0.7696,0.7689,0.7625,0.7621,0.7625,0.7618,0.65,0.6543,0.65,0.6484,0.9172,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,DecisionTreeClassifier()
MLPClassifier,0.6802,0.6986,0.6802,0.6786,0.648,0.7008,0.648,0.6507,0.6333,0.7381,0.6333,0.6326,0.8604,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,MLPClassifier()
MLPClassifier,0.7181,0.7358,0.7181,0.7187,0.7092,0.7219,0.7092,0.7126,0.6333,0.6327,0.6333,0.631,0.8936,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,MLPClassifier()
KNeighborsClassifier,0.702,0.7118,0.702,0.702,0.7883,0.7856,0.7883,0.7853,0.6333,0.6447,0.6333,0.6304,0.8718,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
LogisticRegression,0.6021,0.6193,0.6021,0.6053,0.6265,0.6364,0.6265,0.6275,0.6333,0.6208,0.6333,0.6239,0.7746,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.7674,0.7818,0.7674,0.7656,0.6769,0.6811,0.6769,0.6771,0.6167,0.6223,0.6167,0.6179,0.9054,smote,1000,no_scaled,"['storyPoints', 'polarity', 'A']",10,KNeighborsClassifier()
LogisticRegression,0.5736,0.5863,0.5736,0.5737,0.5542,0.5742,0.5542,0.5553,0.6167,0.6204,0.6167,0.6156,0.7527,smote,1000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.6021,0.6187,0.6021,0.6048,0.6059,0.6226,0.6059,0.6079,0.5833,0.6323,0.5833,0.5949,0.7693,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.77,0.7707,0.77,0.7678,0.7435,0.7452,0.7435,0.7398,0.6,0.6145,0.6,0.5933,0.9211,smote,1000,MinMaxScaler,"['storyPoints', 'polarity', 'A']",10,RandomForestClassifier()
LogisticRegression,0.565,0.577,0.565,0.5647,0.6007,0.6217,0.6007,0.6011,0.5833,0.6312,0.5833,0.5923,0.7459,smote,1000,StandardScaler,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.575,0.5832,0.575,0.576,0.5886,0.5901,0.5886,0.589,0.55,0.5587,0.55,0.5505,0.7199,smote,1000,StandardScaler,"['storyPoints', 'polarity', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5557,0.5589,0.5557,0.5561,0.5153,0.5155,0.5153,0.5143,0.5333,0.535,0.5333,0.534,0.7689,smote,1000,no_scaled,"['storyPoints', 'polarity_mean', 'A']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
