;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
16;KNeighborsClassifier;0.7955;0.7962;0.7955;0.7933;0.8056;0.8115;0.8056;0.8073;0.7667;0.777;0.7667;0.7648;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
6;RandomForestClassifier;0.8248;0.8299;0.8248;0.8255;0.8542;0.855;0.8542;0.8535;0.7667;0.7878;0.7667;0.7665;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 298};RandomForestClassifier(n_estimators=5, random_state=298)
7;RandomForestClassifier;0.8203;0.8237;0.8203;0.8207;0.8264;0.8273;0.8264;0.8266;0.7667;0.781;0.7667;0.7665;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 641};RandomForestClassifier(n_estimators=10, random_state=641)
8;KNeighborsClassifier;0.7978;0.8046;0.7978;0.7969;0.7569;0.7515;0.7569;0.7486;0.7667;0.7783;0.7667;0.7655;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
9;DecisionTreeClassifier;0.8171;0.8294;0.8171;0.8195;0.8403;0.8395;0.8403;0.8398;0.7667;0.7938;0.7667;0.7652;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=513)
10;DecisionTreeClassifier;0.831;0.843;0.831;0.8328;0.7778;0.7845;0.7778;0.7782;0.7667;0.7938;0.7667;0.7652;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
11;DecisionTreeClassifier;0.8256;0.8366;0.8256;0.8271;0.7986;0.8068;0.7986;0.8012;0.7667;0.7938;0.7667;0.7652;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 613};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=613)
12;RandomForestClassifier;0.8203;0.8253;0.8203;0.8208;0.8542;0.8549;0.8542;0.8537;0.7667;0.7726;0.7667;0.7652;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 362};RandomForestClassifier(n_estimators=10, random_state=362)
15;KNeighborsClassifier;0.7909;0.7956;0.7909;0.7907;0.8403;0.8442;0.8403;0.8415;0.7667;0.777;0.7667;0.7648;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
14;RandomForestClassifier;0.8219;0.8267;0.8219;0.8225;0.7708;0.7905;0.7708;0.7753;0.7667;0.777;0.7667;0.7648;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 362};RandomForestClassifier(n_estimators=10, random_state=362)
13;KNeighborsClassifier;0.804;0.8055;0.804;0.8002;0.8333;0.8349;0.8333;0.8339;0.7667;0.777;0.7667;0.7648;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
98;DecisionTreeClassifier;0.8549;0.8581;0.8549;0.8546;0.8958;0.8986;0.8958;0.8959;0.7667;0.773;0.7667;0.7618;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 759};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=759)
99;DecisionTreeClassifier;0.858;0.8606;0.858;0.8578;0.8542;0.8549;0.8542;0.8544;0.7667;0.7698;0.7667;0.7615;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 365};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=365)
95;MLPClassifier;0.7138;0.7207;0.7138;0.7138;0.7986;0.7973;0.7986;0.7946;0.7667;0.7709;0.7667;0.7658;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 752, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=752)
94;MLPClassifier;0.7083;0.7165;0.7083;0.7093;0.7708;0.7717;0.7708;0.7707;0.7667;0.7702;0.7667;0.766;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 73, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=73)
101;SVC;0.8402;0.8491;0.8402;0.8419;0.8194;0.8345;0.8194;0.8179;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, random_state=781)
102;SVC;0.8325;0.8402;0.8325;0.8343;0.875;0.8823;0.875;0.8748;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 158};SVC(C=10, random_state=158)
95;RandomForestClassifier;0.8626;0.868;0.8626;0.8632;0.9097;0.9091;0.9097;0.9092;0.7667;0.7711;0.7667;0.768;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 204};RandomForestClassifier(n_estimators=10, random_state=204)
96;SVC;0.8334;0.8414;0.8334;0.8348;0.8333;0.8414;0.8333;0.8345;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 158};SVC(C=10, random_state=158)
97;SVC;0.8372;0.8453;0.8372;0.8383;0.8125;0.8273;0.8125;0.8132;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, random_state=781)
98;MLPClassifier;0.841;0.8496;0.841;0.8416;0.8819;0.8853;0.8819;0.8803;0.7667;0.7851;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 984, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=984)
99;SVC;0.8326;0.8404;0.8326;0.8339;0.8611;0.8622;0.8611;0.8609;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, random_state=781)
100;SVC;0.8372;0.845;0.8372;0.8383;0.8264;0.8391;0.8264;0.8295;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 158};SVC(C=10, random_state=158)
18;KNeighborsClassifier;0.8064;0.8105;0.8064;0.806;0.7639;0.7662;0.7639;0.763;0.7667;0.7781;0.7667;0.7623;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
103;SVC;0.8395;0.8477;0.8395;0.8409;0.8125;0.8284;0.8125;0.8156;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 158};SVC(C=10, random_state=158)
104;SVC;0.838;0.8446;0.838;0.8396;0.8472;0.8595;0.8472;0.8492;0.7667;0.7697;0.7667;0.7678;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 367};SVC(C=10, random_state=367)
90;DecisionTreeClassifier;0.8626;0.8658;0.8626;0.8625;0.8403;0.8531;0.8403;0.8423;0.7667;0.7717;0.7667;0.7679;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 759};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=759)
91;MLPClassifier;0.706;0.7125;0.706;0.7063;0.8819;0.8814;0.8819;0.8812;0.7667;0.7718;0.7667;0.7672;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 625, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=625)
92;MLPClassifier;0.7044;0.7101;0.7044;0.7049;0.8542;0.857;0.8542;0.8543;0.7667;0.7758;0.7667;0.7672;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 625, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=625)
93;DecisionTreeClassifier;0.8587;0.8598;0.8587;0.8583;0.8611;0.8711;0.8611;0.8631;0.7667;0.7761;0.7667;0.7667;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 365};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=365)
91;SVC;0.8356;0.8423;0.8356;0.8366;0.8333;0.8417;0.8333;0.8352;0.7667;0.7754;0.7667;0.7697;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 367};SVC(C=10, random_state=367)
97;DecisionTreeClassifier;0.8588;0.8641;0.8588;0.8592;0.9028;0.9033;0.9028;0.9028;0.7667;0.773;0.7667;0.7618;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 365};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=365)
94;RandomForestClassifier;0.8634;0.8669;0.8634;0.8639;0.875;0.875;0.875;0.875;0.7667;0.7811;0.7667;0.7682;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 103};RandomForestClassifier(n_estimators=20, random_state=103)
47;KNeighborsClassifier;0.8002;0.8029;0.8002;0.7993;0.8194;0.8192;0.8194;0.8182;0.75;0.7539;0.75;0.7475;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
46;DecisionTreeClassifier;0.8087;0.8169;0.8087;0.8104;0.8681;0.8795;0.8681;0.8694;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
44;DecisionTreeClassifier;0.8318;0.8432;0.8318;0.833;0.8403;0.85;0.8403;0.8412;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
104;KNeighborsClassifier;0.8226;0.8232;0.8226;0.8204;0.8125;0.8102;0.8125;0.8102;0.75;0.7512;0.75;0.7413;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
48;KNeighborsClassifier;0.8094;0.8099;0.8094;0.808;0.7778;0.7897;0.7778;0.7811;0.75;0.7539;0.75;0.7475;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
45;DecisionTreeClassifier;0.8395;0.8491;0.8395;0.8413;0.7986;0.8082;0.7986;0.8013;0.75;0.7769;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
103;MLPClassifier;0.821;0.8403;0.821;0.8216;0.8333;0.8488;0.8333;0.8275;0.75;0.7725;0.75;0.7478;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 879, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=879)
43;DecisionTreeClassifier;0.8171;0.8259;0.8171;0.8184;0.8403;0.8453;0.8403;0.8407;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 191};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=191)
42;DecisionTreeClassifier;0.8357;0.8455;0.8357;0.8372;0.7917;0.8048;0.7917;0.7946;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 613};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=613)
41;DecisionTreeClassifier;0.8334;0.8445;0.8334;0.835;0.7917;0.7987;0.7917;0.7928;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 613};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=613)
40;DecisionTreeClassifier;0.8187;0.8286;0.8187;0.8203;0.8889;0.8887;0.8889;0.8886;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 613};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=613)
39;DecisionTreeClassifier;0.8241;0.8347;0.8241;0.8262;0.8611;0.8638;0.8611;0.8612;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 191};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=191)
38;DecisionTreeClassifier;0.8187;0.8274;0.8187;0.8198;0.8958;0.9006;0.8958;0.897;0.75;0.7689;0.75;0.7488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 191};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=191)
37;KNeighborsClassifier;0.8002;0.8025;0.8002;0.7986;0.7917;0.7954;0.7917;0.7931;0.75;0.7625;0.75;0.7493;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
36;RandomForestClassifier;0.8294;0.8357;0.8294;0.8302;0.8611;0.8687;0.8611;0.8628;0.75;0.7597;0.75;0.7498;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 298};RandomForestClassifier(n_estimators=5, random_state=298)
101;RandomForestClassifier;0.8673;0.8738;0.8673;0.868;0.9028;0.9035;0.9028;0.9029;0.75;0.75;0.75;0.75;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 507};RandomForestClassifier(n_estimators=10, random_state=507)
35;DecisionTreeClassifier;0.8248;0.8365;0.8248;0.8266;0.875;0.8775;0.875;0.8743;0.75;0.7763;0.75;0.7499;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 191};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=191)
34;RandomForestClassifier;0.8318;0.8384;0.8318;0.8332;0.8333;0.8463;0.8333;0.8322;0.75;0.7639;0.75;0.75;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 298};RandomForestClassifier(n_estimators=10, random_state=298)
33;RandomForestClassifier;0.8203;0.8278;0.8203;0.8216;0.8472;0.8468;0.8472;0.8458;0.75;0.7639;0.75;0.75;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 362};RandomForestClassifier(n_estimators=20, random_state=362)
32;RandomForestClassifier;0.8442;0.8507;0.8442;0.8454;0.8125;0.8215;0.8125;0.8149;0.75;0.7639;0.75;0.75;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 362};RandomForestClassifier(n_estimators=20, random_state=362)
31;DecisionTreeClassifier;0.8295;0.8379;0.8295;0.8307;0.8611;0.8615;0.8611;0.8601;0.75;0.7639;0.75;0.75;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
102;MLPClassifier;0.8418;0.8529;0.8418;0.8424;0.8194;0.8395;0.8194;0.8178;0.75;0.7725;0.75;0.7478;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 879, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=879)
87;DecisionTreeClassifier;0.8688;0.8741;0.8688;0.8695;0.9028;0.9079;0.9028;0.9034;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 858};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=858)
100;RandomForestClassifier;0.8619;0.8659;0.8619;0.8624;0.8889;0.8911;0.8889;0.8897;0.75;0.7521;0.75;0.7507;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 313};RandomForestClassifier(n_estimators=5, random_state=313)
119;SVC;0.8341;0.8406;0.8341;0.8353;0.8611;0.8741;0.8611;0.862;0.75;0.7569;0.75;0.7521;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 781};SVC(C=10, random_state=781)
77;MLPClassifier;0.8171;0.8379;0.8171;0.8189;0.8194;0.8281;0.8194;0.8222;0.75;0.7623;0.75;0.753;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 879, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=879)
78;MLPClassifier;0.8325;0.8474;0.8325;0.8318;0.8194;0.8241;0.8194;0.8211;0.75;0.7623;0.75;0.753;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 879, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=879)
79;MLPClassifier;0.8232;0.8316;0.8232;0.8242;0.8125;0.8091;0.8125;0.8086;0.75;0.764;0.75;0.7529;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 973, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=973)
80;DecisionTreeClassifier;0.8681;0.8735;0.8681;0.8691;0.8611;0.8613;0.8611;0.8612;0.75;0.7667;0.75;0.7529;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=11)
81;DecisionTreeClassifier;0.8642;0.8729;0.8642;0.8648;0.8472;0.8544;0.8472;0.8464;0.75;0.7615;0.75;0.7528;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=11)
82;DecisionTreeClassifier;0.8619;0.8693;0.8619;0.8629;0.9028;0.9035;0.9028;0.9027;0.75;0.7615;0.75;0.7528;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 858};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=858)
83;RandomForestClassifier;0.8688;0.8715;0.8688;0.8695;0.8958;0.8959;0.8958;0.8953;0.75;0.7583;0.75;0.7521;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 507};RandomForestClassifier(n_estimators=10, random_state=507)
84;KNeighborsClassifier;0.8125;0.8145;0.8125;0.8116;0.8333;0.8371;0.8333;0.8334;0.75;0.763;0.75;0.752;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
85;KNeighborsClassifier;0.8264;0.8289;0.8264;0.8246;0.8403;0.8429;0.8403;0.8403;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
86;DecisionTreeClassifier;0.8681;0.8751;0.8681;0.869;0.9236;0.9228;0.9236;0.923;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 235};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=235)
88;DecisionTreeClassifier;0.872;0.8791;0.872;0.8731;0.8681;0.872;0.8681;0.8661;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 235};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=235)
99;MLPClassifier;0.8225;0.8368;0.8225;0.8235;0.8403;0.8483;0.8403;0.8391;0.75;0.767;0.75;0.7509;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 973, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=973)
89;DecisionTreeClassifier;0.8634;0.8711;0.8634;0.8645;0.8681;0.8689;0.8681;0.8677;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 858};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=858)
90;DecisionTreeClassifier;0.8619;0.87;0.8619;0.8628;0.9236;0.9252;0.9236;0.9242;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=11)
91;KNeighborsClassifier;0.8163;0.817;0.8163;0.8146;0.8542;0.8558;0.8542;0.8545;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
92;DecisionTreeClassifier;0.8711;0.8788;0.8711;0.8724;0.875;0.8777;0.875;0.8745;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=11)
93;DecisionTreeClassifier;0.8665;0.8756;0.8665;0.8673;0.8889;0.8905;0.8889;0.8894;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 11};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=11)
94;DecisionTreeClassifier;0.8711;0.879;0.8711;0.8717;0.8542;0.8615;0.8542;0.8549;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 235};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=235)
95;DecisionTreeClassifier;0.8712;0.8789;0.8712;0.8719;0.8958;0.8949;0.8958;0.8952;0.75;0.7588;0.75;0.7519;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 235};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=235)
