;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
105;DecisionTreeClassifier;0.9734;0.9735;0.9734;0.9734;0.9537;0.9539;0.9537;0.9538;0.8667;0.8849;0.8667;0.8684;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 254};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=254)
100;DecisionTreeClassifier;0.9717;0.9718;0.9717;0.9718;0.9336;0.9352;0.9336;0.934;0.8667;0.8849;0.8667;0.8684;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 430};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=430)
99;DecisionTreeClassifier;0.9721;0.9722;0.9721;0.9721;0.9436;0.9447;0.9436;0.9439;0.8667;0.8849;0.8667;0.8684;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 430};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=430)
98;DecisionTreeClassifier;0.9733;0.9734;0.9733;0.9733;0.951;0.9526;0.951;0.9513;0.8667;0.8849;0.8667;0.8684;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 254};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=254)
97;DecisionTreeClassifier;0.9741;0.9742;0.9741;0.9741;0.9497;0.9506;0.9497;0.9499;0.8667;0.8849;0.8667;0.8684;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
96;DecisionTreeClassifier;0.9729;0.9729;0.9729;0.9729;0.947;0.947;0.947;0.947;0.8667;0.8775;0.8667;0.8687;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 254};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=254)
41;RandomForestClassifier;0.8614;0.8625;0.8614;0.8616;0.8617;0.8626;0.8617;0.8617;0.8667;0.8704;0.8667;0.8644;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 616};RandomForestClassifier(n_estimators=10, random_state=616)
40;RandomForestClassifier;0.8653;0.8657;0.8653;0.8654;0.8538;0.855;0.8538;0.8541;0.8667;0.8704;0.8667;0.8644;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 998};RandomForestClassifier(n_estimators=20, random_state=998)
39;RandomForestClassifier;0.8604;0.8612;0.8604;0.8605;0.8792;0.8798;0.8792;0.8792;0.8667;0.866;0.8667;0.8648;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 875};RandomForestClassifier(n_estimators=20, random_state=875)
86;SVC;0.8469;0.8662;0.8469;0.8495;0.8732;0.8829;0.8732;0.8748;0.8667;0.8759;0.8667;0.8668;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 319};SVC(C=10, random_state=319)
42;RandomForestClassifier;0.8652;0.8659;0.8652;0.8653;0.8545;0.8552;0.8545;0.8546;0.85;0.8556;0.85;0.85;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 875};RandomForestClassifier(n_estimators=20, random_state=875)
43;RandomForestClassifier;0.86;0.8612;0.86;0.8602;0.8592;0.8591;0.8592;0.8589;0.85;0.8519;0.85;0.8498;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 616};RandomForestClassifier(n_estimators=10, random_state=616)
44;RandomForestClassifier;0.863;0.8632;0.863;0.8629;0.8551;0.8551;0.8551;0.855;0.85;0.8547;0.85;0.8477;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 616};RandomForestClassifier(n_estimators=20, random_state=616)
45;RandomForestClassifier;0.8615;0.8623;0.8615;0.8616;0.8732;0.8731;0.8732;0.8729;0.85;0.8493;0.85;0.8472;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 616};RandomForestClassifier(n_estimators=5, random_state=616)
47;RandomForestClassifier;0.859;0.8593;0.859;0.859;0.8826;0.8823;0.8826;0.8824;0.85;0.8493;0.85;0.8472;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 616};RandomForestClassifier(n_estimators=10, random_state=616)
72;RandomForestClassifier;0.8919;0.8928;0.8919;0.892;0.8879;0.8904;0.8879;0.8886;0.85;0.8493;0.85;0.8486;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 116};RandomForestClassifier(n_estimators=20, random_state=116)
71;MLPClassifier;0.8808;0.8825;0.8808;0.8806;0.896;0.8973;0.896;0.8965;0.85;0.8524;0.85;0.8488;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 428, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=428)
46;RandomForestClassifier;0.8615;0.8621;0.8615;0.8615;0.8644;0.8652;0.8644;0.8647;0.85;0.8493;0.85;0.8472;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 616};RandomForestClassifier(n_estimators=5, random_state=616)
69;RandomForestClassifier;0.8901;0.8913;0.8901;0.8903;0.8893;0.891;0.8893;0.8896;0.85;0.8506;0.85;0.8499;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 860};RandomForestClassifier(n_estimators=5, random_state=860)
55;DecisionTreeClassifier;0.9826;0.9826;0.9826;0.9826;0.9565;0.9584;0.9565;0.9568;0.85;0.862;0.85;0.8516;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)
1;RandomForestClassifier;0.9259;0.9265;0.9259;0.926;0.9277;0.9282;0.9277;0.9279;0.85;0.8542;0.85;0.8506;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 45};RandomForestClassifier(n_estimators=10, random_state=45)
2;RandomForestClassifier;0.9246;0.9255;0.9246;0.9249;0.923;0.9246;0.923;0.9235;0.85;0.855;0.85;0.8493;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 134};RandomForestClassifier(n_estimators=20, random_state=134)
72;MLPClassifier;0.8931;0.8958;0.8931;0.8926;0.927;0.9274;0.927;0.927;0.85;0.8497;0.85;0.8495;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 961, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=961)
71;MLPClassifier;0.8995;0.9029;0.8995;0.8993;0.8882;0.8875;0.8882;0.8872;0.85;0.8497;0.85;0.8495;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 961, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=961)
70;DecisionTreeClassifier;0.9833;0.9834;0.9833;0.9833;0.9485;0.9492;0.9485;0.9485;0.85;0.8519;0.85;0.8498;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 748};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=748)
69;DecisionTreeClassifier;0.9817;0.9818;0.9817;0.9817;0.9552;0.9553;0.9552;0.9552;0.85;0.8519;0.85;0.8498;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 748};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=748)
68;DecisionTreeClassifier;0.9812;0.9812;0.9812;0.9812;0.9565;0.9566;0.9565;0.9566;0.85;0.8506;0.85;0.8499;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 55};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=55)
67;MLPClassifier;0.9029;0.9068;0.9029;0.9033;0.9103;0.9114;0.9103;0.9107;0.85;0.85;0.85;0.85;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 639, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=639)
66;MLPClassifier;0.9037;0.9048;0.9037;0.9037;0.919;0.9192;0.919;0.9189;0.85;0.85;0.85;0.85;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 357, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=357)
65;DecisionTreeClassifier;0.9814;0.9814;0.9814;0.9814;0.9552;0.9565;0.9552;0.9554;0.85;0.8514;0.85;0.8504;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 55};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=55)
64;MLPClassifier;0.899;0.9007;0.899;0.8989;0.929;0.9308;0.929;0.9295;0.85;0.8554;0.85;0.8504;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 961, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=961)
63;MLPClassifier;0.899;0.9028;0.899;0.899;0.8983;0.9008;0.8983;0.8977;0.85;0.8554;0.85;0.8504;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 357, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=357)
62;MLPClassifier;0.8991;0.9011;0.8991;0.8988;0.9029;0.9024;0.9029;0.902;0.85;0.8554;0.85;0.8504;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 357, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=357)
61;DecisionTreeClassifier;0.9811;0.9812;0.9811;0.9811;0.9545;0.9553;0.9545;0.9546;0.85;0.8579;0.85;0.8507;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 55};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=55)
60;DecisionTreeClassifier;0.983;0.9831;0.983;0.983;0.9552;0.9563;0.9552;0.9553;0.85;0.8579;0.85;0.8507;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)
59;DecisionTreeClassifier;0.9797;0.9797;0.9797;0.9797;0.9525;0.953;0.9525;0.9526;0.85;0.8579;0.85;0.8507;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)
58;DecisionTreeClassifier;0.9807;0.9808;0.9807;0.9807;0.9451;0.9455;0.9451;0.9452;0.85;0.8579;0.85;0.8507;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 748};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=748)
57;DecisionTreeClassifier;0.9818;0.9818;0.9818;0.9818;0.9478;0.9483;0.9478;0.948;0.85;0.8541;0.85;0.851;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)
56;DecisionTreeClassifier;0.9827;0.9828;0.9827;0.9827;0.9572;0.958;0.9572;0.9574;0.85;0.8541;0.85;0.851;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)
70;MLPClassifier;0.8835;0.8849;0.8835;0.8835;0.8859;0.8858;0.8859;0.8858;0.85;0.849;0.85;0.8491;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 428, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=428)
65;MLPClassifier;0.8824;0.8836;0.8824;0.8824;0.8805;0.8876;0.8805;0.8811;0.85;0.8608;0.85;0.8526;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 428, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=428)
68;MLPClassifier;0.8838;0.8854;0.8838;0.8838;0.8671;0.8671;0.8671;0.8662;0.85;0.8542;0.85;0.8506;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 116, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=116)
102;DecisionTreeClassifier;0.9043;0.9046;0.9043;0.9043;0.9054;0.9113;0.9054;0.9062;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
108;DecisionTreeClassifier;0.908;0.9081;0.908;0.908;0.8906;0.8958;0.8906;0.8913;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=112)
107;DecisionTreeClassifier;0.9052;0.9058;0.9052;0.9053;0.8893;0.8972;0.8893;0.8904;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=112)
106;DecisionTreeClassifier;0.9067;0.9071;0.9067;0.9068;0.8981;0.9041;0.8981;0.8993;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
105;DecisionTreeClassifier;0.9049;0.9051;0.9049;0.9049;0.8867;0.8913;0.8867;0.8874;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
104;DecisionTreeClassifier;0.9047;0.9051;0.9047;0.9048;0.8933;0.8975;0.8933;0.8942;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=112)
103;DecisionTreeClassifier;0.9052;0.9055;0.9052;0.9052;0.8946;0.9017;0.8946;0.8958;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
101;DecisionTreeClassifier;0.9058;0.9062;0.9058;0.9059;0.8973;0.9017;0.8973;0.8982;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
67;MLPClassifier;0.8832;0.8844;0.8832;0.8833;0.8859;0.8871;0.8859;0.8863;0.85;0.8545;0.85;0.8511;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 854, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=854)
100;DecisionTreeClassifier;0.9065;0.9069;0.9065;0.9066;0.8879;0.8931;0.8879;0.8885;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
99;DecisionTreeClassifier;0.905;0.9053;0.905;0.9051;0.894;0.899;0.894;0.8945;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
98;DecisionTreeClassifier;0.9061;0.9064;0.9061;0.9061;0.8933;0.8976;0.8933;0.894;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
97;DecisionTreeClassifier;0.9049;0.9055;0.9049;0.905;0.9034;0.9088;0.9034;0.9044;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=98)
96;DecisionTreeClassifier;0.9069;0.9071;0.9069;0.9069;0.894;0.8991;0.894;0.8951;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
95;DecisionTreeClassifier;0.9065;0.9069;0.9065;0.9066;0.8893;0.8929;0.8893;0.89;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
109;DecisionTreeClassifier;0.9079;0.9082;0.9079;0.908;0.8933;0.8998;0.8933;0.8942;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=112)
110;DecisionTreeClassifier;0.9063;0.9065;0.9063;0.9063;0.892;0.8966;0.892;0.8929;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=112)
111;DecisionTreeClassifier;0.9058;0.9061;0.9058;0.9058;0.8853;0.8941;0.8853;0.8863;0.85;0.8522;0.85;0.8508;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 112};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=112)
112;MLPClassifier;0.876;0.8792;0.876;0.8768;0.8826;0.8871;0.8826;0.8837;0.85;0.8579;0.85;0.8507;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 983, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=983)
113;SVC;0.8484;0.8669;0.8484;0.8508;0.8537;0.8701;0.8537;0.8564;0.85;0.8634;0.85;0.8505;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 15};SVC(C=10, random_state=15)
114;SVC;0.8487;0.8676;0.8487;0.8513;0.8638;0.8741;0.8638;0.8655;0.85;0.8634;0.85;0.8505;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 953};SVC(C=10, random_state=953)
115;SVC;0.8459;0.8643;0.8459;0.8484;0.8624;0.874;0.8624;0.8645;0.85;0.8634;0.85;0.8505;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 319};SVC(C=10, random_state=319)
116;SVC;0.8461;0.8638;0.8461;0.8486;0.8692;0.8859;0.8692;0.8716;0.85;0.8634;0.85;0.8505;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 319};SVC(C=10, random_state=319)
117;DecisionTreeClassifier;0.9062;0.9065;0.9062;0.9063;0.8899;0.8931;0.8899;0.8908;0.85;0.8493;0.85;0.8486;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
118;DecisionTreeClassifier;0.9061;0.9066;0.9061;0.9062;0.9001;0.9015;0.9001;0.9006;0.85;0.8493;0.85;0.8486;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 969};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=969)
111;DecisionTreeClassifier;0.9717;0.9718;0.9717;0.9717;0.9503;0.9509;0.9503;0.9505;0.85;0.8685;0.85;0.8532;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 254};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=254)
112;DecisionTreeClassifier;0.9733;0.9734;0.9733;0.9733;0.9383;0.9387;0.9383;0.9384;0.85;0.8685;0.85;0.8532;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
113;DecisionTreeClassifier;0.9719;0.972;0.9719;0.9719;0.9463;0.9471;0.9463;0.9465;0.85;0.862;0.85;0.8516;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
114;DecisionTreeClassifier;0.9744;0.9745;0.9744;0.9744;0.9443;0.9451;0.9443;0.9445;0.85;0.862;0.85;0.8516;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
115;DecisionTreeClassifier;0.971;0.9711;0.971;0.971;0.947;0.9472;0.947;0.9471;0.85;0.862;0.85;0.8516;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
116;DecisionTreeClassifier;0.9726;0.9727;0.9726;0.9726;0.9477;0.9481;0.9477;0.9478;0.85;0.862;0.85;0.8516;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 254};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=254)
117;DecisionTreeClassifier;0.9713;0.9714;0.9713;0.9713;0.9523;0.9538;0.9523;0.9525;0.85;0.8634;0.85;0.8505;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 390};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=390)
