;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
                   random_state=825)"
108;RandomForestClassifier;0.8846;0.8863;0.8846;0.8848;0.8888;0.8895;0.8888;0.8889;0.7667;0.7687;0.7667;0.7674;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 832};RandomForestClassifier(n_estimators=5, random_state=832)
142;LogisticRegression;0.6378;0.6409;0.6378;0.6385;0.6247;0.6296;0.6247;0.6249;0.7667;0.7679;0.7667;0.767;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 825, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=825)"
89;MLPClassifier;0.8684;0.8723;0.8684;0.8687;0.8814;0.8816;0.8814;0.88;0.7667;0.7731;0.7667;0.7663;smote;3000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 830, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=830)
81;RandomForestClassifier;0.8637;0.8662;0.8637;0.8641;0.8736;0.8761;0.8736;0.8737;0.7667;0.779;0.7667;0.7659;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 690};RandomForestClassifier(n_estimators=10, random_state=690)
80;RandomForestClassifier;0.8632;0.8662;0.8632;0.8637;0.8826;0.8841;0.8826;0.8829;0.7667;0.779;0.7667;0.7659;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 690};RandomForestClassifier(n_estimators=10, random_state=690)
143;DecisionTreeClassifier;0.9004;0.9008;0.9004;0.9004;0.8944;0.895;0.8944;0.894;0.7667;0.7779;0.7667;0.7668;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 771};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=771)
144;LogisticRegression;0.6377;0.6409;0.6377;0.6383;0.6386;0.6436;0.6386;0.6397;0.7667;0.7671;0.7667;0.7666;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
107;SVC;0.851;0.856;0.851;0.8521;0.8809;0.8887;0.8809;0.882;0.7667;0.7784;0.7667;0.7699;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 810};SVC(C=10, random_state=810)
106;SVC;0.853;0.8577;0.853;0.8541;0.8708;0.8769;0.8708;0.8715;0.7667;0.7784;0.7667;0.7699;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 906};SVC(C=10, random_state=906)
72;RandomForestClassifier;0.867;0.8687;0.867;0.8673;0.8591;0.8626;0.8591;0.8597;0.7667;0.7789;0.7667;0.7682;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 811};RandomForestClassifier(n_estimators=20, random_state=811)
146;LogisticRegression;0.6353;0.6388;0.6353;0.6359;0.6753;0.6803;0.6753;0.6763;0.7667;0.7662;0.7667;0.7661;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 627, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=627)"
79;RandomForestClassifier;0.866;0.8682;0.866;0.8664;0.8434;0.8455;0.8434;0.8439;0.7667;0.7748;0.7667;0.766;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 520};RandomForestClassifier(n_estimators=5, random_state=520)
78;MLPClassifier;0.8265;0.8304;0.8265;0.8267;0.8132;0.8148;0.8132;0.813;0.7667;0.7738;0.7667;0.7662;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 397, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=397)
126;LogisticRegression;0.6986;0.7174;0.6986;0.6987;0.6933;0.7158;0.6933;0.6924;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 640, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=640)"
127;LogisticRegression;0.6977;0.7162;0.6977;0.6979;0.6936;0.7126;0.6936;0.6916;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 640, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=640)"
128;LogisticRegression;0.6942;0.7126;0.6942;0.6945;0.7205;0.7362;0.7205;0.719;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 412, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=412)"
77;RandomForestClassifier;0.8634;0.8662;0.8634;0.8639;0.868;0.8714;0.868;0.8686;0.7667;0.7761;0.7667;0.7667;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 520};RandomForestClassifier(n_estimators=10, random_state=520)
76;RandomForestClassifier;0.8632;0.865;0.8632;0.8634;0.8736;0.8742;0.8736;0.8737;0.7667;0.7761;0.7667;0.7667;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 520};RandomForestClassifier(n_estimators=5, random_state=520)
75;MLPClassifier;0.825;0.8294;0.825;0.8244;0.83;0.8318;0.83;0.8301;0.7667;0.7875;0.7667;0.7675;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 85, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=85)
74;RandomForestClassifier;0.8612;0.8634;0.8612;0.8616;0.8826;0.888;0.8826;0.8839;0.7667;0.7789;0.7667;0.7682;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 811};RandomForestClassifier(n_estimators=10, random_state=811)
73;RandomForestClassifier;0.8649;0.8681;0.8649;0.8655;0.8736;0.88;0.8736;0.8746;0.7667;0.7789;0.7667;0.7682;smote;3000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 690};RandomForestClassifier(n_estimators=20, random_state=690)
124;LogisticRegression;0.6973;0.7164;0.6973;0.6974;0.7082;0.7199;0.7082;0.708;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 144, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=144)"
125;LogisticRegression;0.6938;0.7119;0.6938;0.6938;0.7116;0.7231;0.7116;0.7121;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 640, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=640)"
9;MLPClassifier;0.8827;0.886;0.8827;0.8829;0.8753;0.878;0.8753;0.8761;0.7667;0.7663;0.7667;0.7662;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 149, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=149)
123;LogisticRegression;0.6977;0.7165;0.6977;0.6978;0.6876;0.6999;0.6876;0.6881;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 412, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=412)"
122;LogisticRegression;0.6961;0.7142;0.6961;0.6963;0.7079;0.7265;0.7079;0.7081;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 412, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=412)"
139;LogisticRegression;0.829;0.8341;0.829;0.8306;0.8221;0.8299;0.8221;0.8244;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
138;LogisticRegression;0.829;0.8344;0.829;0.8307;0.83;0.8333;0.83;0.8313;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
137;LogisticRegression;0.8254;0.8311;0.8254;0.8271;0.8501;0.8545;0.8501;0.8516;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
136;LogisticRegression;0.8297;0.835;0.8297;0.8314;0.8132;0.8206;0.8132;0.8153;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
135;LogisticRegression;0.8285;0.8338;0.8285;0.8301;0.8345;0.8404;0.8345;0.8363;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
134;LogisticRegression;0.8255;0.8311;0.8255;0.8272;0.849;0.8531;0.849;0.8505;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
133;LogisticRegression;0.826;0.8315;0.826;0.8276;0.8512;0.8555;0.8512;0.8525;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
132;LogisticRegression;0.8243;0.8303;0.8243;0.8261;0.8546;0.8559;0.8546;0.8551;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
131;LogisticRegression;0.8294;0.8349;0.8294;0.831;0.8233;0.8276;0.8233;0.8249;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
130;LogisticRegression;0.8272;0.8327;0.8272;0.8289;0.8333;0.8397;0.8333;0.8352;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
129;LogisticRegression;0.8282;0.8335;0.8282;0.8299;0.8389;0.8462;0.8389;0.841;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
128;LogisticRegression;0.8306;0.836;0.8306;0.8323;0.8154;0.8216;0.8154;0.8172;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
127;LogisticRegression;0.8271;0.8327;0.8271;0.8288;0.849;0.8529;0.849;0.8504;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
126;LogisticRegression;0.829;0.8341;0.829;0.8306;0.8311;0.8398;0.8311;0.833;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
125;LogisticRegression;0.8279;0.8334;0.8279;0.8296;0.83;0.8347;0.83;0.8314;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
124;LogisticRegression;0.8274;0.8332;0.8274;0.8292;0.8445;0.8456;0.8445;0.845;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
123;LogisticRegression;0.8286;0.834;0.8286;0.8302;0.8199;0.8247;0.8199;0.8217;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
122;LogisticRegression;0.828;0.8331;0.828;0.8297;0.8121;0.82;0.8121;0.8141;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
121;LogisticRegression;0.8281;0.8334;0.8281;0.8297;0.8345;0.8404;0.8345;0.8364;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
120;LogisticRegression;0.8295;0.8347;0.8295;0.8311;0.8266;0.8334;0.8266;0.8288;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 389, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=389)"
142;LogisticRegression;0.8295;0.8349;0.8295;0.8311;0.8188;0.8237;0.8188;0.8205;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
143;LogisticRegression;0.8305;0.836;0.8305;0.8322;0.811;0.8147;0.811;0.8125;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 768, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=768)"
144;LogisticRegression;0.828;0.8334;0.828;0.8296;0.8255;0.8319;0.8255;0.8272;0.7667;0.7824;0.7667;0.7684;smote;3000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 845, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=845)"
119;RandomForestClassifier;0.8589;0.8619;0.8589;0.8593;0.8663;0.8697;0.8663;0.8672;0.7667;0.7825;0.7667;0.7697;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 855};RandomForestClassifier(n_estimators=5, random_state=855)
137;LogisticRegression;0.6367;0.6404;0.6367;0.6373;0.6573;0.6694;0.6573;0.6595;0.7667;0.7679;0.7667;0.767;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 825, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=825)"
120;LogisticRegression;0.6952;0.7133;0.6952;0.6953;0.7146;0.7299;0.7146;0.7135;0.7667;0.7688;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 144, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=144)"
121;LogisticRegression;0.6995;0.7181;0.6995;0.6996;0.6756;0.6968;0.6756;0.6755;0.7667;0.7663;0.7667;0.7656;smote;3000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 144, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=144)"
138;LogisticRegression;0.6387;0.6422;0.6387;0.6394;0.6427;0.6508;0.6427;0.6442;0.7667;0.7679;0.7667;0.767;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 825, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=825)"
136;LogisticRegression;0.6401;0.6439;0.6401;0.6409;0.6157;0.6197;0.6157;0.6161;0.7667;0.7679;0.7667;0.767;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 627, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=627)"
10;MLPClassifier;0.8841;0.8858;0.8841;0.8842;0.8831;0.8849;0.8831;0.8835;0.7667;0.7663;0.7667;0.7662;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 980, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=980)
38;SVC;0.8554;0.8605;0.8554;0.8564;0.8753;0.8868;0.8753;0.8766;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
31;SVC;0.8616;0.868;0.8616;0.8627;0.8629;0.8763;0.8629;0.8643;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
32;SVC;0.8565;0.8636;0.8565;0.8577;0.8967;0.904;0.8967;0.8977;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
33;SVC;0.8582;0.8655;0.8582;0.8595;0.882;0.8965;0.882;0.8823;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
34;SVC;0.8576;0.8644;0.8576;0.8587;0.8944;0.8995;0.8944;0.8947;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
35;SVC;0.858;0.8645;0.858;0.8591;0.8934;0.9018;0.8934;0.8941;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
36;SVC;0.8565;0.8634;0.8565;0.8577;0.8966;0.9072;0.8966;0.8971;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
37;SVC;0.8571;0.8642;0.8571;0.8583;0.8775;0.8818;0.8775;0.8779;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
39;SVC;0.86;0.8665;0.86;0.861;0.8764;0.8854;0.8764;0.8771;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
29;SVC;0.8575;0.8648;0.8575;0.8587;0.8956;0.9008;0.8956;0.8955;0.7667;0.7701;0.7667;0.7656;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, random_state=666)
40;SVC;0.8577;0.8657;0.8577;0.859;0.8798;0.8878;0.8798;0.8801;0.7667;0.7726;0.7667;0.7652;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
41;SVC;0.8578;0.8657;0.8578;0.8592;0.8777;0.8851;0.8777;0.8778;0.7667;0.7726;0.7667;0.7652;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 18};SVC(C=10, random_state=18)
42;MLPClassifier;0.8847;0.8867;0.8847;0.8849;0.8923;0.8947;0.8923;0.8928;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
43;MLPClassifier;0.8826;0.8858;0.8826;0.8828;0.8955;0.8959;0.8955;0.8956;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
44;MLPClassifier;0.8857;0.8887;0.8857;0.8859;0.8708;0.8712;0.8708;0.8709;0.7667;0.7672;0.7667;0.7646;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 568, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=568)
135;LogisticRegression;0.638;0.6412;0.638;0.6386;0.618;0.6238;0.618;0.6188;0.7667;0.7679;0.7667;0.767;smote;3000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
46;SVC;0.8582;0.8648;0.8582;0.8593;0.864;0.8712;0.864;0.8651;0.7667;0.7767;0.7667;0.7638;smote;3000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 486};SVC(C=10, random_state=486)
