Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.9391;0.9398;0.9391;0.939;0.9388;0.9399;0.9388;0.9389;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.9418;0.9424;0.9418;0.9417;0.9388;0.9433;0.9388;0.9385;0.9167;0.9214;0.9167;0.9165;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
MLPClassifier;0.9233;0.9258;0.9233;0.9233;0.9354;0.9387;0.9354;0.9357;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 636, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=636)
KNeighborsClassifier;0.9014;0.9042;0.9014;0.9013;0.9252;0.9322;0.9252;0.9261;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.9573;0.9579;0.9573;0.9573;0.9626;0.9636;0.9626;0.9626;0.9167;0.9205;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 565};RandomForestClassifier(n_estimators=20, random_state=565)
MLPClassifier;0.9195;0.9251;0.9195;0.9196;0.932;0.9363;0.932;0.9315;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 73, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=73)
MLPClassifier;0.9157;0.9189;0.9157;0.9157;0.9422;0.9481;0.9422;0.9426;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.9183;0.9224;0.9183;0.9185;0.881;0.8928;0.881;0.8819;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 165, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=165)
MLPClassifier;0.9176;0.9247;0.9176;0.9181;0.9116;0.9131;0.9116;0.9112;0.9167;0.9278;0.9167;0.916;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 165, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=165)
MLPClassifier;0.9131;0.9188;0.9131;0.9133;0.8946;0.9172;0.8946;0.8971;0.9167;0.9157;0.9167;0.9158;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 165, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=165)
MLPClassifier;0.9134;0.9189;0.9134;0.9137;0.9116;0.9171;0.9116;0.9119;0.9167;0.9191;0.9167;0.9151;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 165, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=165)
MLPClassifier;0.9218;0.9275;0.9218;0.9222;0.9082;0.9205;0.9082;0.9081;0.9167;0.9191;0.9167;0.9151;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 165, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=165)
RandomForestClassifier;0.9388;0.939;0.9388;0.9387;0.9048;0.9095;0.9048;0.9045;0.9167;0.9286;0.9167;0.9139;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 424};RandomForestClassifier(n_estimators=5, random_state=424)
RandomForestClassifier;0.935;0.937;0.935;0.935;0.915;0.9249;0.915;0.9151;0.9167;0.9286;0.9167;0.9139;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 68};RandomForestClassifier(n_estimators=5, random_state=68)
DecisionTreeClassifier;0.9422;0.9429;0.9422;0.9422;0.9456;0.9455;0.9456;0.9452;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.932;0.9334;0.932;0.932;0.949;0.949;0.949;0.9489;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
RandomForestClassifier;0.9331;0.9336;0.9331;0.9331;0.9558;0.9564;0.9558;0.9558;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 335};RandomForestClassifier(n_estimators=5, random_state=335)
MLPClassifier;0.921;0.9258;0.921;0.9212;0.9524;0.9524;0.9524;0.9522;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 73, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=73)
DecisionTreeClassifier;0.9312;0.933;0.9312;0.9313;0.9388;0.9404;0.9388;0.9385;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 80};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=80)
DecisionTreeClassifier;0.9335;0.935;0.9335;0.9334;0.9184;0.9251;0.9184;0.9174;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.9354;0.9358;0.9354;0.9353;0.9354;0.9359;0.9354;0.9348;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 981};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=981)
DecisionTreeClassifier;0.9403;0.9408;0.9403;0.9402;0.9218;0.9224;0.9218;0.9219;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.932;0.9332;0.932;0.9319;0.9354;0.9355;0.9354;0.9352;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 395};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=395)
DecisionTreeClassifier;0.9357;0.9377;0.9357;0.9358;0.9252;0.925;0.9252;0.925;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 926};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=926)
DecisionTreeClassifier;0.9384;0.939;0.9384;0.9384;0.9252;0.9253;0.9252;0.9252;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 981};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=981)
DecisionTreeClassifier;0.9342;0.935;0.9342;0.9343;0.9592;0.959;0.9592;0.959;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 926};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=926)
DecisionTreeClassifier;0.9407;0.9411;0.9407;0.9406;0.9184;0.9191;0.9184;0.9184;0.9167;0.9262;0.9167;0.9133;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 926};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=926)
RandomForestClassifier;0.9603;0.961;0.9603;0.9603;0.9558;0.957;0.9558;0.9557;0.9;0.906;0.9;0.9005;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 996};RandomForestClassifier(n_estimators=20, random_state=996)
MLPClassifier;0.9195;0.9259;0.9195;0.9199;0.9116;0.9232;0.9116;0.9116;0.9;0.9158;0.9;0.9003;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 73, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=73)
RandomForestClassifier;0.963;0.9637;0.963;0.9629;0.9592;0.9593;0.9592;0.9591;0.9;0.9007;0.9;0.9;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 899};RandomForestClassifier(n_estimators=20, random_state=899)
RandomForestClassifier;0.9599;0.9603;0.9599;0.9599;0.9524;0.9542;0.9524;0.9524;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
RandomForestClassifier;0.9603;0.9611;0.9603;0.9603;0.9626;0.963;0.9626;0.9624;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 673};RandomForestClassifier(n_estimators=20, random_state=673)
RandomForestClassifier;0.9622;0.9627;0.9622;0.9622;0.9558;0.9564;0.9558;0.9557;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 2};RandomForestClassifier(n_estimators=20, random_state=2)
RandomForestClassifier;0.9614;0.9618;0.9614;0.9614;0.9762;0.9765;0.9762;0.9761;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 565};RandomForestClassifier(n_estimators=20, random_state=565)
RandomForestClassifier;0.9618;0.9626;0.9618;0.9617;0.9728;0.9729;0.9728;0.9728;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
RandomForestClassifier;0.9584;0.9588;0.9584;0.9584;0.9592;0.9595;0.9592;0.9592;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 673};RandomForestClassifier(n_estimators=20, random_state=673)
RandomForestClassifier;0.9614;0.9617;0.9614;0.9614;0.9524;0.9531;0.9524;0.9522;0.9;0.9019;0.9;0.8999;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 2};RandomForestClassifier(n_estimators=20, random_state=2)
