Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.3993;0.4011;0.3993;0.3704;0.3;0.2333;0.3;0.25;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 490};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=490)
DecisionTreeClassifier;0.3755;0.3265;0.3755;0.319;0.3;0.25;0.3;0.2533;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 490};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=490)
DecisionTreeClassifier;0.7222;0.7245;0.7222;0.6681;0.4167;0.381;0.4167;0.3519;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 931};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=931)
SVC;0.4762;0.4021;0.4762;0.4362;0.65;0.6829;0.65;0.6273;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'rbf', 'random_state': 446};SVC(C=10, random_state=446)
DecisionTreeClassifier;0.6273;0.5747;0.6273;0.55;0.25;0.2386;0.25;0.1741;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 973};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=973)
SVC;0.3242;0.3678;0.3242;0.3037;0.7;0.7325;0.7;0.6826;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'linear', 'random_state': 446};SVC(C=10, kernel='linear', random_state=446)
DecisionTreeClassifier;0.7929;0.7196;0.7929;0.72;0.4444;0.3889;0.4444;0.3667;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 400};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=400)
DecisionTreeClassifier;0.7267;0.7248;0.7267;0.6622;0.0833;0.0833;0.0833;0.0833;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 66};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=66)
DecisionTreeClassifier;0.6893;0.6256;0.6893;0.6156;0.5;0.38;0.5;0.4143;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 400};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=400)
DecisionTreeClassifier;0.6111;0.625;0.6111;0.5986;0.5;0.4;0.5;0.4008;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 982};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=982)
DecisionTreeClassifier;0.5556;0.4931;0.5556;0.4958;0.25;0.1627;0.25;0.187;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 982};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=982)
DecisionTreeClassifier;0.5429;0.4872;0.5429;0.49;0.2222;0.3333;0.2222;0.2593;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 538};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=538)
DecisionTreeClassifier;0.4758;0.51;0.4758;0.4354;0.375;0.4286;0.375;0.3479;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 535};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=535)
KNeighborsClassifier;0.3516;0.3784;0.3516;0.3335;0.8;0.7458;0.8;0.76;0.1667;0.0278;0.1667;0.0476;mixed;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.5;0.4595;0.5;0.4322;0.4;0.35;0.4;0.3219;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 538};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=538)
DecisionTreeClassifier;0.4722;0.3694;0.4722;0.3571;0.3333;0.2976;0.3333;0.2685;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 987};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=987)
DecisionTreeClassifier;0.4667;0.3828;0.4667;0.4167;0.25;0.2216;0.25;0.1994;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 557};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=557)
DecisionTreeClassifier;0.5643;0.5247;0.5643;0.4944;0.1111;0.0556;0.1111;0.0741;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 796};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=796)
DecisionTreeClassifier;0.4432;0.435;0.4432;0.3996;0.2667;0.1556;0.2667;0.1956;0.1667;0.0278;0.1667;0.0476;under;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 98};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=98)
DecisionTreeClassifier;0.475;0.3833;0.475;0.4033;0.3;0.1667;0.3;0.2;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 796};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=796)
RandomForestClassifier;0.6036;0.5661;0.6036;0.56;0.9;0.9333;0.9;0.8933;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 960};RandomForestClassifier(n_estimators=10, random_state=960)
DecisionTreeClassifier;0.4444;0.4028;0.4444;0.4069;0.5833;0.5278;0.5833;0.5222;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 507};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=507)
DecisionTreeClassifier;0.3611;0.369;0.3611;0.3083;0.3333;0.4;0.3333;0.3175;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 507};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=507)
DecisionTreeClassifier;0.6044;0.5681;0.6044;0.56;0.3333;0.2278;0.3333;0.2643;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 112};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=112)
DecisionTreeClassifier;0.6244;0.5958;0.6244;0.5935;0.6667;0.65;0.6667;0.623;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 66};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=66)
RandomForestClassifier;0.7429;0.7071;0.7429;0.6833;0.6667;0.8148;0.6667;0.6852;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 669};RandomForestClassifier(n_estimators=10, random_state=669)
DecisionTreeClassifier;0.6222;0.6124;0.6222;0.5856;0.3333;0.2917;0.3333;0.3056;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 66};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=66)
MLPClassifier;0.46;0.4169;0.46;0.4078;0.3333;0.2278;0.3333;0.2643;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 990, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=990)
MLPClassifier;0.52;0.4426;0.52;0.4711;0.5;0.3611;0.5;0.4111;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 990, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=990)
MLPClassifier;0.4422;0.4216;0.4422;0.3968;0.4167;0.2778;0.4167;0.3278;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 990, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=990)
DecisionTreeClassifier;0.5322;0.5422;0.5322;0.4991;0.4;0.3159;0.4;0.3259;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 526};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=526)
MLPClassifier;0.48;0.4084;0.48;0.3995;0.3333;0.25;0.3333;0.2778;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 990, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=990)
MLPClassifier;0.3933;0.3115;0.3933;0.3089;0.5;0.5278;0.5;0.4667;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 990, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=990)
MLPClassifier;0.3542;0.2923;0.3542;0.2889;0.5333;0.4622;0.5333;0.4329;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 292, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=292)
MLPClassifier;0.3731;0.3569;0.3731;0.3246;0.3333;0.2056;0.3333;0.2527;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 292, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=292)
MLPClassifier;0.4205;0.3938;0.4205;0.3808;0.2667;0.2833;0.2667;0.2705;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_iter': 100000, 'random_state': 292, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=292)
MLPClassifier;0.4505;0.3972;0.4505;0.3886;0.4;0.525;0.4;0.3734;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 619, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=619)
DecisionTreeClassifier;0.6944;0.662;0.6944;0.6472;0.25;0.2222;0.25;0.1944;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 896};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=896)
MLPClassifier;0.4744;0.4646;0.4744;0.4339;0.5;0.34;0.5;0.3915;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 619, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=619)
MLPClassifier;0.3535;0.3182;0.3535;0.2933;0.5;0.5293;0.5;0.4502;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 619, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=619)
DecisionTreeClassifier;0.3956;0.287;0.3956;0.2711;0.3333;0.1806;0.3333;0.2222;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 50};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=50)
DecisionTreeClassifier;0.5833;0.544;0.5833;0.55;0.25;0.0972;0.25;0.1389;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 896};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=896)
DecisionTreeClassifier;0.6212;0.6413;0.6212;0.5933;0.3333;0.3067;0.3333;0.3078;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 526};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=526)
KNeighborsClassifier;0.3755;0.3594;0.3755;0.3348;0.6;0.7868;0.6;0.5736;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.3956;0.3474;0.3956;0.3179;0.25;0.131;0.25;0.1574;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 50};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=50)
DecisionTreeClassifier;0.5939;0.5855;0.5939;0.5037;0.1875;0.2422;0.1875;0.1695;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 50};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=50)
KNeighborsClassifier;0.3807;0.3201;0.3807;0.3479;0.8667;0.9056;0.8667;0.8448;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.4156;0.3917;0.4156;0.3351;0.8333;0.7222;0.8333;0.7667;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
DecisionTreeClassifier;0.5587;0.5265;0.5587;0.5125;0.5333;0.4756;0.5333;0.4762;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 526};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=526)
MLPClassifier;0.64;0.5989;0.64;0.5722;0.6667;0.6778;0.6667;0.6175;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 909, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=909)
DecisionTreeClassifier;0.447;0.3127;0.447;0.3474;0.4;0.195;0.4;0.2519;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 613};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=613)
DecisionTreeClassifier;0.3068;0.2097;0.3068;0.2329;0.4;0.219;0.4;0.2787;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 613};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=613)
KNeighborsClassifier;0.3242;0.2933;0.3242;0.2828;0.65;0.6983;0.65;0.6139;0.1667;0.0278;0.1667;0.0476;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.553;0.5051;0.553;0.5083;0.4;0.3667;0.4;0.3632;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 613};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=613)
RandomForestClassifier;0.5667;0.6465;0.5667;0.5407;0.4375;0.3865;0.4375;0.4004;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 179};RandomForestClassifier(n_estimators=10, random_state=179)
DecisionTreeClassifier;0.2509;0.2179;0.2509;0.2108;0.3;0.2623;0.3;0.2276;0.1667;0.0278;0.1667;0.0476;under;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 797};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=797)
DecisionTreeClassifier;0.5714;0.5655;0.5714;0.53;0.3333;0.2963;0.3333;0.2593;0.1667;0.0278;0.1667;0.0476;under;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 444};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=444)
RandomForestClassifier;0.5556;0.5176;0.5556;0.4752;0.8333;0.8889;0.8333;0.8222;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 34};RandomForestClassifier(n_estimators=20, random_state=34)
DecisionTreeClassifier;0.6667;0.6157;0.6667;0.5944;0.5;0.3;0.5;0.3571;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 860};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=860)
DecisionTreeClassifier;0.5985;0.534;0.5985;0.5058;0.4667;0.4711;0.4667;0.4248;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 846};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=846)
DecisionTreeClassifier;0.5821;0.5452;0.5821;0.51;0.4;0.35;0.4;0.3667;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 505};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=505)
DecisionTreeClassifier;0.6429;0.553;0.6429;0.5411;0.2222;0.2778;0.2222;0.2222;0.1667;0.0278;0.1667;0.0476;over;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 505};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=505)
SVC;0.4982;0.6141;0.4982;0.4824;0.65;0.5976;0.65;0.6043;0.1667;0.0278;0.1667;0.0476;mixed;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'kernel': 'rbf', 'random_state': 469};SVC(C=10, random_state=469)
DecisionTreeClassifier;0.503;0.4929;0.503;0.4622;0.4375;0.3625;0.4375;0.349;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 258};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=258)
DecisionTreeClassifier;0.5333;0.4505;0.5333;0.4796;0.1875;0.0477;0.1875;0.0742;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 258};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=258)
DecisionTreeClassifier;0.75;0.7222;0.75;0.6903;0.4167;0.3704;0.4167;0.3384;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 469};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=469)
DecisionTreeClassifier;0.6389;0.5579;0.6389;0.6069;0.3333;0.4306;0.3333;0.3444;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 5, 'min_samples_leaf': 5, 'random_state': 469};DecisionTreeClassifier(max_depth=5, min_samples_leaf=5, random_state=469)
DecisionTreeClassifier;0.6893;0.6202;0.6893;0.6433;0.4;0.2571;0.4;0.2889;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 533};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=533)
MLPClassifier;0.4982;0.4806;0.4982;0.4604;0.7;0.7833;0.7;0.6964;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];3;{'max_iter': 100000, 'random_state': 465, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=465)
RandomForestClassifier;0.4394;0.4283;0.4394;0.3963;0.5625;0.5312;0.5625;0.525;0.1667;0.0278;0.1667;0.0476;smote;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 919};RandomForestClassifier(n_estimators=10, random_state=919)
DecisionTreeClassifier;0.52;0.5014;0.52;0.4613;0.5;0.2611;0.5;0.3397;0.1667;0.0278;0.1667;0.0476;over;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 66};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=66)
RandomForestClassifier;0.4893;0.4685;0.4893;0.4111;0.5556;0.5185;0.5556;0.5333;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 203};RandomForestClassifier(n_estimators=10, random_state=203)
RandomForestClassifier;0.5107;0.4062;0.5107;0.4233;0.6667;0.7037;0.6667;0.6593;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 5, 'random_state': 203};RandomForestClassifier(n_estimators=5, random_state=203)
RandomForestClassifier;0.6571;0.5964;0.6571;0.56;0.4;0.3583;0.4;0.3333;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 203};RandomForestClassifier(n_estimators=10, random_state=203)
DecisionTreeClassifier;0.6821;0.6149;0.6821;0.6033;0.1;0.025;0.1;0.04;0.1667;0.0278;0.1667;0.0476;mixed;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 47};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=47)
RandomForestClassifier;0.5556;0.5787;0.5556;0.5319;0.5;0.5667;0.5;0.4841;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 374};RandomForestClassifier(n_estimators=20, random_state=374)
DecisionTreeClassifier;0.6714;0.5815;0.6714;0.6122;0.4444;0.463;0.4444;0.4021;0.1667;0.0278;0.1667;0.0476;mixed;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 47};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=47)
RandomForestClassifier;0.5278;0.5023;0.5278;0.4833;0.6667;0.6389;0.6667;0.6;0.1667;0.0278;0.1667;0.0476;mixed;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 374};RandomForestClassifier(n_estimators=5, random_state=374)
DecisionTreeClassifier;0.5769;0.4882;0.5769;0.4865;0.45;0.2705;0.45;0.3218;0.1667;0.0278;0.1667;0.0476;under;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 730};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=730)
DecisionTreeClassifier;0.6576;0.6192;0.6576;0.6003;0.25;0.3281;0.25;0.2438;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 524};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=524)
DecisionTreeClassifier;0.6111;0.625;0.6111;0.5708;0.4167;0.3704;0.4167;0.3384;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 630};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=630)
DecisionTreeClassifier;0.6944;0.6065;0.6944;0.5861;0.3333;0.3333;0.3333;0.3056;0.1667;0.0278;0.1667;0.0476;smote;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 630};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=630)
