;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
96;RandomForestClassifier;0.892;0.8945;0.892;0.8918;0.8841;0.8889;0.8841;0.8844;0.7833;0.7897;0.7833;0.7823;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 525};RandomForestClassifier(n_estimators=20, random_state=525)
97;RandomForestClassifier;0.8921;0.895;0.8921;0.8918;0.913;0.913;0.913;0.913;0.7833;0.8049;0.7833;0.7818;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 715};RandomForestClassifier(n_estimators=20, random_state=715)
98;DecisionTreeClassifier;0.8502;0.8549;0.8502;0.8499;0.8116;0.8168;0.8116;0.8109;0.7833;0.7912;0.7833;0.7816;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 747};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=747)
99;RandomForestClassifier;0.9017;0.9055;0.9017;0.9008;0.8551;0.8594;0.8551;0.8565;0.7833;0.8003;0.7833;0.7813;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 430};RandomForestClassifier(n_estimators=10, random_state=430)
127;MLPClassifier;0.8309;0.8501;0.8309;0.8273;0.8696;0.9062;0.8696;0.8705;0.7833;0.7946;0.7833;0.7786;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 243, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=243)
127;SVC;0.8744;0.8832;0.8744;0.8741;0.8841;0.8848;0.8841;0.8806;0.7833;0.81;0.7833;0.7876;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 717};SVC(C=10, random_state=717)
129;RandomForestClassifier;0.9307;0.9348;0.9307;0.9309;0.8841;0.8864;0.8841;0.8827;0.7833;0.815;0.7833;0.7819;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 614};RandomForestClassifier(n_estimators=5, random_state=614)
92;LogisticRegression;0.7954;0.8174;0.7954;0.7968;0.8696;0.8728;0.8696;0.8701;0.7833;0.7854;0.7833;0.783;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 572, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=572)"
50;MLPClassifier;0.7342;0.7468;0.7342;0.732;0.7826;0.8069;0.7826;0.7757;0.7833;0.7955;0.7833;0.7852;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 441, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=441)
69;RandomForestClassifier;0.8229;0.8299;0.8229;0.8218;0.913;0.913;0.913;0.913;0.7833;0.8069;0.7833;0.7783;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 699};RandomForestClassifier(n_estimators=20, random_state=699)
68;DecisionTreeClassifier;0.8197;0.8251;0.8197;0.8182;0.8406;0.8468;0.8406;0.8412;0.7833;0.786;0.7833;0.7789;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 277};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=277)
67;DecisionTreeClassifier;0.8148;0.8255;0.8148;0.8131;0.6957;0.7014;0.6957;0.6931;0.7833;0.7922;0.7833;0.7793;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 277};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=277)
66;RandomForestClassifier;0.8212;0.8287;0.8212;0.8206;0.8986;0.9031;0.8986;0.8982;0.7833;0.8219;0.7833;0.7797;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 954};RandomForestClassifier(n_estimators=10, random_state=954)
65;RandomForestClassifier;0.8388;0.847;0.8388;0.8391;0.7681;0.7857;0.7681;0.7682;0.7833;0.7926;0.7833;0.7799;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 344};RandomForestClassifier(n_estimators=20, random_state=344)
64;RandomForestClassifier;0.8277;0.8346;0.8277;0.8282;0.7971;0.7926;0.7971;0.7916;0.7833;0.7926;0.7833;0.7799;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 344};RandomForestClassifier(n_estimators=20, random_state=344)
63;DecisionTreeClassifier;0.8068;0.8126;0.8068;0.8059;0.7246;0.7298;0.7246;0.7242;0.7833;0.7945;0.7833;0.7802;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 212};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=212)
62;RandomForestClassifier;0.8262;0.8341;0.8262;0.8258;0.8696;0.8738;0.8696;0.8699;0.7833;0.7945;0.7833;0.7802;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 344};RandomForestClassifier(n_estimators=20, random_state=344)
61;RandomForestClassifier;0.8373;0.8437;0.8373;0.8356;0.8261;0.8377;0.8261;0.8291;0.7833;0.7929;0.7833;0.7805;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 954};RandomForestClassifier(n_estimators=5, random_state=954)
60;DecisionTreeClassifier;0.8165;0.8226;0.8165;0.8158;0.7101;0.7081;0.7101;0.7063;0.7833;0.7877;0.7833;0.7814;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 277};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=277)
59;RandomForestClassifier;0.8292;0.8345;0.8292;0.8292;0.8406;0.8499;0.8406;0.842;0.7833;0.8301;0.7833;0.7815;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 699};RandomForestClassifier(n_estimators=10, random_state=699)
58;DecisionTreeClassifier;0.8019;0.804;0.8019;0.8012;0.8261;0.8265;0.8261;0.826;0.7833;0.7934;0.7833;0.7826;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 277};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=277)
57;MLPClassifier;0.7537;0.7649;0.7537;0.7528;0.7536;0.767;0.7536;0.7546;0.7833;0.7917;0.7833;0.7831;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
56;MLPClassifier;0.7585;0.7705;0.7585;0.7579;0.8116;0.8135;0.8116;0.8117;0.7833;0.7981;0.7833;0.7838;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 850, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=850)
55;MLPClassifier;0.7439;0.7624;0.7439;0.7433;0.7971;0.8325;0.7971;0.8003;0.7833;0.7917;0.7833;0.7839;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 850, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=850)
54;MLPClassifier;0.7488;0.766;0.7488;0.7454;0.7536;0.7576;0.7536;0.7546;0.7833;0.805;0.7833;0.7839;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
53;MLPClassifier;0.7521;0.7667;0.7521;0.7513;0.8696;0.8741;0.8696;0.8693;0.7833;0.8025;0.7833;0.7843;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 441, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=441)
52;MLPClassifier;0.744;0.7559;0.744;0.7413;0.7826;0.7958;0.7826;0.7857;0.7833;0.8025;0.7833;0.7843;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 441, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=441)
51;DecisionTreeClassifier;0.8034;0.8094;0.8034;0.8025;0.7971;0.806;0.7971;0.7974;0.7833;0.8114;0.7833;0.7851;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 212};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=212)
126;MLPClassifier;0.8375;0.8536;0.8375;0.8377;0.8696;0.8944;0.8696;0.8729;0.7833;0.7833;0.7833;0.7811;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 243, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=243)
100;RandomForestClassifier;0.8937;0.8969;0.8937;0.8937;0.913;0.9209;0.913;0.913;0.7833;0.8072;0.7833;0.7808;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 430};RandomForestClassifier(n_estimators=20, random_state=430)
101;RandomForestClassifier;0.9017;0.9044;0.9017;0.9014;0.913;0.9189;0.913;0.9127;0.7833;0.7945;0.7833;0.7802;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 715};RandomForestClassifier(n_estimators=20, random_state=715)
102;RandomForestClassifier;0.8953;0.8988;0.8953;0.895;0.942;0.942;0.942;0.9417;0.7833;0.7871;0.7833;0.7793;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 715};RandomForestClassifier(n_estimators=20, random_state=715)
111;DecisionTreeClassifier;0.9114;0.9165;0.9114;0.9115;0.9565;0.9571;0.9565;0.9565;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
110;DecisionTreeClassifier;0.9275;0.9316;0.9275;0.9277;0.8406;0.8444;0.8406;0.8408;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
109;LogisticRegression;0.8003;0.8216;0.8003;0.7997;0.7971;0.8258;0.7971;0.8;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 572, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=572)"
108;LogisticRegression;0.8019;0.8234;0.8019;0.8037;0.8551;0.866;0.8551;0.8576;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 572, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=572)"
107;DecisionTreeClassifier;0.9226;0.9277;0.9226;0.9228;0.913;0.917;0.913;0.9131;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 462};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=462)
106;DecisionTreeClassifier;0.9276;0.9319;0.9276;0.9278;0.8696;0.8759;0.8696;0.8695;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 462};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=462)
105;DecisionTreeClassifier;0.9372;0.9417;0.9372;0.9372;0.8986;0.8995;0.8986;0.8971;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
104;DecisionTreeClassifier;0.921;0.9248;0.921;0.9214;0.971;0.9716;0.971;0.971;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
103;LogisticRegression;0.8036;0.824;0.8036;0.8055;0.8116;0.8116;0.8116;0.8107;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 96, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=96)"
102;LogisticRegression;0.8132;0.8304;0.8132;0.8142;0.8696;0.877;0.8696;0.8666;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 96, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=96)"
101;DecisionTreeClassifier;0.9082;0.9137;0.9082;0.9081;0.9275;0.9294;0.9275;0.9264;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
100;DecisionTreeClassifier;0.9275;0.9312;0.9275;0.9274;0.8841;0.8881;0.8841;0.8836;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
99;DecisionTreeClassifier;0.9114;0.9185;0.9114;0.9113;0.8551;0.8545;0.8551;0.8505;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
98;DecisionTreeClassifier;0.9227;0.9269;0.9227;0.9226;0.8986;0.9032;0.8986;0.8997;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
97;DecisionTreeClassifier;0.9307;0.9364;0.9307;0.9308;0.9275;0.9289;0.9275;0.9261;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
96;DecisionTreeClassifier;0.9194;0.9248;0.9194;0.9193;0.8986;0.9022;0.8986;0.8983;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
95;DecisionTreeClassifier;0.9163;0.92;0.9163;0.9162;0.9275;0.9297;0.9275;0.9278;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 330};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=330)
94;SVC;0.6505;0.7269;0.6505;0.6333;0.7826;0.8185;0.7826;0.7811;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 258};SVC(C=10, kernel='linear', random_state=258)
93;DecisionTreeClassifier;0.921;0.9275;0.921;0.9212;0.8696;0.8709;0.8696;0.8665;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 462};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=462)
112;LogisticRegression;0.7779;0.8024;0.7779;0.7801;0.8551;0.869;0.8551;0.8573;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 306, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=306)"
113;SVC;0.6233;0.7003;0.6233;0.6092;0.7391;0.7944;0.7391;0.7405;0.7833;0.7863;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 258};SVC(C=10, kernel='linear', random_state=258)
114;DecisionTreeClassifier;0.9131;0.9195;0.9131;0.9134;0.971;0.9716;0.971;0.971;0.7833;0.7839;0.7833;0.7827;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 462};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=462)
17;RandomForestClassifier;0.8375;0.8437;0.8375;0.8369;0.8841;0.893;0.8841;0.8814;0.7833;0.8188;0.7833;0.784;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 519};RandomForestClassifier(n_estimators=10, random_state=519)
103;DecisionTreeClassifier;0.8696;0.876;0.8696;0.8692;0.7826;0.788;0.7826;0.7843;0.7833;0.7871;0.7833;0.7793;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 747};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=747)
104;RandomForestClassifier;0.8986;0.904;0.8986;0.8985;0.8406;0.853;0.8406;0.8434;0.7833;0.7871;0.7833;0.7793;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 430};RandomForestClassifier(n_estimators=10, random_state=430)
105;DecisionTreeClassifier;0.8519;0.856;0.8519;0.8519;0.7391;0.7344;0.7391;0.7352;0.7833;0.7873;0.7833;0.7786;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 141};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=141)
106;RandomForestClassifier;0.8841;0.8869;0.8841;0.884;0.9275;0.9326;0.9275;0.9274;0.7833;0.8069;0.7833;0.7783;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 525};RandomForestClassifier(n_estimators=20, random_state=525)
13;RandomForestClassifier;0.8519;0.8579;0.8519;0.8519;0.8406;0.8429;0.8406;0.8415;0.7833;0.8187;0.7833;0.7862;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 512};RandomForestClassifier(n_estimators=10, random_state=512)
14;RandomForestClassifier;0.855;0.8576;0.855;0.8547;0.8551;0.8567;0.8551;0.8549;0.7833;0.8119;0.7833;0.7861;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 211};RandomForestClassifier(n_estimators=20, random_state=211)
15;KNeighborsClassifier;0.8182;0.8226;0.8182;0.8166;0.8406;0.8406;0.8406;0.8386;0.7833;0.8116;0.7833;0.7861;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
16;RandomForestClassifier;0.8309;0.841;0.8309;0.8292;0.8551;0.864;0.8551;0.8538;0.7833;0.8141;0.7833;0.7854;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 512};RandomForestClassifier(n_estimators=10, random_state=512)
125;LogisticRegression;0.8019;0.8229;0.8019;0.8039;0.7536;0.7837;0.7536;0.7487;0.7833;0.7833;0.7833;0.7811;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 306, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=306)"
116;KNeighborsClassifier;0.8423;0.8538;0.8423;0.8423;0.913;0.9189;0.913;0.9138;0.7833;0.7948;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
124;LogisticRegression;0.7778;0.7978;0.7778;0.7803;0.7971;0.806;0.7971;0.7988;0.7833;0.7854;0.7833;0.7813;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 306, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=306)"
123;RandomForestClassifier;0.9227;0.9275;0.9227;0.9226;0.8696;0.8731;0.8696;0.868;0.7833;0.7877;0.7833;0.7814;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 301};RandomForestClassifier(n_estimators=5, random_state=301)
122;LogisticRegression;0.8052;0.8268;0.8052;0.8057;0.6957;0.7263;0.6957;0.6952;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 96, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=96)"
121;LogisticRegression;0.789;0.8106;0.789;0.7902;0.8551;0.862;0.8551;0.8574;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 572, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=572)"
120;LogisticRegression;0.7987;0.8173;0.7987;0.8002;0.6667;0.7217;0.6667;0.6774;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 306, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=306)"
119;LogisticRegression;0.8019;0.8185;0.8019;0.8035;0.8116;0.841;0.8116;0.8136;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 306, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=306)"
118;KNeighborsClassifier;0.8455;0.856;0.8455;0.8461;0.8696;0.871;0.8696;0.8694;0.7833;0.7948;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
117;LogisticRegression;0.8051;0.8274;0.8051;0.8072;0.7681;0.802;0.7681;0.7742;0.7833;0.7861;0.7833;0.7823;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 96, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=96)"
126;SVC;0.8679;0.8772;0.8679;0.8662;0.913;0.9146;0.913;0.9119;0.7833;0.8076;0.7833;0.7877;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 717};SVC(C=10, random_state=717)
