;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
8;MLPClassifier;0.8195;0.8377;0.8195;0.8175;0.8611;0.867;0.8611;0.8614;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
7;MLPClassifier;0.821;0.8389;0.821;0.8183;0.8542;0.854;0.8542;0.8536;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
6;MLPClassifier;0.8163;0.8315;0.8163;0.8142;0.8819;0.8825;0.8819;0.8806;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
5;MLPClassifier;0.8248;0.8436;0.8248;0.8232;0.8681;0.8708;0.8681;0.8686;0.85;0.8506;0.85;0.8499;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
4;RandomForestClassifier;0.8611;0.8643;0.8611;0.8609;0.8819;0.8823;0.8819;0.8817;0.85;0.8671;0.85;0.85;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
3;RandomForestClassifier;0.8681;0.8702;0.8681;0.8678;0.8611;0.866;0.8611;0.8623;0.85;0.8663;0.85;0.8501;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 478};RandomForestClassifier(n_estimators=10, random_state=478)
2;MLPClassifier;0.8156;0.8317;0.8156;0.8138;0.9097;0.9099;0.9097;0.9096;0.85;0.8542;0.85;0.8506;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 755, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=755)
20;MLPClassifier;0.8139;0.832;0.8139;0.8109;0.9167;0.9171;0.9167;0.9166;0.85;0.8492;0.85;0.8485;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
22;KNeighborsClassifier;0.8365;0.8422;0.8365;0.836;0.8125;0.8121;0.8125;0.8119;0.85;0.8492;0.85;0.8485;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
91;RandomForestClassifier;0.9259;0.9278;0.9259;0.9261;0.9444;0.9449;0.9444;0.9446;0.85;0.8528;0.85;0.8482;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 492};RandomForestClassifier(n_estimators=10, random_state=492)
19;MLPClassifier;0.784;0.8026;0.784;0.7819;0.8264;0.8296;0.8264;0.8253;0.85;0.8607;0.85;0.8472;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
92;SVC;0.7979;0.8204;0.7979;0.8006;0.8958;0.896;0.8958;0.8951;0.85;0.8528;0.85;0.8482;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 595};SVC(C=10, random_state=595)
7;DecisionTreeClassifier;0.8696;0.8718;0.8696;0.8694;0.8403;0.8394;0.8403;0.8391;0.85;0.8508;0.85;0.849;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 518};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=518)
6;RandomForestClassifier;0.8797;0.8834;0.8797;0.8801;0.8681;0.8706;0.8681;0.8678;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
5;RandomForestClassifier;0.8727;0.8768;0.8727;0.8731;0.875;0.8793;0.875;0.876;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 730};RandomForestClassifier(n_estimators=20, random_state=730)
4;RandomForestClassifier;0.8758;0.879;0.8758;0.8761;0.8403;0.8401;0.8403;0.8384;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 155};RandomForestClassifier(n_estimators=20, random_state=155)
3;DecisionTreeClassifier;0.8604;0.8628;0.8604;0.8603;0.8472;0.8542;0.8472;0.8487;0.85;0.8506;0.85;0.8499;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 952};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=952)
0;MLPClassifier;0.8387;0.847;0.8387;0.8374;0.8819;0.8858;0.8819;0.8822;0.85;0.8518;0.85;0.8483;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 669, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=669)
0;KNeighborsClassifier;0.9082;0.911;0.9082;0.9077;0.9028;0.9084;0.9028;0.9026;0.85;0.8544;0.85;0.8499;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
3;DecisionTreeClassifier;0.9283;0.9293;0.9283;0.9281;0.9167;0.9187;0.9167;0.9155;0.85;0.858;0.85;0.8492;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
23;KNeighborsClassifier;0.8473;0.854;0.8473;0.8466;0.8819;0.8846;0.8819;0.8819;0.85;0.8696;0.85;0.8482;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
2;DecisionTreeClassifier;0.9206;0.9246;0.9206;0.9206;0.9444;0.9447;0.9444;0.9444;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 471};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=471)
1;DecisionTreeClassifier;0.9221;0.9265;0.9221;0.9224;0.9306;0.9342;0.9306;0.931;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
0;DecisionTreeClassifier;0.9252;0.9288;0.9252;0.9251;0.9167;0.9191;0.9167;0.9162;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
28;KNeighborsClassifier;0.8442;0.847;0.8442;0.8434;0.9167;0.9186;0.9167;0.917;0.85;0.8523;0.85;0.8466;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
27;KNeighborsClassifier;0.8434;0.8493;0.8434;0.8434;0.8819;0.882;0.8819;0.8818;0.85;0.8592;0.85;0.847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
26;KNeighborsClassifier;0.8427;0.8471;0.8427;0.8417;0.8611;0.8611;0.8611;0.8611;0.85;0.8592;0.85;0.847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
25;KNeighborsClassifier;0.8557;0.863;0.8557;0.8556;0.8403;0.8419;0.8403;0.84;0.85;0.8592;0.85;0.847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
24;KNeighborsClassifier;0.848;0.8527;0.848;0.8476;0.8681;0.8716;0.8681;0.869;0.85;0.8592;0.85;0.847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
18;DecisionTreeClassifier;0.8557;0.8572;0.8557;0.8554;0.8611;0.8633;0.8611;0.8617;0.85;0.8599;0.85;0.8473;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 133};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=133)
78;RandomForestClassifier;0.9329;0.9349;0.9329;0.9328;0.9444;0.9456;0.9444;0.9444;0.85;0.8641;0.85;0.8499;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 688};RandomForestClassifier(n_estimators=20, random_state=688)
20;RandomForestClassifier;0.8673;0.8705;0.8673;0.8672;0.875;0.878;0.875;0.8746;0.85;0.8592;0.85;0.847;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 618};RandomForestClassifier(n_estimators=10, random_state=618)
72;RandomForestClassifier;0.926;0.9277;0.926;0.9257;0.9028;0.9102;0.9028;0.9036;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 43};RandomForestClassifier(n_estimators=20, random_state=43)
66;MLPClassifier;0.8797;0.8928;0.8797;0.8806;0.9236;0.9237;0.9236;0.9227;0.85;0.85;0.85;0.85;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 887, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=887)
67;MLPClassifier;0.8881;0.895;0.8881;0.8887;0.9167;0.9253;0.9167;0.918;0.85;0.8505;0.85;0.8499;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
68;RandomForestClassifier;0.9306;0.9318;0.9306;0.9304;0.9375;0.94;0.9375;0.9379;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 43};RandomForestClassifier(n_estimators=20, random_state=43)
69;RandomForestClassifier;0.9367;0.9385;0.9367;0.9366;0.8889;0.889;0.8889;0.8871;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 43};RandomForestClassifier(n_estimators=10, random_state=43)
70;RandomForestClassifier;0.9244;0.9269;0.9244;0.9243;0.9167;0.9209;0.9167;0.9161;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 147};RandomForestClassifier(n_estimators=20, random_state=147)
71;RandomForestClassifier;0.9329;0.9347;0.9329;0.9329;0.9167;0.9164;0.9167;0.9164;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 43};RandomForestClassifier(n_estimators=10, random_state=43)
73;RandomForestClassifier;0.9268;0.9275;0.9268;0.9267;0.9375;0.9375;0.9375;0.9375;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 43};RandomForestClassifier(n_estimators=10, random_state=43)
81;RandomForestClassifier;0.9213;0.9221;0.9213;0.9211;0.9375;0.9383;0.9375;0.9376;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 647};RandomForestClassifier(n_estimators=10, random_state=647)
74;RandomForestClassifier;0.9314;0.9334;0.9314;0.9312;0.9028;0.9036;0.9028;0.9015;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 147};RandomForestClassifier(n_estimators=10, random_state=147)
75;RandomForestClassifier;0.9244;0.9265;0.9244;0.9244;0.9236;0.9234;0.9236;0.9233;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 147};RandomForestClassifier(n_estimators=20, random_state=147)
76;RandomForestClassifier;0.9244;0.9257;0.9244;0.9244;0.9306;0.9307;0.9306;0.9306;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 647};RandomForestClassifier(n_estimators=10, random_state=647)
77;RandomForestClassifier;0.9314;0.9325;0.9314;0.9313;0.9375;0.9378;0.9375;0.9376;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 147};RandomForestClassifier(n_estimators=20, random_state=147)
78;RandomForestClassifier;0.9198;0.9221;0.9198;0.9195;0.9722;0.9723;0.9722;0.9721;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 147};RandomForestClassifier(n_estimators=20, random_state=147)
79;RandomForestClassifier;0.9244;0.9271;0.9244;0.9243;0.9375;0.9399;0.9375;0.9379;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 147};RandomForestClassifier(n_estimators=20, random_state=147)
65;RandomForestClassifier;0.9283;0.9312;0.9283;0.9284;0.8889;0.9011;0.8889;0.8894;0.85;0.8554;0.85;0.8504;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 647};RandomForestClassifier(n_estimators=5, random_state=647)
64;RandomForestClassifier;0.9182;0.9216;0.9182;0.9182;0.9444;0.95;0.9444;0.9442;0.85;0.8554;0.85;0.8504;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 43};RandomForestClassifier(n_estimators=20, random_state=43)
63;RandomForestClassifier;0.922;0.9237;0.922;0.9217;0.9375;0.9413;0.9375;0.9377;0.85;0.8554;0.85;0.8504;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 147};RandomForestClassifier(n_estimators=10, random_state=147)
62;RandomForestClassifier;0.9237;0.9255;0.9237;0.9234;0.9028;0.9133;0.9028;0.9023;0.85;0.8554;0.85;0.8504;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 647};RandomForestClassifier(n_estimators=10, random_state=647)
61;RandomForestClassifier;0.9321;0.9332;0.9321;0.9321;0.9236;0.9261;0.9236;0.924;0.85;0.8669;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 147};RandomForestClassifier(n_estimators=10, random_state=147)
60;DecisionTreeClassifier;0.9228;0.9252;0.9228;0.9229;0.9444;0.9444;0.9444;0.9444;0.85;0.8625;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
59;DecisionTreeClassifier;0.9259;0.9277;0.9259;0.9258;0.9236;0.9235;0.9236;0.9233;0.85;0.8634;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
58;DecisionTreeClassifier;0.9313;0.9331;0.9313;0.9311;0.9097;0.9117;0.9097;0.9094;0.85;0.8625;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
57;DecisionTreeClassifier;0.9275;0.9304;0.9275;0.9274;0.9306;0.9339;0.9306;0.9302;0.85;0.8625;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
56;DecisionTreeClassifier;0.9275;0.9287;0.9275;0.9274;0.9236;0.9254;0.9236;0.9241;0.85;0.8625;0.85;0.8505;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
55;DecisionTreeClassifier;0.9244;0.9262;0.9244;0.9243;0.9167;0.9187;0.9167;0.9164;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
54;DecisionTreeClassifier;0.9236;0.9255;0.9236;0.9237;0.9375;0.9393;0.9375;0.9375;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
53;DecisionTreeClassifier;0.9205;0.9231;0.9205;0.9205;0.9236;0.9267;0.9236;0.9232;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
52;DecisionTreeClassifier;0.9236;0.9277;0.9236;0.9236;0.9444;0.9461;0.9444;0.9444;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
51;DecisionTreeClassifier;0.9252;0.9268;0.9252;0.9253;0.9167;0.9212;0.9167;0.9162;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
50;DecisionTreeClassifier;0.9251;0.9264;0.9251;0.925;0.9236;0.9272;0.9236;0.9234;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
49;DecisionTreeClassifier;0.9244;0.9276;0.9244;0.9247;0.9167;0.9238;0.9167;0.9161;0.85;0.8611;0.85;0.8517;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
80;RandomForestClassifier;0.9244;0.926;0.9244;0.9242;0.9375;0.9383;0.9375;0.9377;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 147};RandomForestClassifier(n_estimators=10, random_state=147)
82;RandomForestClassifier;0.9213;0.9242;0.9213;0.9213;0.9097;0.9099;0.9097;0.9096;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 647};RandomForestClassifier(n_estimators=10, random_state=647)
21;DecisionTreeClassifier;0.8619;0.8643;0.8619;0.8618;0.8403;0.847;0.8403;0.8404;0.85;0.8592;0.85;0.847;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 133};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=133)
29;RandomForestClassifier;0.8665;0.8692;0.8665;0.8663;0.8958;0.8962;0.8958;0.8958;0.85;0.8726;0.85;0.8451;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 813};RandomForestClassifier(n_estimators=20, random_state=813)
81;RandomForestClassifier;0.9344;0.9363;0.9344;0.9344;0.9028;0.904;0.9028;0.9024;0.85;0.8558;0.85;0.8495;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 416};RandomForestClassifier(n_estimators=20, random_state=416)
82;RandomForestClassifier;0.9429;0.9452;0.9429;0.943;0.9444;0.9447;0.9444;0.9444;0.85;0.8497;0.85;0.8495;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 416};RandomForestClassifier(n_estimators=20, random_state=416)
83;RandomForestClassifier;0.9314;0.9337;0.9314;0.9314;0.9306;0.9321;0.9306;0.9309;0.85;0.8597;0.85;0.849;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 492};RandomForestClassifier(n_estimators=10, random_state=492)
84;RandomForestClassifier;0.9321;0.9341;0.9321;0.9322;0.9444;0.9465;0.9444;0.9444;0.85;0.8508;0.85;0.849;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 416};RandomForestClassifier(n_estimators=20, random_state=416)
31;KNeighborsClassifier;0.811;0.8185;0.811;0.8103;0.8472;0.8476;0.8472;0.8474;0.85;0.8726;0.85;0.8451;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
30;RandomForestClassifier;0.8611;0.8644;0.8611;0.8609;0.8958;0.9001;0.8958;0.8945;0.85;0.8726;0.85;0.8451;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 119};RandomForestClassifier(n_estimators=20, random_state=119)
28;RandomForestClassifier;0.8689;0.874;0.8689;0.8684;0.8542;0.8545;0.8542;0.8536;0.85;0.8726;0.85;0.8451;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 618};RandomForestClassifier(n_estimators=20, random_state=618)
83;RandomForestClassifier;0.9282;0.9308;0.9282;0.9282;0.9306;0.9316;0.9306;0.9308;0.85;0.8591;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 647};RandomForestClassifier(n_estimators=20, random_state=647)
27;RandomForestClassifier;0.8712;0.8731;0.8712;0.8708;0.8611;0.8625;0.8611;0.8612;0.85;0.8745;0.85;0.8457;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 813};RandomForestClassifier(n_estimators=20, random_state=813)
26;RandomForestClassifier;0.8696;0.8726;0.8696;0.8691;0.8333;0.8367;0.8333;0.8301;0.85;0.8745;0.85;0.8457;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 813};RandomForestClassifier(n_estimators=10, random_state=813)
25;RandomForestClassifier;0.8572;0.8595;0.8572;0.8564;0.8958;0.8962;0.8958;0.896;0.85;0.8745;0.85;0.8457;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 618};RandomForestClassifier(n_estimators=10, random_state=618)
