;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
115;SVC;0.8008;0.8156;0.8008;0.8023;0.8369;0.847;0.8369;0.8385;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
114;SVC;0.803;0.8173;0.803;0.8046;0.8383;0.8423;0.8383;0.8389;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
113;SVC;0.7996;0.8157;0.7996;0.8012;0.8551;0.8605;0.8551;0.8558;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 863};SVC(C=10, random_state=863)
112;SVC;0.8008;0.816;0.8008;0.8023;0.833;0.8432;0.833;0.8345;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 863};SVC(C=10, random_state=863)
111;SVC;0.7977;0.8145;0.7977;0.7993;0.8477;0.857;0.8477;0.8486;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 549};SVC(C=10, random_state=549)
110;SVC;0.802;0.8176;0.802;0.8035;0.8431;0.8488;0.8431;0.8441;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 549};SVC(C=10, random_state=549)
109;SVC;0.801;0.8166;0.801;0.8027;0.8404;0.8444;0.8404;0.8411;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 549};SVC(C=10, random_state=549)
108;SVC;0.7998;0.8159;0.7998;0.8014;0.8477;0.8532;0.8477;0.8486;0.7833;0.7981;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
107;MLPClassifier;0.8348;0.8402;0.8348;0.8355;0.8805;0.885;0.8805;0.881;0.7833;0.7869;0.7833;0.7838;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 482, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=482)
106;SVC;0.8003;0.8163;0.8003;0.8019;0.8437;0.8504;0.8437;0.845;0.7833;0.7917;0.7833;0.7839;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
105;SVC;0.7994;0.8155;0.7994;0.801;0.8403;0.8443;0.8403;0.8409;0.7833;0.7917;0.7833;0.7839;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 549};SVC(C=10, random_state=549)
103;SVC;0.799;0.8146;0.799;0.8007;0.8416;0.8462;0.8416;0.8424;0.7833;0.7917;0.7833;0.7839;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 863};SVC(C=10, random_state=863)
102;SVC;0.8023;0.8179;0.8023;0.8039;0.8283;0.8337;0.8283;0.829;0.7833;0.7917;0.7833;0.7839;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
101;SVC;0.8027;0.8182;0.8027;0.8043;0.8376;0.8419;0.8376;0.8384;0.7833;0.7917;0.7833;0.7839;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 602};SVC(C=10, random_state=602)
0;MLPClassifier;0.882;0.8828;0.882;0.8819;0.8799;0.8818;0.8799;0.8799;0.7833;0.7861;0.7833;0.7823;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 240, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=240)
2;MLPClassifier;0.8814;0.8823;0.8814;0.8813;0.8893;0.8902;0.8893;0.8891;0.7833;0.7835;0.7833;0.7821;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 240, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=240)
105;SVC;0.8208;0.8318;0.8208;0.822;0.8551;0.86;0.8551;0.8561;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 397};SVC(C=10, random_state=397)
3;MLPClassifier;0.8801;0.8809;0.8801;0.88;0.898;0.8985;0.898;0.8979;0.7833;0.7835;0.7833;0.7821;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 240, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=240)
106;SVC;0.8208;0.8316;0.8208;0.8221;0.8537;0.8582;0.8537;0.8547;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 397};SVC(C=10, random_state=397)
107;SVC;0.821;0.8322;0.821;0.8222;0.8604;0.8669;0.8604;0.8617;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 242};SVC(C=10, random_state=242)
108;SVC;0.822;0.8332;0.822;0.8232;0.8523;0.8587;0.8523;0.8533;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 397};SVC(C=10, random_state=397)
109;SVC;0.8196;0.8302;0.8196;0.8208;0.8585;0.8635;0.8585;0.8595;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 778};SVC(C=10, random_state=778)
110;SVC;0.8185;0.8306;0.8185;0.8199;0.8578;0.8615;0.8578;0.8583;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 242};SVC(C=10, random_state=242)
111;SVC;0.8217;0.8329;0.8217;0.8229;0.8471;0.8535;0.8471;0.8482;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 242};SVC(C=10, random_state=242)
112;SVC;0.8196;0.8306;0.8196;0.8208;0.8651;0.8702;0.8651;0.866;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 242};SVC(C=10, random_state=242)
113;SVC;0.8208;0.8321;0.8208;0.822;0.855;0.86;0.855;0.8559;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 242};SVC(C=10, random_state=242)
114;SVC;0.8198;0.8323;0.8198;0.8211;0.8558;0.8615;0.8558;0.8566;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 778};SVC(C=10, random_state=778)
115;SVC;0.8209;0.832;0.8209;0.8221;0.8537;0.8591;0.8537;0.8545;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 397};SVC(C=10, random_state=397)
116;SVC;0.82;0.831;0.82;0.8213;0.849;0.8556;0.849;0.8502;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 778};SVC(C=10, random_state=778)
117;SVC;0.8223;0.8339;0.8223;0.8235;0.8544;0.8603;0.8544;0.8555;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 397};SVC(C=10, random_state=397)
118;SVC;0.8199;0.8303;0.8199;0.8211;0.8592;0.8656;0.8592;0.8602;0.7833;0.7858;0.7833;0.7779;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 778};SVC(C=10, random_state=778)
119;DecisionTreeClassifier;0.8994;0.8996;0.8994;0.8995;0.8745;0.8789;0.8745;0.875;0.7833;0.7902;0.7833;0.7765;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 70};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=70)
6;KNeighborsClassifier;0.8654;0.8666;0.8654;0.8653;0.8752;0.8768;0.8752;0.8751;0.7833;0.7922;0.7833;0.7791;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
5;MLPClassifier;0.8838;0.8845;0.8838;0.8837;0.8739;0.875;0.8739;0.8737;0.7833;0.7835;0.7833;0.7821;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 62, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=62)
4;MLPClassifier;0.8824;0.8834;0.8824;0.8822;0.8866;0.8867;0.8866;0.8865;0.7833;0.7835;0.7833;0.7821;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 240, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=240)
91;MLPClassifier;0.936;0.9375;0.936;0.936;0.947;0.9493;0.947;0.947;0.7833;0.7863;0.7833;0.7827;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 432, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=432)
63;MLPClassifier;0.8672;0.8702;0.8672;0.8671;0.8728;0.8733;0.8728;0.8727;0.7833;0.7884;0.7833;0.7848;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
110;MLPClassifier;0.8487;0.8538;0.8487;0.8482;0.8447;0.8465;0.8447;0.8452;0.7833;0.7929;0.7833;0.7805;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 143, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=143)
84;DecisionTreeClassifier;0.8898;0.8902;0.8898;0.8897;0.8788;0.8792;0.8788;0.8789;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
70;DecisionTreeClassifier;0.8878;0.8883;0.8878;0.8877;0.8829;0.8836;0.8829;0.8825;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
71;DecisionTreeClassifier;0.8874;0.8881;0.8874;0.8874;0.8963;0.8967;0.8963;0.8962;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
72;DecisionTreeClassifier;0.8867;0.8872;0.8867;0.8866;0.8889;0.889;0.8889;0.8889;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
73;DecisionTreeClassifier;0.8887;0.8893;0.8887;0.8887;0.8795;0.8804;0.8795;0.8794;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
74;DecisionTreeClassifier;0.8907;0.8914;0.8907;0.8906;0.8668;0.8671;0.8668;0.8666;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
75;DecisionTreeClassifier;0.8899;0.8904;0.8899;0.8899;0.8849;0.8853;0.8849;0.8848;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
76;DecisionTreeClassifier;0.8899;0.8903;0.8899;0.8898;0.8869;0.887;0.8869;0.8869;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
77;DecisionTreeClassifier;0.8899;0.8903;0.8899;0.8898;0.8849;0.8868;0.8849;0.885;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
78;DecisionTreeClassifier;0.8875;0.888;0.8875;0.8874;0.8929;0.8932;0.8929;0.8928;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
79;DecisionTreeClassifier;0.8887;0.889;0.8887;0.8886;0.8916;0.8921;0.8916;0.8916;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
80;DecisionTreeClassifier;0.89;0.8905;0.89;0.8899;0.8795;0.8799;0.8795;0.8794;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
81;DecisionTreeClassifier;0.8879;0.8884;0.8879;0.8879;0.8929;0.8933;0.8929;0.8928;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
82;DecisionTreeClassifier;0.8883;0.8887;0.8883;0.8882;0.8916;0.8919;0.8916;0.8915;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
83;RandomForestClassifier;0.8907;0.8912;0.8907;0.8907;0.8768;0.8773;0.8768;0.8767;0.7833;0.7863;0.7833;0.7827;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 803};RandomForestClassifier(n_estimators=10, random_state=803)
85;DecisionTreeClassifier;0.8897;0.8901;0.8897;0.8896;0.8942;0.8946;0.8942;0.8943;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
102;KNeighborsClassifier;0.8565;0.8616;0.8565;0.8559;0.8487;0.8548;0.8487;0.8479;0.7833;0.796;0.7833;0.7773;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
86;DecisionTreeClassifier;0.8905;0.891;0.8905;0.8905;0.8735;0.8741;0.8735;0.8735;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
88;DecisionTreeClassifier;0.8864;0.8869;0.8864;0.8863;0.8922;0.8926;0.8922;0.892;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
89;DecisionTreeClassifier;0.8883;0.8889;0.8883;0.8882;0.8996;0.9003;0.8996;0.8994;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
90;DecisionTreeClassifier;0.8896;0.89;0.8896;0.8895;0.8628;0.863;0.8628;0.8626;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
91;DecisionTreeClassifier;0.8895;0.8898;0.8895;0.8894;0.8909;0.8912;0.8909;0.8909;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
92;DecisionTreeClassifier;0.8905;0.891;0.8905;0.8904;0.8809;0.8811;0.8809;0.8809;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
93;DecisionTreeClassifier;0.8884;0.8889;0.8884;0.8883;0.8869;0.8883;0.8869;0.8868;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
94;DecisionTreeClassifier;0.8887;0.8891;0.8887;0.8886;0.8768;0.8779;0.8768;0.8765;0.7833;0.7876;0.7833;0.7825;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
95;RandomForestClassifier;0.8877;0.8882;0.8877;0.8877;0.8976;0.898;0.8976;0.8975;0.7833;0.7835;0.7833;0.7821;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
96;RandomForestClassifier;0.889;0.8896;0.889;0.8889;0.8876;0.8878;0.8876;0.8875;0.7833;0.7835;0.7833;0.7821;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 915};RandomForestClassifier(n_estimators=20, random_state=915)
97;RandomForestClassifier;0.8895;0.8901;0.8895;0.8895;0.8829;0.8829;0.8829;0.8828;0.7833;0.7835;0.7833;0.7821;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
98;KNeighborsClassifier;0.8545;0.8623;0.8545;0.854;0.8561;0.8612;0.8561;0.8557;0.7833;0.7875;0.7833;0.7801;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
99;KNeighborsClassifier;0.8526;0.8567;0.8526;0.8522;0.8561;0.8669;0.8561;0.8542;0.7833;0.7875;0.7833;0.7801;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
100;KNeighborsClassifier;0.8517;0.8587;0.8517;0.8507;0.8708;0.8716;0.8708;0.871;0.7833;0.7824;0.7833;0.78;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
69;DecisionTreeClassifier;0.8896;0.8901;0.8896;0.8895;0.8842;0.8847;0.8842;0.8842;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
68;DecisionTreeClassifier;0.8882;0.8887;0.8882;0.8881;0.8869;0.8873;0.8869;0.8869;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
67;DecisionTreeClassifier;0.8897;0.8902;0.8897;0.8897;0.8876;0.8878;0.8876;0.8875;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
66;DecisionTreeClassifier;0.8898;0.8903;0.8898;0.8897;0.8849;0.8852;0.8849;0.8847;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
109;MLPClassifier;0.8478;0.8512;0.8478;0.847;0.8233;0.8209;0.8233;0.8209;0.7833;0.792;0.7833;0.783;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 143, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=143)
108;MLPClassifier;0.8429;0.8452;0.8429;0.8414;0.8514;0.8519;0.8514;0.8517;0.7833;0.7917;0.7833;0.7831;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 499, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=499)
107;MLPClassifier;0.845;0.8455;0.845;0.8439;0.8494;0.8518;0.8494;0.8471;0.7833;0.7857;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 422, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=422)
106;MLPClassifier;0.8419;0.846;0.8419;0.8406;0.8414;0.8468;0.8414;0.8402;0.7833;0.7857;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 143, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=143)
105;MLPClassifier;0.8515;0.8544;0.8515;0.8503;0.8541;0.8544;0.8541;0.8526;0.7833;0.7857;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 143, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=143)
