Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Model
MLPClassifier,0.7447,0.7825,0.7447,0.7428,0.6884,0.722,0.6884,0.688,0.7667,0.7778,0.7667,0.7668,0.9009,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
MLPClassifier,0.8462,0.8606,0.8462,0.8455,0.8696,0.8824,0.8696,0.8703,0.7667,0.7731,0.7667,0.7663,0.9526,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
KNeighborsClassifier,0.7844,0.7902,0.7844,0.7845,0.7319,0.7434,0.7319,0.7343,0.7667,0.787,0.7667,0.765,0.8972,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7374,0.7477,0.7374,0.7377,0.7464,0.7484,0.7464,0.7467,0.7667,0.7646,0.7667,0.7647,0.8028,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8931,0.9,0.8931,0.8924,0.8841,0.8933,0.8841,0.8853,0.75,0.7564,0.75,0.7503,0.9806,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
DecisionTreeClassifier,0.828,0.8361,0.828,0.8273,0.8406,0.8421,0.8406,0.8407,0.75,0.75,0.75,0.75,0.9341,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.8388,0.8446,0.8388,0.8386,0.8043,0.8122,0.8043,0.7999,0.75,0.75,0.75,0.75,0.9403,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
SVC,0.7194,0.7635,0.7194,0.719,0.7681,0.8167,0.7681,0.7741,0.75,0.7631,0.75,0.7491,0.8565,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
KNeighborsClassifier,0.8224,0.8293,0.8224,0.8211,0.8406,0.842,0.8406,0.839,0.75,0.7498,0.75,0.7487,0.9298,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8387,0.8443,0.8387,0.8372,0.8623,0.8671,0.8623,0.8627,0.75,0.7448,0.75,0.7434,0.8789,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,DecisionTreeClassifier()
RandomForestClassifier,0.9114,0.9176,0.9114,0.9113,0.8623,0.8656,0.8623,0.8608,0.7333,0.7328,0.7333,0.7328,0.983,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,RandomForestClassifier()
LogisticRegression,0.7862,0.8183,0.7862,0.7889,0.7754,0.7896,0.7754,0.7755,0.7333,0.7361,0.7333,0.7313,0.8901,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7899,0.8219,0.7899,0.7924,0.8188,0.8383,0.8188,0.8221,0.7167,0.7352,0.7167,0.7182,0.8953,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.8334,0.8426,0.8334,0.8315,0.8478,0.8479,0.8478,0.8478,0.7167,0.7179,0.7167,0.717,0.9501,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8806,0.8851,0.8806,0.8817,0.8768,0.8869,0.8768,0.8784,0.7167,0.7248,0.7167,0.7169,0.9675,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,DecisionTreeClassifier()
SVC,0.7842,0.809,0.7842,0.7889,0.7029,0.7741,0.7029,0.7058,0.7,0.7217,0.7,0.7039,0.8989,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
MLPClassifier,0.7556,0.7915,0.7556,0.7542,0.8043,0.8225,0.8043,0.8046,0.7,0.7217,0.7,0.7039,0.9151,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
SVC,0.7591,0.7942,0.7591,0.7566,0.6667,0.712,0.6667,0.672,0.7,0.7214,0.7,0.7036,0.8893,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
LogisticRegression,0.5744,0.5927,0.5744,0.5709,0.5797,0.5863,0.5797,0.578,0.7,0.7012,0.7,0.7003,0.7065,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.8332,0.8696,0.8332,0.8309,0.7536,0.8192,0.7536,0.7479,0.7,0.7174,0.7,0.6998,0.9256,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,MLPClassifier()
DecisionTreeClassifier,0.8138,0.8199,0.8138,0.8136,0.8261,0.8276,0.8261,0.8258,0.7,0.7288,0.7,0.6995,0.912,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
LogisticRegression,0.7991,0.8308,0.7991,0.804,0.7971,0.8409,0.7971,0.8056,0.7,0.7121,0.7,0.6987,0.888,smote,250,StandardScaler,"['storyPoints', 'polarity', 'stress', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
KNeighborsClassifier,0.806,0.8178,0.806,0.8055,0.7319,0.742,0.7319,0.7321,0.7,0.6999,0.7,0.6978,0.9181,smote,250,MinMaxScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
RandomForestClassifier,0.759,0.7649,0.759,0.759,0.7319,0.7423,0.7319,0.7335,0.7,0.7087,0.7,0.6967,0.9151,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
RandomForestClassifier,0.8152,0.8208,0.8152,0.8147,0.8188,0.8203,0.8188,0.8161,0.7,0.7222,0.7,0.6962,0.9449,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.8298,0.8421,0.8298,0.8259,0.7826,0.7911,0.7826,0.7834,0.7,0.6995,0.7,0.696,0.9294,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.7538,0.7626,0.7538,0.7534,0.7101,0.7128,0.7101,0.7096,0.7,0.7075,0.7,0.6938,0.8152,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
MLPClassifier,0.7174,0.7503,0.7174,0.7171,0.6884,0.7279,0.6884,0.6844,0.6833,0.7033,0.6833,0.686,0.8766,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
RandomForestClassifier,0.7681,0.7748,0.7681,0.765,0.7681,0.7714,0.7681,0.769,0.6833,0.6878,0.6833,0.6846,0.9099,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,RandomForestClassifier()
LogisticRegression,0.6068,0.6233,0.6068,0.6024,0.6159,0.643,0.6159,0.6207,0.6833,0.681,0.6833,0.6811,0.7808,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.6719,0.7305,0.6719,0.6689,0.7319,0.7519,0.7319,0.7262,0.6833,0.7278,0.6833,0.6797,0.8175,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
MLPClassifier,0.685,0.7027,0.685,0.6825,0.6232,0.6306,0.6232,0.6207,0.6667,0.676,0.6667,0.6665,0.8432,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
DecisionTreeClassifier,0.7336,0.7428,0.7336,0.7332,0.7899,0.7913,0.7899,0.7901,0.6667,0.6653,0.6667,0.6657,0.8005,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,DecisionTreeClassifier()
KNeighborsClassifier,0.7646,0.7762,0.7646,0.7624,0.7464,0.7556,0.7464,0.7447,0.6667,0.6686,0.6667,0.664,0.8978,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,KNeighborsClassifier()
DecisionTreeClassifier,0.8442,0.8495,0.8442,0.8434,0.8043,0.807,0.8043,0.8039,0.6667,0.673,0.6667,0.6633,0.9349,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,DecisionTreeClassifier()
SVC,0.685,0.7322,0.685,0.6811,0.6957,0.7469,0.6957,0.692,0.65,0.6852,0.65,0.6487,0.824,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
LogisticRegression,0.5292,0.5392,0.5292,0.5252,0.5797,0.5801,0.5797,0.5797,0.6333,0.6332,0.6333,0.6325,0.7449,smote,250,MinMaxScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
RandomForestClassifier,0.8405,0.8478,0.8405,0.838,0.8406,0.8466,0.8406,0.8412,0.6333,0.637,0.6333,0.6314,0.9375,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,RandomForestClassifier()
KNeighborsClassifier,0.8153,0.8318,0.8153,0.8151,0.7391,0.7477,0.7391,0.7365,0.6333,0.6409,0.6333,0.6313,0.9138,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,KNeighborsClassifier()
MLPClassifier,0.6394,0.6661,0.6394,0.6403,0.6884,0.7233,0.6884,0.6928,0.6167,0.6295,0.6167,0.6145,0.8358,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.6052,0.6164,0.6052,0.6026,0.5435,0.5518,0.5435,0.5461,0.6,0.6068,0.6,0.6003,0.8026,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.6757,0.7181,0.6757,0.6781,0.7319,0.7682,0.7319,0.7346,0.5833,0.6002,0.5833,0.586,0.8121,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,MLPClassifier()
LogisticRegression,0.6089,0.6283,0.6089,0.61,0.6594,0.6602,0.6594,0.6594,0.5833,0.5874,0.5833,0.5843,0.7338,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
MLPClassifier,0.5942,0.6216,0.5942,0.5903,0.6377,0.6956,0.6377,0.6406,0.5833,0.6336,0.5833,0.584,0.7838,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,MLPClassifier()
LogisticRegression,0.6067,0.6207,0.6067,0.5982,0.5725,0.6258,0.5725,0.5555,0.5167,0.5432,0.5167,0.5113,0.8107,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5633,0.5919,0.5633,0.5572,0.558,0.5908,0.558,0.5552,0.5167,0.5402,0.5167,0.4937,0.7515,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5812,0.59,0.5812,0.5774,0.5797,0.6165,0.5797,0.5805,0.4833,0.5294,0.4833,0.4906,0.7471,smote,250,StandardScaler,"['storyPoints', 'polarity', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.5635,0.5797,0.5635,0.5534,0.529,0.5548,0.529,0.5331,0.4833,0.5174,0.4833,0.4863,0.7607,smote,250,StandardScaler,"['storyPoints', 'polarity_mean', 'C']",10,"LogisticRegression(max_iter=100000, multi_class='multinomial')"
SVC,0.4981,0.6768,0.4981,0.4488,0.5217,0.649,0.5217,0.4548,0.4333,0.4858,0.4333,0.3639,0.8146,smote,250,no_scaled,"['storyPoints', 'polarity', 'stress', 'C']",10,SVC(probability=True)
SVC,0.5036,0.6584,0.5036,0.4493,0.5,0.7016,0.5,0.4546,0.4167,0.4667,0.4167,0.3535,0.7431,smote,250,no_scaled,"['storyPoints', 'polarity', 'C']",10,SVC(probability=True)
SVC,0.4947,0.6477,0.4947,0.4272,0.413,0.5722,0.413,0.348,0.4,0.4272,0.4,0.3157,0.7485,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'stress_mean', 'C']",10,SVC(probability=True)
SVC,0.4928,0.62,0.4928,0.4238,0.4058,0.5922,0.4058,0.3469,0.4,0.4272,0.4,0.3157,0.7237,smote,250,no_scaled,"['storyPoints', 'polarity_mean', 'C']",10,SVC(probability=True)
