Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8406;0.8496;0.8406;0.8413;0.8986;0.8997;0.8986;0.8988;0.8333;0.8322;0.8333;0.8324;0.9557;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 833};RandomForestClassifier(n_estimators=20, random_state=833)
KNeighborsClassifier;0.7875;0.7932;0.7875;0.7863;0.8116;0.8101;0.8116;0.8106;0.8333;0.8338;0.8333;0.8322;0.914;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.8357;0.8455;0.8357;0.8355;0.8406;0.8406;0.8406;0.8398;0.8167;0.8221;0.8167;0.818;0.9593;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
RandomForestClassifier;0.8437;0.854;0.8437;0.8438;0.8986;0.9127;0.8986;0.9007;0.8167;0.818;0.8167;0.817;0.9543;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 89};RandomForestClassifier(n_estimators=10, random_state=89)
KNeighborsClassifier;0.7955;0.8074;0.7955;0.7961;0.8261;0.8342;0.8261;0.8273;0.8167;0.818;0.8167;0.817;0.9258;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8341;0.849;0.8341;0.8351;0.8551;0.8639;0.8551;0.8557;0.8167;0.818;0.8167;0.817;0.9507;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 765};RandomForestClassifier(n_estimators=20, random_state=765)
KNeighborsClassifier;0.7906;0.7995;0.7906;0.7897;0.8116;0.8095;0.8116;0.8103;0.8167;0.8167;0.8167;0.8167;0.9176;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
DecisionTreeClassifier;0.8278;0.831;0.8278;0.8274;0.8406;0.8452;0.8406;0.842;0.8167;0.8187;0.8167;0.8163;0.8708;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 997};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=997)
KNeighborsClassifier;0.7971;0.8036;0.7971;0.7962;0.8551;0.8617;0.8551;0.8563;0.8167;0.8187;0.8167;0.8163;0.9188;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8035;0.8106;0.8035;0.8033;0.7826;0.7805;0.7826;0.7785;0.8167;0.8163;0.8167;0.8162;0.9192;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8342;0.8395;0.8342;0.8334;0.7681;0.7909;0.7681;0.7733;0.8167;0.8163;0.8167;0.8162;0.8757;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 806};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=806)
KNeighborsClassifier;0.7713;0.7809;0.7713;0.7716;0.8261;0.8342;0.8261;0.8273;0.8167;0.8163;0.8167;0.8162;0.9096;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.802;0.8145;0.802;0.8029;0.8551;0.8583;0.8551;0.8556;0.8167;0.8163;0.8167;0.8162;0.9148;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.8502;0.8563;0.8502;0.8501;0.7391;0.7562;0.7391;0.7421;0.8167;0.8164;0.8167;0.8162;0.9583;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 833};RandomForestClassifier(n_estimators=20, random_state=833)
KNeighborsClassifier;0.8083;0.8158;0.8083;0.8091;0.7826;0.7909;0.7826;0.7835;0.8167;0.8163;0.8167;0.8162;0.9145;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
RandomForestClassifier;0.8454;0.8515;0.8454;0.8461;0.8261;0.8259;0.8261;0.8257;0.8167;0.8166;0.8167;0.8156;0.9561;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 833};RandomForestClassifier(n_estimators=20, random_state=833)
KNeighborsClassifier;0.781;0.7936;0.781;0.7829;0.7826;0.7832;0.7826;0.7772;0.8167;0.8187;0.8167;0.8147;0.9241;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8149;0.8215;0.8149;0.8152;0.7681;0.7835;0.7681;0.7719;0.8167;0.8187;0.8167;0.8147;0.9307;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7778;0.7864;0.7778;0.7759;0.8551;0.8666;0.8551;0.8575;0.8;0.8102;0.8;0.8014;0.9191;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.847;0.8567;0.847;0.8471;0.8406;0.8448;0.8406;0.8416;0.8;0.8042;0.8;0.801;0.9555;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 89};RandomForestClassifier(n_estimators=20, random_state=89)
KNeighborsClassifier;0.8051;0.8126;0.8051;0.8046;0.7391;0.7754;0.7391;0.7439;0.8;0.8038;0.8;0.801;0.9253;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7858;0.791;0.7858;0.783;0.8406;0.8449;0.8406;0.8393;0.8;0.8022;0.8;0.8008;0.924;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8019;0.8078;0.8019;0.8003;0.8841;0.9029;0.8841;0.8867;0.8;0.8022;0.8;0.8008;0.9258;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
DecisionTreeClassifier;0.8179;0.8253;0.8179;0.8175;0.8696;0.884;0.8696;0.8713;0.8;0.8072;0.8;0.8005;0.8632;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 516};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=516)
DecisionTreeClassifier;0.826;0.8314;0.826;0.8262;0.8406;0.8424;0.8406;0.8407;0.8;0.8035;0.8;0.8005;0.8695;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 516};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=516)
DecisionTreeClassifier;0.8261;0.8326;0.8261;0.8253;0.8406;0.8422;0.8406;0.8411;0.8;0.8013;0.8;0.8003;0.8696;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 997};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=997)
DecisionTreeClassifier;0.8292;0.8336;0.8292;0.8284;0.8116;0.8206;0.8116;0.8138;0.8;0.8013;0.8;0.8003;0.8719;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 806};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=806)
RandomForestClassifier;0.8308;0.8384;0.8308;0.8305;0.8406;0.8563;0.8406;0.8439;0.8;0.8013;0.8;0.8003;0.9556;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 833};RandomForestClassifier(n_estimators=20, random_state=833)
DecisionTreeClassifier;0.8132;0.8166;0.8132;0.8126;0.8261;0.8433;0.8261;0.8303;0.8;0.8005;0.8;0.7999;0.8598;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 997};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=997)
KNeighborsClassifier;0.7778;0.7845;0.7778;0.7782;0.8261;0.83;0.8261;0.8261;0.8;0.8005;0.8;0.7999;0.921;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
DecisionTreeClassifier;0.7907;0.7936;0.7907;0.7892;0.942;0.9432;0.942;0.9423;0.8;0.8014;0.8;0.7998;0.843;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 997};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=997)
DecisionTreeClassifier;0.8147;0.8235;0.8147;0.8145;0.7826;0.7955;0.7826;0.7867;0.8;0.8014;0.8;0.7998;0.8611;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 516};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=516)
DecisionTreeClassifier;0.8067;0.8147;0.8067;0.8057;0.8116;0.8206;0.8116;0.8141;0.8;0.8073;0.8;0.7994;0.8549;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 516};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=516)
RandomForestClassifier;0.8406;0.8469;0.8406;0.8408;0.8406;0.8533;0.8406;0.8433;0.8;0.8042;0.8;0.7992;0.9518;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 765};RandomForestClassifier(n_estimators=20, random_state=765)
KNeighborsClassifier;0.7697;0.7786;0.7697;0.7691;0.8696;0.8713;0.8696;0.8702;0.8;0.8002;0.8;0.7988;0.9183;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
DecisionTreeClassifier;0.7972;0.8051;0.7972;0.7953;0.8841;0.8862;0.8841;0.8839;0.8;0.8019;0.8;0.7985;0.8477;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 997};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=997)
KNeighborsClassifier;0.7713;0.7742;0.7713;0.7705;0.7826;0.7928;0.7826;0.7838;0.8;0.7989;0.8;0.7985;0.9135;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
RandomForestClassifier;0.8342;0.8406;0.8342;0.8347;0.8406;0.8489;0.8406;0.843;0.8;0.7989;0.8;0.7985;0.9526;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 89};RandomForestClassifier(n_estimators=10, random_state=89)
KNeighborsClassifier;0.7873;0.8016;0.7873;0.7883;0.7826;0.7937;0.7826;0.7855;0.8;0.7989;0.8;0.7985;0.9221;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7938;0.8021;0.7938;0.7948;0.8116;0.8156;0.8116;0.8126;0.8;0.8091;0.8;0.798;0.9207;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.7891;0.7984;0.7891;0.789;0.8261;0.8254;0.8261;0.825;0.7833;0.7869;0.7833;0.7838;0.9153;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8277;0.8341;0.8277;0.8267;0.8261;0.8456;0.8261;0.8253;0.7833;0.7869;0.7833;0.7838;0.8712;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 516};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=516)
