Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.7906;0.8081;0.7906;0.7901;0.7826;0.7861;0.7826;0.7821;0.6667;0.696;0.6667;0.6739;0.9135;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7778;0.7892;0.7778;0.7773;0.7681;0.7754;0.7681;0.7684;0.6667;0.7009;0.6667;0.6734;0.9125;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7907;0.7993;0.7907;0.7892;0.913;0.9142;0.913;0.9133;0.6667;0.7009;0.6667;0.6734;0.905;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7856;0.7992;0.7856;0.7842;0.8261;0.832;0.8261;0.8257;0.6667;0.7009;0.6667;0.6734;0.9171;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7554;0.7697;0.7554;0.7551;0.8841;0.8858;0.8841;0.8847;0.6667;0.7009;0.6667;0.6734;0.9086;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7906;0.8048;0.7906;0.7909;0.7971;0.8025;0.7971;0.797;0.6667;0.7009;0.6667;0.6734;0.9076;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8197;0.8242;0.8197;0.8195;0.8406;0.8472;0.8406;0.8419;0.6667;0.7028;0.6667;0.6722;0.8649;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
KNeighborsClassifier;0.7633;0.7714;0.7633;0.7623;0.8696;0.873;0.8696;0.8704;0.6667;0.685;0.6667;0.6714;0.8975;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7585;0.7726;0.7585;0.7589;0.7536;0.7559;0.7536;0.7531;0.6667;0.6897;0.6667;0.6711;0.9118;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.765;0.779;0.765;0.7633;0.7681;0.768;0.7681;0.7664;0.6667;0.6801;0.6667;0.6692;0.908;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
LogisticRegression;0.7005;0.7165;0.7005;0.6987;0.6812;0.6825;0.6812;0.6812;0.6667;0.6875;0.6667;0.6649;0.8691;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.6973;0.7059;0.6973;0.6943;0.7246;0.7284;0.7246;0.7213;0.6667;0.6776;0.6667;0.6636;0.8583;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.7036;0.7144;0.7036;0.7008;0.5507;0.5594;0.5507;0.5522;0.6667;0.6776;0.6667;0.6636;0.8783;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6989;0.7104;0.6989;0.6978;0.6667;0.6844;0.6667;0.6616;0.6667;0.6776;0.6667;0.6636;0.8672;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
SVC;0.636;0.7136;0.636;0.6209;0.7101;0.7517;0.7101;0.712;0.6667;0.695;0.6667;0.6624;0.7749;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
SVC;0.6329;0.714;0.6329;0.6202;0.7681;0.7748;0.7681;0.7639;0.6667;0.6968;0.6667;0.6611;0.7662;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
KNeighborsClassifier;0.7648;0.7863;0.7648;0.7594;0.8406;0.8407;0.8406;0.8373;0.65;0.6863;0.65;0.658;0.9075;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
SVC;0.6233;0.6944;0.6233;0.6094;0.7681;0.8044;0.7681;0.7651;0.6667;0.6973;0.6667;0.6573;0.7731;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
KNeighborsClassifier;0.765;0.7754;0.765;0.7642;0.7536;0.7565;0.7536;0.752;0.65;0.6705;0.65;0.6561;0.9042;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.7503;0.769;0.7503;0.7509;0.8261;0.8336;0.8261;0.8231;0.65;0.6758;0.65;0.656;0.9051;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7649;0.7761;0.7649;0.7652;0.7971;0.7966;0.7971;0.7951;0.65;0.6743;0.65;0.6555;0.91;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7665;0.783;0.7665;0.7662;0.8116;0.8121;0.8116;0.8111;0.65;0.6738;0.65;0.6549;0.9023;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7632;0.778;0.7632;0.7646;0.7971;0.8078;0.7971;0.7917;0.65;0.6648;0.65;0.6534;0.9081;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7826;0.794;0.7826;0.7831;0.7681;0.7724;0.7681;0.7674;0.65;0.6582;0.65;0.6523;0.9126;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
SVC;0.6103;0.6956;0.6103;0.5992;0.7536;0.7536;0.7536;0.7536;0.65;0.6645;0.65;0.6501;0.7615;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 22};SVC(C=10, kernel='linear', probability=True, random_state=22)
LogisticRegression;0.6908;0.7027;0.6908;0.6893;0.6667;0.664;0.6667;0.6571;0.65;0.6709;0.65;0.6497;0.8652;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6908;0.7067;0.6908;0.6871;0.7391;0.7489;0.7391;0.7367;0.65;0.6746;0.65;0.6484;0.8632;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.6876;0.6963;0.6876;0.6861;0.7101;0.7104;0.7101;0.71;0.65;0.6611;0.65;0.6484;0.8598;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.6878;0.6973;0.6878;0.6835;0.6667;0.6715;0.6667;0.6646;0.65;0.6611;0.65;0.6484;0.862;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.7037;0.7169;0.7037;0.7006;0.6812;0.6813;0.6812;0.6786;0.65;0.6746;0.65;0.6484;0.8658;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6987;0.705;0.6987;0.6941;0.6957;0.6965;0.6957;0.6894;0.65;0.6746;0.65;0.6484;0.8618;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
MLPClassifier;0.6892;0.7149;0.6892;0.6889;0.7101;0.7725;0.7101;0.712;0.65;0.6481;0.65;0.6483;0.8774;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 208, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=208)
MLPClassifier;0.71;0.7229;0.71;0.7067;0.7246;0.7638;0.7246;0.7241;0.65;0.6898;0.65;0.6482;0.8799;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
SVC;0.6185;0.6964;0.6185;0.6055;0.7246;0.749;0.7246;0.7191;0.65;0.6849;0.65;0.6472;0.7641;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
LogisticRegression;0.6875;0.6936;0.6875;0.6845;0.7101;0.7083;0.7101;0.7073;0.65;0.6642;0.65;0.647;0.8604;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.6972;0.7051;0.6972;0.6934;0.7246;0.7239;0.7246;0.7227;0.65;0.6642;0.65;0.647;0.8652;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6971;0.7037;0.6971;0.6939;0.6812;0.6883;0.6812;0.6789;0.65;0.6642;0.65;0.647;0.8581;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
SVC;0.6233;0.6998;0.6233;0.6081;0.7101;0.7111;0.7101;0.7089;0.65;0.6642;0.65;0.647;0.7627;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 418};SVC(C=10, kernel='linear', probability=True, random_state=418)
LogisticRegression;0.6811;0.6903;0.6811;0.6767;0.6087;0.6054;0.6087;0.6057;0.65;0.6642;0.65;0.647;0.8653;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.6909;0.7032;0.6909;0.6884;0.7246;0.7277;0.7246;0.7167;0.65;0.6642;0.65;0.647;0.8639;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
SVC;0.6054;0.6847;0.6054;0.5951;0.7391;0.7787;0.7391;0.7346;0.65;0.6817;0.65;0.6467;0.7618;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6265;0.7036;0.6265;0.6116;0.7101;0.751;0.7101;0.702;0.65;0.6817;0.65;0.6467;0.7743;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6248;0.7028;0.6248;0.6089;0.6667;0.6667;0.6667;0.6667;0.65;0.6889;0.65;0.6455;0.7723;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
SVC;0.6249;0.7031;0.6249;0.6125;0.7681;0.7873;0.7681;0.7694;0.65;0.6837;0.65;0.6448;0.7672;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
MLPClassifier;0.702;0.7267;0.702;0.697;0.7971;0.8305;0.7971;0.7938;0.65;0.704;0.65;0.6443;0.8681;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
SVC;0.6216;0.6992;0.6216;0.6055;0.6667;0.6775;0.6667;0.6708;0.65;0.674;0.65;0.6438;0.7663;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6167;0.697;0.6167;0.6051;0.7101;0.7425;0.7101;0.6916;0.65;0.6824;0.65;0.6427;0.7739;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
KNeighborsClassifier;0.7585;0.775;0.7585;0.7572;0.8116;0.8155;0.8116;0.8127;0.6333;0.6719;0.6333;0.6423;0.9082;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
SVC;0.6119;0.6931;0.6119;0.5984;0.7971;0.8354;0.7971;0.8014;0.65;0.6848;0.65;0.6415;0.7658;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6216;0.7027;0.6216;0.6126;0.6957;0.7912;0.6957;0.6947;0.65;0.6848;0.65;0.6415;0.7749;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6248;0.7;0.6248;0.6132;0.7101;0.7597;0.7101;0.7055;0.65;0.6848;0.65;0.6415;0.7701;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
SVC;0.6232;0.7001;0.6232;0.6107;0.7391;0.7593;0.7391;0.7401;0.65;0.6848;0.65;0.6415;0.7714;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
SVC;0.6232;0.7009;0.6232;0.6083;0.6957;0.75;0.6957;0.6967;0.65;0.6848;0.65;0.6415;0.7779;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
SVC;0.6216;0.6984;0.6216;0.6108;0.7391;0.802;0.7391;0.7316;0.65;0.6848;0.65;0.6415;0.7672;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
SVC;0.6248;0.7;0.6248;0.6094;0.7536;0.8056;0.7536;0.7527;0.65;0.6848;0.65;0.6415;0.7753;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 162};SVC(C=1, kernel='linear', probability=True, random_state=162)
MLPClassifier;0.6988;0.7213;0.6988;0.6962;0.6667;0.6678;0.6667;0.66;0.65;0.7097;0.65;0.6413;0.8834;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 208, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=208)
LogisticRegression;0.7038;0.7155;0.7038;0.7019;0.6667;0.6667;0.6667;0.6554;0.6333;0.6576;0.6333;0.6336;0.8656;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6955;0.7028;0.6955;0.6943;0.6667;0.6894;0.6667;0.6618;0.6333;0.6576;0.6333;0.6336;0.8681;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.7037;0.7107;0.7037;0.7023;0.6522;0.6544;0.6522;0.6502;0.6333;0.6576;0.6333;0.6336;0.8661;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
MLPClassifier;0.7279;0.7554;0.7279;0.724;0.6957;0.7173;0.6957;0.6915;0.6333;0.645;0.6333;0.6333;0.8853;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 208, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=208)
LogisticRegression;0.6973;0.7079;0.6973;0.6937;0.7101;0.7314;0.7101;0.7103;0.6333;0.6473;0.6333;0.632;0.8615;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.694;0.7038;0.694;0.6912;0.7101;0.7142;0.7101;0.7086;0.6333;0.6473;0.6333;0.632;0.8638;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.6845;0.6956;0.6845;0.6815;0.7681;0.7711;0.7681;0.7679;0.6333;0.6473;0.6333;0.632;0.8572;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.7005;0.7092;0.7005;0.6985;0.5797;0.5859;0.5797;0.5764;0.6333;0.6473;0.6333;0.632;0.8708;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.7022;0.7171;0.7022;0.7011;0.6667;0.6687;0.6667;0.667;0.6333;0.6473;0.6333;0.632;0.8601;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.6844;0.6885;0.6844;0.6798;0.7246;0.7275;0.7246;0.723;0.6333;0.6473;0.6333;0.632;0.8635;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6907;0.6993;0.6907;0.6859;0.7536;0.7787;0.7536;0.7548;0.6333;0.6473;0.6333;0.632;0.8578;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 381, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=381)"
LogisticRegression;0.6908;0.698;0.6908;0.6891;0.7391;0.7449;0.7391;0.7365;0.6333;0.6473;0.6333;0.632;0.863;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 279, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=279)"
LogisticRegression;0.6762;0.6822;0.6762;0.6715;0.7971;0.8045;0.7971;0.7984;0.6333;0.6473;0.6333;0.632;0.8565;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
LogisticRegression;0.7037;0.7117;0.7037;0.7015;0.6667;0.6862;0.6667;0.6675;0.6333;0.6473;0.6333;0.632;0.865;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 859, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=859)"
MLPClassifier;0.7182;0.7515;0.7182;0.7178;0.6232;0.6891;0.6232;0.6238;0.6333;0.647;0.6333;0.6311;0.8991;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 208, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=208)
SVC;0.6264;0.7119;0.6264;0.6128;0.5942;0.6272;0.5942;0.5866;0.6333;0.6683;0.6333;0.6306;0.7829;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 418};SVC(C=1, kernel='linear', probability=True, random_state=418)
SVC;0.6264;0.7071;0.6264;0.6129;0.6667;0.675;0.6667;0.6692;0.6333;0.6683;0.6333;0.6306;0.7724;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 22};SVC(C=1, kernel='linear', probability=True, random_state=22)
