Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8557;0.8574;0.8557;0.8549;0.9514;0.9518;0.9514;0.9515;0.8;0.8012;0.8;0.7981;0.9656;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8556;0.8578;0.8556;0.8554;0.9097;0.9112;0.9097;0.91;0.8;0.8012;0.8;0.7981;0.9654;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8665;0.8679;0.8665;0.8663;0.9375;0.9388;0.9375;0.9379;0.8;0.8012;0.8;0.7981;0.9627;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.9205;0.9221;0.9205;0.9202;0.9028;0.9048;0.9028;0.9032;0.7833;0.7973;0.7833;0.7857;0.9404;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 870};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=870)
DecisionTreeClassifier;0.932;0.9331;0.932;0.9319;0.8681;0.8686;0.8681;0.8683;0.7833;0.7973;0.7833;0.7857;0.949;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 417};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=417)
MLPClassifier;0.8133;0.8205;0.8133;0.8122;0.7847;0.8229;0.7847;0.7902;0.7833;0.7972;0.7833;0.785;0.9387;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
DecisionTreeClassifier;0.9182;0.92;0.9182;0.9179;0.9097;0.9101;0.9097;0.9087;0.7833;0.7993;0.7833;0.7838;0.9387;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 870};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=870)
DecisionTreeClassifier;0.9159;0.9181;0.9159;0.9159;0.9236;0.9242;0.9236;0.9238;0.7833;0.8045;0.7833;0.783;0.9369;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 967};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=967)
KNeighborsClassifier;0.8566;0.8585;0.8566;0.8558;0.9167;0.9185;0.9167;0.9171;0.7833;0.7831;0.7833;0.7822;0.9596;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8587;0.8621;0.8587;0.8592;0.9167;0.9164;0.9167;0.9164;0.7833;0.7831;0.7833;0.7822;0.9624;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8696;0.8708;0.8696;0.8692;0.9514;0.9519;0.9514;0.9515;0.7833;0.782;0.7833;0.7813;0.966;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8619;0.8644;0.8619;0.8617;0.8889;0.8953;0.8889;0.8902;0.7833;0.7854;0.7833;0.7813;0.9644;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8488;0.8491;0.8488;0.8481;0.9236;0.9248;0.9236;0.9234;0.7833;0.782;0.7833;0.7813;0.9599;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.9537;0.9552;0.9537;0.9537;0.9583;0.9589;0.9583;0.9583;0.7833;0.7906;0.7833;0.7801;0.9934;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 567};RandomForestClassifier(n_estimators=10, random_state=567)
DecisionTreeClassifier;0.9082;0.9103;0.9082;0.9081;0.9028;0.9032;0.9028;0.9029;0.7667;0.7861;0.7667;0.7691;0.9312;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 967};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=967)
DecisionTreeClassifier;0.9144;0.915;0.9144;0.9141;0.9306;0.931;0.9306;0.9305;0.7667;0.7861;0.7667;0.7691;0.9358;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 417};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=417)
DecisionTreeClassifier;0.9067;0.907;0.9067;0.9063;0.8611;0.8605;0.8611;0.8576;0.7667;0.7765;0.7667;0.7672;0.93;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 417};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=417)
MLPClassifier;0.8025;0.8153;0.8025;0.8006;0.7778;0.7892;0.7778;0.7794;0.7667;0.7648;0.7667;0.7636;0.9405;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.8032;0.8082;0.8032;0.8012;0.7986;0.8208;0.7986;0.8032;0.75;0.7667;0.75;0.7532;0.9357;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.8063;0.8089;0.8063;0.805;0.8333;0.8491;0.8333;0.8363;0.75;0.7566;0.75;0.752;0.9409;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.7871;0.7975;0.7871;0.785;0.7708;0.789;0.7708;0.7724;0.75;0.752;0.75;0.7507;0.9324;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
DecisionTreeClassifier;0.9067;0.9092;0.9067;0.9066;0.9306;0.9319;0.9306;0.931;0.75;0.7678;0.75;0.75;0.93;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 417};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=417)
DecisionTreeClassifier;0.909;0.9108;0.909;0.9089;0.9167;0.9168;0.9167;0.9163;0.75;0.7678;0.75;0.75;0.9318;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 967};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=967)
MLPClassifier;0.8171;0.8222;0.8171;0.8161;0.7917;0.8071;0.7917;0.7945;0.75;0.7583;0.75;0.7487;0.9412;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
KNeighborsClassifier;0.8619;0.865;0.8619;0.8615;0.9792;0.9804;0.9792;0.9793;0.75;0.7488;0.75;0.7485;0.9637;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.8016;0.8118;0.8016;0.8009;0.8472;0.8548;0.8472;0.8485;0.75;0.7668;0.75;0.7483;0.9296;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.8063;0.8094;0.8063;0.8045;0.8403;0.8421;0.8403;0.8404;0.75;0.7485;0.75;0.7454;0.9395;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.7949;0.811;0.7949;0.7937;0.8125;0.8112;0.8125;0.8081;0.75;0.7457;0.75;0.7416;0.9386;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.8047;0.8093;0.8047;0.8038;0.8125;0.8226;0.8125;0.8141;0.7333;0.7298;0.7333;0.7304;0.9399;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.8087;0.8242;0.8087;0.8086;0.7847;0.7877;0.7847;0.7857;0.7333;0.7335;0.7333;0.728;0.9417;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.7986;0.8087;0.7986;0.7983;0.7917;0.7918;0.7917;0.791;0.7333;0.7288;0.7333;0.7273;0.9406;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.7879;0.8008;0.7879;0.7857;0.8264;0.8237;0.8264;0.8225;0.7333;0.7288;0.7333;0.7273;0.9288;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.811;0.82;0.811;0.8104;0.8472;0.8537;0.8472;0.847;0.7333;0.747;0.7333;0.7269;0.9364;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.7839;0.7898;0.7839;0.7821;0.8889;0.8882;0.8889;0.8879;0.7333;0.7382;0.7333;0.7255;0.9318;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.801;0.8042;0.801;0.7993;0.8472;0.8472;0.8472;0.8472;0.7167;0.7208;0.7167;0.7135;0.9383;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.7918;0.8031;0.7918;0.7892;0.875;0.8843;0.875;0.8727;0.7167;0.7323;0.7167;0.7082;0.933;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.7893;0.7935;0.7893;0.7882;0.8194;0.8246;0.8194;0.817;0.7167;0.7122;0.7167;0.7071;0.9308;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.7987;0.8048;0.7987;0.7982;0.8333;0.8331;0.8333;0.8316;0.7167;0.712;0.7167;0.7024;0.935;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.8002;0.8128;0.8002;0.7996;0.7569;0.7608;0.7569;0.7582;0.7;0.6958;0.7;0.697;0.9372;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.7893;0.7989;0.7893;0.7889;0.7847;0.8274;0.7847;0.7853;0.7;0.7434;0.7;0.697;0.9325;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.8024;0.8119;0.8024;0.8012;0.7986;0.7977;0.7986;0.798;0.7;0.6984;0.7;0.6917;0.9428;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.7901;0.8002;0.7901;0.7901;0.8194;0.8201;0.8194;0.8172;0.7;0.6951;0.7;0.6873;0.9352;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.8164;0.8199;0.8164;0.8157;0.8056;0.8046;0.8056;0.7981;0.7;0.6997;0.7;0.686;0.9369;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.7855;0.7945;0.7855;0.7809;0.8958;0.8968;0.8958;0.8937;0.7;0.6997;0.7;0.686;0.9296;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.8163;0.8191;0.8163;0.8145;0.8542;0.854;0.8542;0.8538;0.7;0.6997;0.7;0.686;0.9369;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.8063;0.8109;0.8063;0.8048;0.8403;0.8504;0.8403;0.8376;0.7;0.6997;0.7;0.686;0.9396;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
MLPClassifier;0.7986;0.8036;0.7986;0.7981;0.8056;0.8336;0.8056;0.7983;0.6833;0.7011;0.6833;0.6794;0.9335;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 12, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=12)
MLPClassifier;0.8109;0.8129;0.8109;0.8089;0.7847;0.799;0.7847;0.7799;0.6833;0.674;0.6833;0.6664;0.9334;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 937, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=937)
SVC;0.6158;0.6166;0.6158;0.6124;0.6667;0.712;0.6667;0.6693;0.6167;0.6317;0.6167;0.622;0.7958;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.6042;0.6056;0.6042;0.6016;0.6736;0.6968;0.6736;0.6721;0.6167;0.6317;0.6167;0.622;0.7924;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.6049;0.6071;0.6049;0.6025;0.6597;0.6814;0.6597;0.662;0.6167;0.6317;0.6167;0.622;0.7914;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6073;0.6091;0.6073;0.6057;0.7153;0.7222;0.7153;0.7133;0.6167;0.6317;0.6167;0.622;0.7932;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6019;0.6024;0.6019;0.5987;0.6806;0.694;0.6806;0.6805;0.6167;0.6317;0.6167;0.622;0.7943;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.6111;0.611;0.6111;0.6079;0.6667;0.6819;0.6667;0.669;0.6167;0.6317;0.6167;0.622;0.7978;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.5948;0.5946;0.5948;0.5907;0.7986;0.8153;0.7986;0.7991;0.6167;0.6203;0.6167;0.6182;0.7856;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 698};SVC(C=0.1, kernel='linear', probability=True, random_state=698)
LogisticRegression;0.6937;0.7016;0.6937;0.6938;0.7222;0.7275;0.7222;0.7211;0.6167;0.6174;0.6167;0.6138;0.8637;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 751, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=751)"
LogisticRegression;0.6906;0.6974;0.6906;0.6909;0.7292;0.7407;0.7292;0.7278;0.6167;0.6138;0.6167;0.6134;0.8612;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 789, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=789)"
SVC;0.6103;0.6111;0.6103;0.6064;0.7222;0.7514;0.7222;0.7249;0.6;0.6207;0.6;0.6064;0.7954;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 288};SVC(C=10, kernel='linear', probability=True, random_state=288)
SVC;0.5965;0.5928;0.5965;0.5906;0.625;0.6378;0.625;0.6269;0.6;0.6158;0.6;0.6057;0.7904;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 698};SVC(C=10, kernel='linear', probability=True, random_state=698)
SVC;0.5995;0.5982;0.5995;0.5958;0.7222;0.7344;0.7222;0.7215;0.6;0.6158;0.6;0.6057;0.7899;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 777};SVC(C=10, kernel='linear', probability=True, random_state=777)
SVC;0.5941;0.5951;0.5941;0.5904;0.7014;0.7148;0.7014;0.7016;0.6;0.6093;0.6;0.6036;0.7873;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 698};SVC(C=1, kernel='linear', probability=True, random_state=698)
SVC;0.6027;0.6003;0.6027;0.5986;0.7569;0.7699;0.7569;0.76;0.6;0.6093;0.6;0.6036;0.7888;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6072;0.6095;0.6072;0.6051;0.7153;0.7237;0.7153;0.7167;0.6;0.6093;0.6;0.6036;0.7862;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.5987;0.599;0.5987;0.5958;0.7847;0.7892;0.7847;0.7862;0.6;0.6093;0.6;0.6036;0.7844;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.608;0.6092;0.608;0.606;0.6597;0.6636;0.6597;0.66;0.6;0.6093;0.6;0.6036;0.7924;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.5965;0.596;0.5965;0.5922;0.6944;0.7314;0.6944;0.6987;0.6;0.6093;0.6;0.6036;0.787;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.6018;0.601;0.6018;0.5977;0.6875;0.7002;0.6875;0.6883;0.6;0.6093;0.6;0.6036;0.7906;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.6073;0.6078;0.6073;0.604;0.6597;0.6776;0.6597;0.6639;0.6;0.6093;0.6;0.6036;0.7937;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.6049;0.6058;0.6049;0.602;0.6875;0.7037;0.6875;0.6867;0.6;0.6093;0.6;0.6036;0.7909;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.6049;0.6076;0.6049;0.6015;0.75;0.7683;0.75;0.752;0.6;0.6093;0.6;0.6036;0.7919;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 288};SVC(C=1, kernel='linear', probability=True, random_state=288)
SVC;0.5925;0.5908;0.5925;0.5869;0.6806;0.702;0.6806;0.6851;0.6;0.6093;0.6;0.6036;0.7847;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6042;0.6062;0.6042;0.5995;0.6667;0.6832;0.6667;0.6699;0.6;0.6093;0.6;0.6036;0.7914;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.615;0.6159;0.615;0.6112;0.6528;0.6658;0.6528;0.655;0.6;0.6093;0.6;0.6036;0.7963;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
SVC;0.6103;0.6134;0.6103;0.6079;0.6944;0.7114;0.6944;0.6937;0.6;0.6093;0.6;0.6036;0.7954;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 777};SVC(C=1, kernel='linear', probability=True, random_state=777)
