Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8229;0.8309;0.8229;0.8226;0.7971;0.7969;0.7971;0.7967;0.8;0.8039;0.8;0.7998;0.9332;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8229;0.8271;0.8229;0.8227;0.7971;0.797;0.7971;0.7963;0.8;0.8002;0.8;0.7988;0.9387;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8069;0.8091;0.8069;0.8062;0.8406;0.8416;0.8406;0.8376;0.8;0.8002;0.8;0.7988;0.9222;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8358;0.843;0.8358;0.836;0.8986;0.9049;0.8986;0.8999;0.8;0.8002;0.8;0.7988;0.9325;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8196;0.8288;0.8196;0.8198;0.8551;0.8567;0.8551;0.8549;0.8;0.8019;0.8;0.7985;0.9258;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8197;0.8288;0.8197;0.8199;0.8116;0.8102;0.8116;0.8055;0.8;0.7989;0.8;0.7985;0.9323;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8244;0.8318;0.8244;0.8244;0.7971;0.8133;0.7971;0.7993;0.8;0.8019;0.8;0.7985;0.9338;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8051;0.8075;0.8051;0.8045;0.8986;0.906;0.8986;0.8982;0.8;0.7989;0.8;0.7985;0.9237;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
DecisionTreeClassifier;0.8889;0.8926;0.8889;0.8892;0.8696;0.8713;0.8696;0.8702;0.8;0.7975;0.8;0.7964;0.9166;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 163};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=163)
DecisionTreeClassifier;0.8664;0.8721;0.8664;0.8669;0.8551;0.8854;0.8551;0.8534;0.7833;0.7913;0.7833;0.7852;0.8999;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 895};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=895)
KNeighborsClassifier;0.8276;0.835;0.8276;0.8283;0.913;0.913;0.913;0.913;0.7833;0.7855;0.7833;0.7841;0.9381;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8743;0.8786;0.8743;0.8739;0.9275;0.9268;0.9275;0.9269;0.7833;0.7839;0.7833;0.7827;0.906;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 163};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=163)
KNeighborsClassifier;0.8294;0.8362;0.8294;0.8302;0.8261;0.8574;0.8261;0.8307;0.7833;0.7821;0.7833;0.7824;0.9312;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8149;0.8259;0.8149;0.8163;0.8116;0.8102;0.8116;0.8091;0.7833;0.7821;0.7833;0.7824;0.9288;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8115;0.8192;0.8115;0.8104;0.8841;0.8829;0.8841;0.8827;0.7833;0.7823;0.7833;0.7805;0.9342;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8132;0.8205;0.8132;0.8137;0.913;0.9126;0.913;0.9117;0.7833;0.7856;0.7833;0.7805;0.9278;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8873;0.8934;0.8873;0.8875;0.7536;0.7654;0.7536;0.757;0.7667;0.765;0.7667;0.7646;0.9159;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 163};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=163)
DecisionTreeClassifier;0.884;0.8872;0.884;0.8833;0.8116;0.8256;0.8116;0.813;0.7667;0.7627;0.7667;0.7625;0.9128;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 526};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=526)
KNeighborsClassifier;0.8195;0.8303;0.8195;0.8195;0.8261;0.8284;0.8261;0.8254;0.7667;0.7662;0.7667;0.7622;0.9349;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
MLPClassifier;0.7714;0.7776;0.7714;0.7695;0.8116;0.854;0.8116;0.8121;0.7167;0.7132;0.7167;0.713;0.9197;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7794;0.7896;0.7794;0.7774;0.7101;0.7219;0.7101;0.711;0.7167;0.715;0.7167;0.7122;0.9202;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7665;0.7757;0.7665;0.7659;0.8841;0.8861;0.8841;0.8843;0.7167;0.7121;0.7167;0.7118;0.9157;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7891;0.7961;0.7891;0.7888;0.7536;0.7533;0.7536;0.7528;0.7167;0.7121;0.7167;0.7118;0.921;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7954;0.7998;0.7954;0.7939;0.7536;0.7571;0.7536;0.7531;0.7167;0.7136;0.7167;0.7112;0.925;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7844;0.803;0.7844;0.7806;0.7971;0.8292;0.7971;0.7981;0.7;0.7036;0.7;0.6979;0.9153;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7796;0.7864;0.7796;0.777;0.6812;0.6898;0.6812;0.6825;0.7;0.6957;0.7;0.6959;0.9166;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7666;0.7757;0.7666;0.7652;0.8261;0.8376;0.8261;0.8208;0.7;0.6988;0.7;0.6875;0.9147;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7954;0.8026;0.7954;0.7946;0.8261;0.8317;0.8261;0.8269;0.6833;0.6878;0.6833;0.6833;0.9203;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7681;0.7786;0.7681;0.7664;0.8261;0.8261;0.8261;0.8261;0.7;0.7067;0.7;0.682;0.9202;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7776;0.7892;0.7776;0.7761;0.7681;0.7909;0.7681;0.7717;0.6833;0.6811;0.6833;0.6819;0.9206;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7844;0.7943;0.7844;0.7833;0.7971;0.8112;0.7971;0.7999;0.6833;0.681;0.6833;0.6813;0.9208;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
SVC;0.5443;0.6307;0.5443;0.527;0.8406;0.8424;0.8406;0.8391;0.6833;0.6949;0.6833;0.6789;0.7701;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 942};SVC(C=0.1, kernel='linear', probability=True, random_state=942)
SVC;0.5925;0.6149;0.5925;0.5871;0.5507;0.6085;0.5507;0.5488;0.6833;0.6926;0.6833;0.6769;0.7787;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 371};SVC(C=0.1, kernel='linear', probability=True, random_state=371)
MLPClassifier;0.7762;0.7832;0.7762;0.7751;0.8116;0.8118;0.8116;0.81;0.6833;0.6811;0.6833;0.6742;0.9203;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7874;0.7991;0.7874;0.7876;0.6812;0.6808;0.6812;0.6808;0.6833;0.6767;0.6833;0.6733;0.9238;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7826;0.7966;0.7826;0.783;0.7681;0.7747;0.7681;0.7575;0.6833;0.6742;0.6833;0.6674;0.9213;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7779;0.7853;0.7779;0.7764;0.8406;0.8472;0.8406;0.838;0.6833;0.6742;0.6833;0.6674;0.9134;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
MLPClassifier;0.7905;0.7959;0.7905;0.7891;0.7536;0.8131;0.7536;0.7504;0.6667;0.6667;0.6667;0.6667;0.9207;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7875;0.7897;0.7875;0.7856;0.7536;0.7759;0.7536;0.7576;0.6667;0.6635;0.6667;0.6642;0.9218;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.8019;0.8076;0.8019;0.7998;0.7101;0.7178;0.7101;0.7121;0.6667;0.6656;0.6667;0.6642;0.9252;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
SVC;0.5861;0.6358;0.5861;0.5823;0.7826;0.7966;0.7826;0.7835;0.6667;0.6667;0.6667;0.6635;0.7693;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
SVC;0.5651;0.6101;0.5651;0.5586;0.6667;0.6792;0.6667;0.6648;0.6667;0.6667;0.6667;0.6635;0.7743;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.5797;0.6034;0.5797;0.5739;0.7536;0.776;0.7536;0.7562;0.6667;0.6667;0.6667;0.6635;0.7693;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
SVC;0.5683;0.5991;0.5683;0.5597;0.6812;0.6967;0.6812;0.6817;0.6667;0.6667;0.6667;0.6635;0.7731;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.57;0.6008;0.57;0.5579;0.6812;0.7195;0.6812;0.6807;0.6667;0.6667;0.6667;0.6635;0.7694;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
MLPClassifier;0.813;0.8169;0.813;0.8115;0.8551;0.8707;0.8551;0.8548;0.6667;0.6665;0.6667;0.6628;0.9283;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7683;0.7819;0.7683;0.7671;0.8551;0.858;0.8551;0.8505;0.6833;0.6754;0.6833;0.6625;0.9115;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
SVC;0.5444;0.6181;0.5444;0.5288;0.7246;0.7289;0.7246;0.7189;0.6667;0.6607;0.6667;0.6618;0.7681;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 371};SVC(C=10, kernel='linear', probability=True, random_state=371)
MLPClassifier;0.7923;0.7994;0.7923;0.791;0.7391;0.7555;0.7391;0.7149;0.6833;0.6874;0.6833;0.6595;0.9252;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7795;0.7864;0.7795;0.7779;0.8696;0.8889;0.8696;0.87;0.65;0.6534;0.65;0.6508;0.9158;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 674, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=674)
MLPClassifier;0.7956;0.7988;0.7956;0.7937;0.8261;0.842;0.8261;0.8189;0.6667;0.6583;0.6667;0.6471;0.9178;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7924;0.8009;0.7924;0.7921;0.7681;0.7886;0.7681;0.7726;0.65;0.6481;0.65;0.6471;0.9269;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 384, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=384)
MLPClassifier;0.7793;0.7929;0.7793;0.7791;0.7246;0.7587;0.7246;0.7227;0.65;0.6753;0.65;0.6467;0.9167;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
LogisticRegression;0.694;0.7065;0.694;0.6916;0.7681;0.7899;0.7681;0.7704;0.65;0.6523;0.65;0.6462;0.8658;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
SVC;0.5828;0.6405;0.5828;0.5737;0.6812;0.6806;0.6812;0.6802;0.65;0.6451;0.65;0.6457;0.7737;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 623};SVC(C=10, kernel='linear', probability=True, random_state=623)
SVC;0.5637;0.6201;0.5637;0.5543;0.7681;0.7947;0.7681;0.7706;0.65;0.6502;0.65;0.6453;0.772;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
SVC;0.6218;0.6386;0.6218;0.6212;0.6667;0.714;0.6667;0.6716;0.65;0.6502;0.65;0.6453;0.7818;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
SVC;0.5654;0.5886;0.5654;0.5553;0.6377;0.6484;0.6377;0.6402;0.65;0.6502;0.65;0.6453;0.7706;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
SVC;0.5764;0.6035;0.5764;0.5754;0.7536;0.7976;0.7536;0.7505;0.65;0.6502;0.65;0.6453;0.7695;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
LogisticRegression;0.7005;0.7137;0.7005;0.6982;0.6667;0.6864;0.6667;0.6639;0.65;0.6502;0.65;0.6453;0.8661;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
SVC;0.5846;0.6309;0.5846;0.579;0.6667;0.6803;0.6667;0.6702;0.65;0.6502;0.65;0.6453;0.7745;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 942};SVC(C=1, kernel='linear', probability=True, random_state=942)
LogisticRegression;0.7052;0.7154;0.7052;0.7047;0.7246;0.7316;0.7246;0.7211;0.65;0.6502;0.65;0.6453;0.8689;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 866, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=866)"
SVC;0.5782;0.6259;0.5782;0.5675;0.6957;0.6988;0.6957;0.6916;0.65;0.6502;0.65;0.6453;0.7724;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
SVC;0.5683;0.6228;0.5683;0.563;0.7681;0.794;0.7681;0.7707;0.65;0.6502;0.65;0.6453;0.7646;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.5699;0.6193;0.5699;0.5622;0.7681;0.7778;0.7681;0.7676;0.65;0.6502;0.65;0.6453;0.7756;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
SVC;0.562;0.6013;0.562;0.5566;0.7391;0.7681;0.7391;0.731;0.65;0.6502;0.65;0.6453;0.7646;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.6008;0.6144;0.6008;0.5993;0.6812;0.6896;0.6812;0.683;0.65;0.6502;0.65;0.6453;0.7773;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.5862;0.6238;0.5862;0.5805;0.7971;0.8067;0.7971;0.7941;0.65;0.6502;0.65;0.6453;0.7724;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 371};SVC(C=1, kernel='linear', probability=True, random_state=371)
SVC;0.6022;0.6203;0.6022;0.6014;0.6377;0.6955;0.6377;0.6383;0.65;0.6502;0.65;0.6453;0.7794;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
SVC;0.5491;0.5912;0.5491;0.5409;0.7101;0.7111;0.7101;0.7098;0.65;0.6502;0.65;0.6453;0.7632;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
LogisticRegression;0.707;0.7135;0.707;0.7045;0.5942;0.5987;0.5942;0.5956;0.65;0.6464;0.65;0.6448;0.8748;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 94, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=94)"
MLPClassifier;0.7939;0.8075;0.7939;0.7938;0.7971;0.7997;0.7971;0.7967;0.65;0.6334;0.65;0.6314;0.9163;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 634, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=634)
SVC;0.5796;0.6534;0.5796;0.567;0.7246;0.7277;0.7246;0.7133;0.6333;0.6343;0.6333;0.6308;0.7795;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 623};SVC(C=1, kernel='linear', probability=True, random_state=623)
LogisticRegression;0.715;0.7277;0.715;0.7136;0.6087;0.6093;0.6087;0.6052;0.6333;0.6365;0.6333;0.6283;0.8738;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 272, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=272)"
