Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8874;0.89;0.8874;0.8876;0.9514;0.9515;0.9514;0.9514;0.95;0.9565;0.95;0.9507;0.9701;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 488, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=488)
KNeighborsClassifier;0.8736;0.8792;0.8736;0.8744;0.9444;0.9447;0.9444;0.944;0.9167;0.9212;0.9167;0.9174;0.9679;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
MLPClassifier;0.8681;0.8733;0.8681;0.8688;0.9653;0.966;0.9653;0.9654;0.9167;0.9259;0.9167;0.9171;0.9678;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
MLPClassifier;0.8765;0.8799;0.8765;0.8769;0.9375;0.9378;0.9375;0.9376;0.9167;0.9259;0.9167;0.9171;0.9712;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
MLPClassifier;0.8789;0.8809;0.8789;0.8788;0.9583;0.9591;0.9583;0.9585;0.9167;0.9259;0.9167;0.9171;0.9671;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
RandomForestClassifier;0.929;0.9304;0.929;0.929;0.9306;0.9316;0.9306;0.9306;0.9167;0.9182;0.9167;0.917;0.9897;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 769};RandomForestClassifier(n_estimators=20, random_state=769)
MLPClassifier;0.8765;0.8792;0.8765;0.8766;0.9514;0.9519;0.9514;0.9514;0.9167;0.9228;0.9167;0.9168;0.9667;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 488, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=488)
KNeighborsClassifier;0.8897;0.8931;0.8897;0.8897;0.9236;0.9322;0.9236;0.9241;0.9167;0.9174;0.9167;0.9166;0.9672;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8873;0.8922;0.8873;0.8871;0.9375;0.9375;0.9375;0.9375;0.9167;0.9174;0.9167;0.9166;0.9672;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8866;0.892;0.8866;0.8867;0.9375;0.9393;0.9375;0.9375;0.9;0.9048;0.9;0.9012;0.9659;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
MLPClassifier;0.8735;0.8768;0.8735;0.8734;0.9375;0.9401;0.9375;0.9379;0.9;0.9069;0.9;0.901;0.9678;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
MLPClassifier;0.8835;0.8867;0.8835;0.8838;0.9444;0.9455;0.9444;0.9445;0.9;0.9069;0.9;0.901;0.9708;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
KNeighborsClassifier;0.885;0.8891;0.885;0.8849;0.9514;0.9524;0.9514;0.9517;0.9;0.9015;0.9;0.9004;0.9661;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8843;0.8874;0.8843;0.8845;0.9028;0.903;0.9028;0.9024;0.9;0.9015;0.9;0.9004;0.9679;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8865;0.8914;0.8865;0.8866;0.9583;0.96;0.9583;0.9585;0.9;0.9015;0.9;0.9004;0.9693;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8781;0.8817;0.8781;0.8783;0.9722;0.9725;0.9722;0.9721;0.9;0.9015;0.9;0.9004;0.9644;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.878;0.8816;0.878;0.878;0.9236;0.9254;0.9236;0.9231;0.9;0.9015;0.9;0.9004;0.9695;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 435, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=435)
KNeighborsClassifier;0.8913;0.8959;0.8913;0.8914;0.9167;0.9167;0.9167;0.9158;0.9;0.9015;0.9;0.9004;0.9688;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8797;0.8827;0.8797;0.8795;0.9375;0.9386;0.9375;0.9376;0.9;0.9015;0.9;0.9004;0.9638;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8874;0.891;0.8874;0.8876;0.9514;0.9526;0.9514;0.9514;0.9;0.9015;0.9;0.9004;0.9698;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8858;0.8894;0.8858;0.8861;0.9375;0.9386;0.9375;0.9375;0.9;0.9015;0.9;0.9004;0.9646;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8812;0.885;0.8812;0.8815;0.9167;0.92;0.9167;0.9175;0.9;0.9015;0.9;0.9004;0.9648;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8819;0.8849;0.8819;0.8822;0.8889;0.8916;0.8889;0.8876;0.9;0.9015;0.9;0.9004;0.9697;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.9375;0.9398;0.9375;0.9375;0.9097;0.9177;0.9097;0.9108;0.9;0.9;0.9;0.9;0.9896;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 769};RandomForestClassifier(n_estimators=10, random_state=769)
KNeighborsClassifier;0.8835;0.8882;0.8835;0.8836;0.9236;0.9297;0.9236;0.9236;0.9;0.9;0.9;0.9;0.9707;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
MLPClassifier;0.8811;0.8855;0.8811;0.8815;0.9514;0.9523;0.9514;0.9514;0.9;0.9094;0.9;0.8999;0.9685;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
KNeighborsClassifier;0.8897;0.8931;0.8897;0.8896;0.9028;0.9056;0.9028;0.903;0.9;0.9021;0.9;0.8999;0.9677;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
RandomForestClassifier;0.9344;0.9358;0.9344;0.9344;0.9236;0.9247;0.9236;0.924;0.9;0.9019;0.9;0.8999;0.9886;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 769};RandomForestClassifier(n_estimators=10, random_state=769)
MLPClassifier;0.8704;0.8741;0.8704;0.8708;0.9514;0.9517;0.9514;0.9511;0.9;0.9027;0.9;0.8998;0.9669;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 488, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=488)
RandomForestClassifier;0.9313;0.9332;0.9313;0.9313;0.9306;0.9313;0.9306;0.9303;0.9;0.9027;0.9;0.8998;0.9893;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 337};RandomForestClassifier(n_estimators=20, random_state=337)
MLPClassifier;0.8804;0.8834;0.8804;0.8809;0.9444;0.9471;0.9444;0.9447;0.9;0.9027;0.9;0.8998;0.9686;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 435, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=435)
MLPClassifier;0.8742;0.8796;0.8742;0.8742;0.9653;0.9654;0.9653;0.9653;0.9;0.9073;0.9;0.899;0.9686;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 435, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=435)
MLPClassifier;0.8696;0.8753;0.8696;0.8703;0.9236;0.9234;0.9236;0.9231;0.9;0.9073;0.9;0.899;0.9684;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
MLPClassifier;0.8696;0.8738;0.8696;0.87;0.9583;0.9583;0.9583;0.9583;0.9;0.9073;0.9;0.899;0.9681;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 508, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=508)
MLPClassifier;0.8588;0.8631;0.8588;0.8595;0.9792;0.9796;0.9792;0.9792;0.9;0.9073;0.9;0.899;0.9663;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 435, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=435)
KNeighborsClassifier;0.8827;0.8856;0.8827;0.883;0.9028;0.9098;0.9028;0.9033;0.8833;0.8868;0.8833;0.884;0.9688;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
