Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.898;0.8993;0.898;0.8978;0.8537;0.8646;0.8537;0.8553;0.8167;0.8221;0.8167;0.818;0.9237;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
RandomForestClassifier;0.9085;0.9098;0.9085;0.9086;0.915;0.9155;0.915;0.9151;0.8167;0.8278;0.8167;0.8168;0.9817;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 645};RandomForestClassifier(n_estimators=20, random_state=645)
KNeighborsClassifier;0.8677;0.8692;0.8677;0.8681;0.9048;0.9062;0.9048;0.9049;0.8167;0.819;0.8167;0.8164;0.9657;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8678;0.8695;0.8678;0.8681;0.8639;0.8631;0.8639;0.8632;0.8167;0.8164;0.8167;0.8162;0.9666;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8934;0.8944;0.8934;0.8935;0.8912;0.891;0.8912;0.8908;0.8;0.8101;0.8;0.8019;0.9203;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 804};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=804)
RandomForestClassifier;0.9059;0.9077;0.9059;0.906;0.9048;0.9063;0.9048;0.905;0.8;0.8079;0.8;0.8018;0.9802;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
DecisionTreeClassifier;0.8946;0.8957;0.8946;0.8946;0.881;0.8851;0.881;0.8805;0.8;0.8093;0.8;0.8017;0.9211;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 871};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=871)
DecisionTreeClassifier;0.8949;0.8959;0.8949;0.8948;0.8741;0.882;0.8741;0.8755;0.8;0.8093;0.8;0.8017;0.9211;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
DecisionTreeClassifier;0.8912;0.8918;0.8912;0.8911;0.8878;0.8902;0.8878;0.8883;0.8;0.8093;0.8;0.8017;0.9186;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
DecisionTreeClassifier;0.8893;0.8898;0.8893;0.889;0.881;0.8852;0.881;0.8814;0.8;0.8038;0.8;0.801;0.9172;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 804};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=804)
KNeighborsClassifier;0.8764;0.8788;0.8764;0.8767;0.9014;0.9019;0.9014;0.9007;0.8;0.8021;0.8;0.8007;0.9677;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8583;0.8608;0.8583;0.8585;0.9184;0.9178;0.9184;0.9176;0.8;0.8049;0.8;0.7999;0.967;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.9067;0.9079;0.9067;0.9068;0.8912;0.8928;0.8912;0.8914;0.8;0.8016;0.8;0.7997;0.9804;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 366};RandomForestClassifier(n_estimators=10, random_state=366)
DecisionTreeClassifier;0.8881;0.8893;0.8881;0.8879;0.881;0.8838;0.881;0.8813;0.7833;0.8068;0.7833;0.7843;0.9161;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 804};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=804)
DecisionTreeClassifier;0.8923;0.893;0.8923;0.8923;0.8299;0.8485;0.8299;0.8307;0.7833;0.8068;0.7833;0.7843;0.9194;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 804};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=804)
RandomForestClassifier;0.9036;0.9048;0.9036;0.9036;0.9048;0.9063;0.9048;0.9042;0.7833;0.7875;0.7833;0.783;0.9812;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 607};RandomForestClassifier(n_estimators=20, random_state=607)
MLPClassifier;0.7619;0.772;0.7619;0.7584;0.8163;0.8224;0.8163;0.815;0.7667;0.7772;0.7667;0.7587;0.9201;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
DecisionTreeClassifier;0.8976;0.8991;0.8976;0.8974;0.8946;0.8971;0.8946;0.895;0.75;0.754;0.75;0.751;0.9234;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 513};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=513)
MLPClassifier;0.7589;0.7705;0.7589;0.7587;0.7381;0.7352;0.7381;0.734;0.7167;0.7153;0.7167;0.7113;0.9232;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7702;0.7784;0.7702;0.7694;0.7891;0.7903;0.7891;0.7869;0.7167;0.7219;0.7167;0.7022;0.9222;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7638;0.7787;0.7638;0.7637;0.8129;0.8128;0.8129;0.8076;0.7167;0.7219;0.7167;0.7022;0.9225;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7585;0.7682;0.7585;0.7588;0.7619;0.7727;0.7619;0.7647;0.7;0.7;0.7;0.7;0.9226;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7713;0.78;0.7713;0.7717;0.8095;0.8085;0.8095;0.8088;0.7;0.6984;0.7;0.6931;0.9243;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7597;0.7712;0.7597;0.7581;0.8027;0.8192;0.8027;0.8062;0.6833;0.7096;0.6833;0.6893;0.9192;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7543;0.7727;0.7543;0.7517;0.7551;0.7726;0.7551;0.7577;0.6833;0.6907;0.6833;0.6849;0.9173;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7661;0.7711;0.7661;0.7643;0.7755;0.7741;0.7755;0.7704;0.7;0.7046;0.7;0.6811;0.9243;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7611;0.7729;0.7611;0.7566;0.7483;0.75;0.7483;0.7478;0.6833;0.6743;0.6833;0.6735;0.9226;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.771;0.7794;0.771;0.7711;0.7687;0.768;0.7687;0.7624;0.6833;0.6777;0.6833;0.6721;0.9222;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7593;0.7745;0.7593;0.7557;0.7619;0.8232;0.7619;0.7664;0.6667;0.759;0.6667;0.6696;0.9194;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7664;0.7708;0.7664;0.7646;0.7925;0.7983;0.7925;0.7921;0.6667;0.6857;0.6667;0.6689;0.9186;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.774;0.7892;0.774;0.7751;0.7381;0.7658;0.7381;0.7411;0.6667;0.6727;0.6667;0.6675;0.9256;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7596;0.7657;0.7596;0.7584;0.7721;0.769;0.7721;0.7645;0.6833;0.6806;0.6833;0.6667;0.919;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7668;0.775;0.7668;0.7642;0.8163;0.8172;0.8163;0.8137;0.6833;0.6808;0.6833;0.6666;0.9243;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7683;0.7802;0.7683;0.7683;0.7211;0.7147;0.7211;0.7112;0.6833;0.6863;0.6833;0.6588;0.9207;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7627;0.7736;0.7627;0.7607;0.8027;0.8243;0.8027;0.8056;0.65;0.6782;0.65;0.6572;0.919;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.757;0.7698;0.757;0.7557;0.7143;0.7805;0.7143;0.7214;0.65;0.713;0.65;0.6572;0.9193;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7899;0.7961;0.7899;0.7895;0.7483;0.7865;0.7483;0.7504;0.65;0.6995;0.65;0.6557;0.9255;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.76;0.7751;0.76;0.7575;0.7483;0.7648;0.7483;0.7514;0.65;0.6591;0.65;0.6508;0.9222;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7578;0.7699;0.7578;0.7577;0.7211;0.7662;0.7211;0.725;0.6333;0.7116;0.6333;0.6399;0.9198;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.766;0.7781;0.766;0.7647;0.7483;0.7466;0.7483;0.7411;0.65;0.6378;0.65;0.6376;0.9193;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7589;0.7684;0.7589;0.7585;0.7857;0.7831;0.7857;0.7834;0.6333;0.625;0.6333;0.6269;0.9216;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
MLPClassifier;0.7574;0.7672;0.7574;0.7562;0.7891;0.822;0.7891;0.7908;0.6167;0.6362;0.6167;0.6178;0.916;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7619;0.7748;0.7619;0.7599;0.7449;0.7468;0.7449;0.7444;0.6167;0.6081;0.6167;0.6106;0.9186;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
SVC;0.621;0.6206;0.621;0.6196;0.7245;0.7439;0.7245;0.7274;0.6;0.6236;0.6;0.6074;0.8117;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.627;0.6274;0.627;0.6254;0.6939;0.7037;0.6939;0.695;0.6;0.6236;0.6;0.6074;0.8141;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6281;0.6285;0.6281;0.6265;0.7211;0.7258;0.7211;0.7218;0.6;0.6236;0.6;0.6074;0.8087;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6224;0.6219;0.6224;0.6209;0.7585;0.7725;0.7585;0.7575;0.6;0.6236;0.6;0.6074;0.8087;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6266;0.6262;0.6266;0.6256;0.6599;0.6715;0.6599;0.6635;0.6;0.6236;0.6;0.6074;0.8085;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6277;0.6289;0.6277;0.6268;0.7245;0.7321;0.7245;0.7253;0.6;0.6236;0.6;0.6074;0.8073;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6202;0.6193;0.6202;0.6187;0.7483;0.7622;0.7483;0.7517;0.6;0.6236;0.6;0.6074;0.806;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
MLPClassifier;0.7627;0.7704;0.7627;0.7623;0.7721;0.7718;0.7721;0.7719;0.6167;0.6056;0.6167;0.6072;0.9178;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 889, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=889)
MLPClassifier;0.7804;0.7913;0.7804;0.7772;0.7449;0.8116;0.7449;0.7493;0.6;0.6521;0.6;0.6056;0.9242;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 610, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=610)
MLPClassifier;0.7559;0.7683;0.7559;0.7549;0.7483;0.7426;0.7483;0.7429;0.6167;0.601;0.6167;0.6019;0.9214;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
SVC;0.6277;0.6279;0.6277;0.6267;0.6463;0.6616;0.6463;0.6498;0.5833;0.6099;0.5833;0.5904;0.815;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6195;0.6183;0.6195;0.6176;0.6837;0.6956;0.6837;0.686;0.5833;0.6099;0.5833;0.5904;0.8107;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6277;0.6277;0.6277;0.6264;0.6599;0.6837;0.6599;0.6643;0.5833;0.6099;0.5833;0.5904;0.8166;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6251;0.6247;0.6251;0.6234;0.7007;0.7084;0.7007;0.7004;0.5833;0.5998;0.5833;0.5893;0.8132;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
MLPClassifier;0.746;0.764;0.746;0.7456;0.7551;0.7993;0.7551;0.7595;0.5833;0.5972;0.5833;0.5877;0.9169;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 60, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=60)
SVC;0.6232;0.6232;0.6232;0.6222;0.7245;0.7301;0.7245;0.7208;0.5833;0.5885;0.5833;0.5857;0.8102;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6217;0.6207;0.6217;0.6196;0.7177;0.724;0.7177;0.7176;0.5833;0.5885;0.5833;0.5857;0.8123;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6175;0.6163;0.6175;0.6153;0.7483;0.75;0.7483;0.7486;0.5833;0.5885;0.5833;0.5857;0.8087;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6259;0.6258;0.6259;0.6239;0.6701;0.6735;0.6701;0.6676;0.5833;0.5885;0.5833;0.5857;0.8118;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6228;0.6216;0.6228;0.6206;0.6973;0.7036;0.6973;0.6996;0.5833;0.5885;0.5833;0.5857;0.8085;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6255;0.6263;0.6255;0.6241;0.7347;0.7331;0.7347;0.7329;0.5833;0.5885;0.5833;0.5857;0.8132;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6228;0.6235;0.6228;0.6213;0.7007;0.7018;0.7007;0.6998;0.5833;0.5885;0.5833;0.5857;0.8086;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6209;0.6192;0.6209;0.6183;0.7415;0.7463;0.7415;0.7425;0.5833;0.5885;0.5833;0.5857;0.8072;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.624;0.6228;0.624;0.622;0.7109;0.7186;0.7109;0.7117;0.5833;0.5885;0.5833;0.5857;0.8136;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6202;0.6203;0.6202;0.6184;0.7551;0.7571;0.7551;0.7556;0.5833;0.5885;0.5833;0.5857;0.8025;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6262;0.6257;0.6262;0.6245;0.6871;0.6888;0.6871;0.6872;0.5833;0.5885;0.5833;0.5857;0.81;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6217;0.621;0.6217;0.6198;0.7381;0.7502;0.7381;0.7401;0.5833;0.5885;0.5833;0.5857;0.8068;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
SVC;0.6304;0.6294;0.6304;0.6285;0.6939;0.6997;0.6939;0.6944;0.5833;0.5885;0.5833;0.5857;0.8118;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6251;0.6252;0.6251;0.6234;0.6599;0.6674;0.6599;0.6627;0.5667;0.5741;0.5667;0.5695;0.8095;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6239;0.6239;0.6239;0.6223;0.7279;0.7323;0.7279;0.7294;0.5667;0.5741;0.5667;0.5695;0.8104;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
LogisticRegression;0.6485;0.652;0.6485;0.6483;0.568;0.5816;0.568;0.5671;0.55;0.6041;0.55;0.5595;0.8294;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 17, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=17)"
SVC;0.6273;0.6257;0.6273;0.6231;0.6973;0.6887;0.6973;0.6894;0.5667;0.5472;0.5667;0.5535;0.8115;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 620};SVC(C=10, probability=True, random_state=620)
SVC;0.6176;0.6159;0.6176;0.6153;0.7585;0.7647;0.7585;0.7588;0.55;0.545;0.55;0.5473;0.8067;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 945};SVC(C=10, probability=True, random_state=945)
SVC;0.6206;0.6192;0.6206;0.618;0.6939;0.6917;0.6939;0.6919;0.55;0.545;0.55;0.5473;0.8103;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 964};SVC(C=10, probability=True, random_state=964)
LogisticRegression;0.6357;0.6385;0.6357;0.6357;0.6667;0.6834;0.6667;0.6684;0.5333;0.5921;0.5333;0.5444;0.8238;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 257, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=257)"
