Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8518;0.853;0.8518;0.8515;0.8542;0.8639;0.8542;0.8551;0.8;0.7967;0.8;0.796;0.8888;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 195};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=195)
KNeighborsClassifier;0.8109;0.8188;0.8109;0.8115;0.8611;0.868;0.8611;0.8618;0.7833;0.785;0.7833;0.7829;0.9362;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8071;0.8103;0.8071;0.8074;0.8542;0.8588;0.8542;0.8537;0.7833;0.782;0.7833;0.7813;0.9404;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8195;0.8242;0.8195;0.8201;0.8681;0.8683;0.8681;0.8681;0.7833;0.782;0.7833;0.7813;0.941;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8603;0.8634;0.8603;0.8606;0.8194;0.8226;0.8194;0.8201;0.7833;0.782;0.7833;0.7813;0.8951;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 396};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=396)
DecisionTreeClassifier;0.8642;0.8669;0.8642;0.864;0.8889;0.8935;0.8889;0.89;0.7833;0.783;0.7833;0.7809;0.8981;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
DecisionTreeClassifier;0.8511;0.8535;0.8511;0.8509;0.8958;0.9031;0.8958;0.8965;0.7833;0.786;0.7833;0.7804;0.8883;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 396};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=396)
DecisionTreeClassifier;0.8619;0.8634;0.8619;0.8616;0.8056;0.8082;0.8056;0.8067;0.7833;0.7786;0.7833;0.7797;0.8964;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 195};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=195)
MLPClassifier;0.7422;0.7555;0.7422;0.741;0.7639;0.7853;0.7639;0.766;0.7667;0.7806;0.7667;0.7684;0.9087;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
KNeighborsClassifier;0.8218;0.8285;0.8218;0.8228;0.8958;0.8992;0.8958;0.8961;0.7667;0.767;0.7667;0.7666;0.9393;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
MLPClassifier;0.7324;0.7502;0.7324;0.7316;0.7361;0.7557;0.7361;0.7345;0.7667;0.781;0.7667;0.7665;0.9064;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
DecisionTreeClassifier;0.8557;0.8577;0.8557;0.8555;0.875;0.8813;0.875;0.8762;0.7667;0.7684;0.7667;0.7662;0.8918;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 195};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=195)
DecisionTreeClassifier;0.8595;0.8616;0.8595;0.8595;0.8194;0.8253;0.8194;0.8215;0.7667;0.7672;0.7667;0.7659;0.8946;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
DecisionTreeClassifier;0.8719;0.8757;0.8719;0.8718;0.8333;0.8373;0.8333;0.8334;0.7667;0.7646;0.7667;0.7647;0.9039;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=458)
DecisionTreeClassifier;0.8541;0.8567;0.8541;0.854;0.8472;0.8649;0.8472;0.8488;0.7667;0.7657;0.7667;0.7639;0.8905;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
MLPClassifier;0.7554;0.7701;0.7554;0.7529;0.7361;0.7668;0.7361;0.7386;0.75;0.7682;0.75;0.7527;0.9117;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.7368;0.7611;0.7368;0.7332;0.7222;0.7472;0.7222;0.7234;0.75;0.752;0.75;0.7507;0.9088;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
DecisionTreeClassifier;0.8611;0.8626;0.8611;0.861;0.7986;0.8106;0.7986;0.8013;0.75;0.752;0.75;0.7488;0.8958;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 195};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=195)
DecisionTreeClassifier;0.865;0.8665;0.865;0.8647;0.8264;0.8326;0.8264;0.8279;0.75;0.7487;0.75;0.7484;0.8987;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 396};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=396)
MLPClassifier;0.7347;0.755;0.7347;0.7336;0.6875;0.7361;0.6875;0.6927;0.7333;0.758;0.7333;0.7344;0.9104;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7477;0.7556;0.7477;0.7458;0.8264;0.8254;0.8264;0.8242;0.7333;0.7347;0.7333;0.7317;0.9102;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.7346;0.7469;0.7346;0.7296;0.7153;0.72;0.7153;0.7059;0.7333;0.736;0.7333;0.7168;0.9129;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7353;0.7607;0.7353;0.735;0.8542;0.8611;0.8542;0.8551;0.7167;0.7167;0.7167;0.7167;0.8997;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7516;0.7614;0.7516;0.7491;0.7778;0.793;0.7778;0.7786;0.7167;0.73;0.7167;0.7156;0.9052;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7291;0.7474;0.7291;0.7272;0.7986;0.8105;0.7986;0.8002;0.7167;0.7244;0.7167;0.7132;0.9062;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.7292;0.7523;0.7292;0.7295;0.7639;0.7937;0.7639;0.7679;0.7;0.7131;0.7;0.7016;0.9009;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7338;0.7488;0.7338;0.7336;0.7778;0.7908;0.7778;0.7792;0.7;0.7088;0.7;0.7008;0.8997;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
SVC;0.6327;0.7092;0.6327;0.6225;0.6597;0.6846;0.6597;0.6598;0.7;0.701;0.7;0.6996;0.7954;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
MLPClassifier;0.7291;0.7491;0.7291;0.7272;0.75;0.7759;0.75;0.7513;0.7;0.7174;0.7;0.6991;0.898;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.74;0.7532;0.74;0.7406;0.7292;0.7567;0.7292;0.7309;0.7;0.7174;0.7;0.6991;0.9063;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7461;0.7552;0.7461;0.7456;0.7639;0.7745;0.7639;0.7657;0.7;0.708;0.7;0.6977;0.9041;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7246;0.7518;0.7246;0.724;0.7569;0.7592;0.7569;0.7574;0.7;0.7081;0.7;0.6968;0.9037;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.7292;0.7479;0.7292;0.729;0.6875;0.7502;0.6875;0.6849;0.7;0.7081;0.7;0.6968;0.9083;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7508;0.765;0.7508;0.7516;0.75;0.7574;0.75;0.7474;0.7;0.7081;0.7;0.6968;0.9089;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
MLPClassifier;0.7138;0.7512;0.7138;0.7107;0.7153;0.7187;0.7153;0.7134;0.7;0.7026;0.7;0.685;0.9064;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
MLPClassifier;0.7354;0.7541;0.7354;0.7336;0.6667;0.7707;0.6667;0.6656;0.6833;0.754;0.6833;0.6842;0.9055;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7184;0.743;0.7184;0.7174;0.6597;0.7268;0.6597;0.6575;0.6833;0.7164;0.6833;0.6828;0.9052;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 671, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=671)
SVC;0.6358;0.7095;0.6358;0.6255;0.7153;0.7511;0.7153;0.7141;0.6833;0.6852;0.6833;0.6824;0.7953;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6404;0.714;0.6404;0.6317;0.7083;0.7645;0.7083;0.7032;0.6833;0.6852;0.6833;0.6824;0.7907;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6289;0.7077;0.6289;0.6183;0.7222;0.7501;0.7222;0.7262;0.6833;0.6852;0.6833;0.6824;0.7879;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.6373;0.7086;0.6373;0.6265;0.7431;0.7814;0.7431;0.7496;0.6833;0.6852;0.6833;0.6824;0.7914;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6373;0.7155;0.6373;0.6267;0.7431;0.7677;0.7431;0.7428;0.6833;0.6828;0.6833;0.682;0.7936;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 390};SVC(C=10, kernel='linear', probability=True, random_state=390)
SVC;0.6365;0.7152;0.6365;0.6263;0.7153;0.7325;0.7153;0.7144;0.6833;0.6828;0.6833;0.682;0.797;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 146};SVC(C=10, kernel='linear', probability=True, random_state=146)
SVC;0.6319;0.7066;0.6319;0.6221;0.7222;0.7462;0.7222;0.7226;0.6833;0.6828;0.6833;0.682;0.7915;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 390};SVC(C=10, kernel='linear', probability=True, random_state=390)
SVC;0.6304;0.7069;0.6304;0.6197;0.6875;0.7498;0.6875;0.6967;0.6833;0.6828;0.6833;0.682;0.7907;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.6342;0.7082;0.6342;0.6246;0.7708;0.8041;0.7708;0.7693;0.6833;0.6828;0.6833;0.682;0.7931;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
MLPClassifier;0.7238;0.7381;0.7238;0.7194;0.75;0.768;0.75;0.7516;0.6833;0.6883;0.6833;0.6808;0.9038;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
MLPClassifier;0.7407;0.763;0.7407;0.738;0.7083;0.735;0.7083;0.7081;0.6833;0.6925;0.6833;0.6801;0.9043;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 745, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=745)
SVC;0.6312;0.7109;0.6312;0.619;0.7361;0.7598;0.7361;0.7365;0.6667;0.6739;0.6667;0.6644;0.7907;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 406};SVC(C=0.1, kernel='linear', probability=True, random_state=406)
SVC;0.6342;0.7108;0.6342;0.6256;0.6806;0.741;0.6806;0.6853;0.6667;0.6664;0.6667;0.6641;0.7927;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6365;0.7146;0.6365;0.6266;0.7153;0.7628;0.7153;0.7142;0.6667;0.6664;0.6667;0.6641;0.7964;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6281;0.7073;0.6281;0.6181;0.7153;0.7393;0.7153;0.713;0.6667;0.6664;0.6667;0.6641;0.7913;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6373;0.7113;0.6373;0.6265;0.7361;0.7606;0.7361;0.7393;0.6667;0.6664;0.6667;0.6641;0.794;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 406};SVC(C=1, kernel='linear', probability=True, random_state=406)
SVC;0.6351;0.7121;0.6351;0.6231;0.7153;0.7391;0.7153;0.7167;0.6667;0.6664;0.6667;0.6641;0.7947;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.6335;0.7092;0.6335;0.6238;0.75;0.7845;0.75;0.7513;0.6667;0.6664;0.6667;0.6641;0.7924;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6319;0.7086;0.6319;0.6197;0.7222;0.7414;0.7222;0.7249;0.6667;0.6664;0.6667;0.6641;0.7913;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6335;0.7098;0.6335;0.6224;0.7292;0.7558;0.7292;0.7305;0.6667;0.6664;0.6667;0.6641;0.7913;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6389;0.7166;0.6389;0.6289;0.6389;0.6862;0.6389;0.6417;0.6667;0.6664;0.6667;0.6641;0.7945;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6288;0.7064;0.6288;0.6182;0.75;0.7914;0.75;0.7524;0.6667;0.6664;0.6667;0.6641;0.7922;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 390};SVC(C=1, kernel='linear', probability=True, random_state=390)
SVC;0.6334;0.7097;0.6334;0.6238;0.7569;0.7789;0.7569;0.758;0.6667;0.6664;0.6667;0.6641;0.7918;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
SVC;0.635;0.7098;0.635;0.6259;0.7014;0.7377;0.7014;0.7007;0.6667;0.6664;0.6667;0.6641;0.7853;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 146};SVC(C=1, kernel='linear', probability=True, random_state=146)
MLPClassifier;0.7416;0.7562;0.7416;0.7399;0.7431;0.7489;0.7431;0.7436;0.6667;0.665;0.6667;0.6528;0.9059;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 739, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=739)
LogisticRegression;0.6968;0.7062;0.6968;0.6959;0.7222;0.7377;0.7222;0.7232;0.65;0.6529;0.65;0.6503;0.8729;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6967;0.706;0.6967;0.6958;0.6875;0.7109;0.6875;0.6837;0.65;0.6503;0.65;0.6499;0.8733;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.696;0.7041;0.696;0.6948;0.7083;0.7483;0.7083;0.7096;0.65;0.6503;0.65;0.6499;0.873;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6999;0.7077;0.6999;0.6984;0.7222;0.7615;0.7222;0.7244;0.65;0.6503;0.65;0.6499;0.8715;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.7006;0.7089;0.7006;0.6996;0.6667;0.6955;0.6667;0.6637;0.65;0.6503;0.65;0.6499;0.8744;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6967;0.7042;0.6967;0.6961;0.7222;0.7438;0.7222;0.7181;0.65;0.6503;0.65;0.6499;0.8738;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.696;0.7044;0.696;0.6954;0.7222;0.7526;0.7222;0.7164;0.65;0.6503;0.65;0.6499;0.8751;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6814;0.6868;0.6814;0.681;0.7639;0.7719;0.7639;0.7647;0.65;0.6503;0.65;0.6499;0.8681;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.696;0.7044;0.696;0.6955;0.7153;0.7324;0.7153;0.7111;0.65;0.6503;0.65;0.6499;0.8743;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 590, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=590)"
LogisticRegression;0.6968;0.7059;0.6968;0.6968;0.6806;0.7069;0.6806;0.6744;0.65;0.6503;0.65;0.6499;0.8771;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6906;0.6976;0.6906;0.6889;0.7292;0.7669;0.7292;0.7337;0.65;0.6503;0.65;0.6499;0.8716;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 289, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=289)"
LogisticRegression;0.6914;0.6966;0.6914;0.6893;0.7083;0.7315;0.7083;0.707;0.65;0.6503;0.65;0.6499;0.8709;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
LogisticRegression;0.6983;0.7076;0.6983;0.6976;0.6736;0.677;0.6736;0.6711;0.65;0.6503;0.65;0.6499;0.8764;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 16, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=16)"
