Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.887;0.8918;0.887;0.8875;0.9048;0.9067;0.9048;0.9053;0.8333;0.8379;0.8333;0.8333;0.9712;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 78};RandomForestClassifier(n_estimators=20, random_state=78)
RandomForestClassifier;0.8874;0.8933;0.8874;0.8881;0.9286;0.9285;0.9286;0.9283;0.8333;0.8379;0.8333;0.8333;0.9706;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 427};RandomForestClassifier(n_estimators=10, random_state=427)
RandomForestClassifier;0.8957;0.9008;0.8957;0.8962;0.8673;0.8785;0.8673;0.869;0.8333;0.8379;0.8333;0.8333;0.9738;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 427};RandomForestClassifier(n_estimators=10, random_state=427)
RandomForestClassifier;0.8942;0.8998;0.8942;0.8948;0.8912;0.8938;0.8912;0.891;0.8333;0.8379;0.8333;0.8333;0.9722;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 78};RandomForestClassifier(n_estimators=20, random_state=78)
RandomForestClassifier;0.8972;0.903;0.8972;0.8978;0.8844;0.8868;0.8844;0.8852;0.8333;0.8379;0.8333;0.8333;0.9728;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 78};RandomForestClassifier(n_estimators=20, random_state=78)
RandomForestClassifier;0.8859;0.8907;0.8859;0.8866;0.932;0.933;0.932;0.9324;0.8333;0.8379;0.8333;0.8333;0.9725;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 78};RandomForestClassifier(n_estimators=20, random_state=78)
RandomForestClassifier;0.8911;0.8973;0.8911;0.8917;0.898;0.8995;0.898;0.8984;0.8333;0.8379;0.8333;0.8333;0.9724;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 427};RandomForestClassifier(n_estimators=10, random_state=427)
RandomForestClassifier;0.893;0.8992;0.893;0.8938;0.9082;0.9109;0.9082;0.9079;0.8333;0.8379;0.8333;0.8333;0.9726;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 427};RandomForestClassifier(n_estimators=20, random_state=427)
RandomForestClassifier;0.8991;0.9043;0.8991;0.8996;0.8367;0.8469;0.8367;0.8374;0.8333;0.8379;0.8333;0.8333;0.974;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 78};RandomForestClassifier(n_estimators=20, random_state=78)
RandomForestClassifier;0.8908;0.8959;0.8908;0.8915;0.8741;0.8756;0.8741;0.8744;0.8333;0.8379;0.8333;0.8333;0.9726;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 427};RandomForestClassifier(n_estimators=10, random_state=427)
RandomForestClassifier;0.8904;0.8969;0.8904;0.8912;0.915;0.9199;0.915;0.9153;0.8333;0.8379;0.8333;0.8333;0.9715;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 427};RandomForestClassifier(n_estimators=20, random_state=427)
RandomForestClassifier;0.8896;0.8949;0.8896;0.8905;0.8946;0.9001;0.8946;0.8944;0.8333;0.8379;0.8333;0.8333;0.9724;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 546};RandomForestClassifier(n_estimators=20, random_state=546)
RandomForestClassifier;0.8908;0.897;0.8908;0.8914;0.9048;0.9061;0.9048;0.9048;0.8333;0.8379;0.8333;0.8333;0.9731;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 546};RandomForestClassifier(n_estimators=10, random_state=546)
RandomForestClassifier;0.8942;0.8998;0.8942;0.8948;0.9048;0.9134;0.9048;0.9061;0.8333;0.8379;0.8333;0.8333;0.9736;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 546};RandomForestClassifier(n_estimators=20, random_state=546)
KNeighborsClassifier;0.8481;0.8538;0.8481;0.8481;0.9082;0.9113;0.9082;0.9088;0.8333;0.8341;0.8333;0.8327;0.9446;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
MLPClassifier;0.8598;0.8653;0.8598;0.8604;0.8673;0.8833;0.8673;0.8696;0.8167;0.8386;0.8167;0.8194;0.963;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
KNeighborsClassifier;0.8583;0.8604;0.8583;0.8582;0.8673;0.8713;0.8673;0.8686;0.8167;0.8181;0.8167;0.817;0.949;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.8481;0.8526;0.8481;0.8483;0.8571;0.8588;0.8571;0.8566;0.8167;0.8181;0.8167;0.817;0.9479;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
MLPClassifier;0.8518;0.8599;0.8518;0.8526;0.8231;0.8354;0.8231;0.8238;0.8167;0.842;0.8167;0.8169;0.9634;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
DecisionTreeClassifier;0.8881;0.8946;0.8881;0.889;0.9116;0.9163;0.9116;0.9115;0.8167;0.8299;0.8167;0.8165;0.9684;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 101};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=101)
DecisionTreeClassifier;0.8942;0.9006;0.8942;0.895;0.8673;0.8677;0.8673;0.8671;0.8167;0.8299;0.8167;0.8165;0.9711;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 485};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=485)
MLPClassifier;0.8469;0.8591;0.8469;0.8465;0.8469;0.8486;0.8469;0.8468;0.8167;0.8248;0.8167;0.8165;0.9636;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.8488;0.8545;0.8488;0.8496;0.8367;0.8473;0.8367;0.8385;0.8167;0.8354;0.8167;0.8155;0.9611;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.862;0.8651;0.862;0.8627;0.8129;0.8375;0.8129;0.8151;0.8;0.8288;0.8;0.8034;0.9659;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8473;0.8577;0.8473;0.8478;0.8707;0.8736;0.8707;0.8718;0.8;0.8094;0.8;0.802;0.9616;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
KNeighborsClassifier;0.8469;0.8495;0.8469;0.8469;0.8639;0.8798;0.8639;0.8649;0.8;0.803;0.8;0.8012;0.944;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
MLPClassifier;0.8522;0.8556;0.8522;0.8523;0.8673;0.8744;0.8673;0.8677;0.8;0.8187;0.8;0.8008;0.9626;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.8515;0.8561;0.8515;0.8516;0.8163;0.848;0.8163;0.8177;0.8;0.8314;0.8;0.8008;0.9632;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8469;0.8538;0.8469;0.8469;0.8776;0.8837;0.8776;0.8785;0.8;0.832;0.8;0.7995;0.962;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8519;0.8598;0.8519;0.8528;0.8367;0.8485;0.8367;0.8321;0.8;0.8185;0.8;0.7946;0.9632;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.85;0.86;0.85;0.8502;0.8027;0.808;0.8027;0.7991;0.8;0.8185;0.8;0.7946;0.9643;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8428;0.8496;0.8428;0.843;0.8707;0.8727;0.8707;0.8712;0.7833;0.7934;0.7833;0.7852;0.9604;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8579;0.8649;0.8579;0.8585;0.8435;0.8462;0.8435;0.843;0.7833;0.7934;0.7833;0.7852;0.9634;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8371;0.8466;0.8371;0.8382;0.8299;0.8312;0.8299;0.8302;0.7833;0.7913;0.7833;0.7852;0.957;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.8488;0.8534;0.8488;0.8494;0.8401;0.8467;0.8401;0.8412;0.7833;0.7975;0.7833;0.7848;0.9607;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8469;0.8517;0.8469;0.8471;0.8503;0.8512;0.8503;0.8498;0.7833;0.8074;0.7833;0.7836;0.9628;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8511;0.8602;0.8511;0.8517;0.8163;0.8246;0.8163;0.8153;0.7833;0.7945;0.7833;0.783;0.964;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
KNeighborsClassifier;0.8488;0.857;0.8488;0.8485;0.8639;0.8632;0.8639;0.863;0.7833;0.7854;0.7833;0.7822;0.9452;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
MLPClassifier;0.8499;0.8546;0.8499;0.8506;0.8129;0.8514;0.8129;0.8074;0.7833;0.8224;0.7833;0.7816;0.9613;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8413;0.8488;0.8413;0.841;0.8776;0.8853;0.8776;0.8794;0.7667;0.7839;0.7667;0.7705;0.9603;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8522;0.8585;0.8522;0.853;0.8946;0.8957;0.8946;0.8945;0.7667;0.7779;0.7667;0.7681;0.9613;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
MLPClassifier;0.8533;0.8564;0.8533;0.8532;0.8333;0.8351;0.8333;0.8338;0.7667;0.7721;0.7667;0.768;0.9635;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8549;0.8606;0.8549;0.8547;0.8197;0.8228;0.8197;0.8209;0.7667;0.7721;0.7667;0.768;0.9643;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.839;0.8485;0.839;0.8393;0.8707;0.8709;0.8707;0.8707;0.7667;0.7721;0.7667;0.768;0.9611;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 651, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=651)
MLPClassifier;0.8564;0.8631;0.8564;0.8564;0.8537;0.8568;0.8537;0.8547;0.7667;0.7721;0.7667;0.768;0.9634;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
SVC;0.6799;0.6844;0.6799;0.6803;0.8537;0.8602;0.8537;0.8555;0.7333;0.7542;0.7333;0.7384;0.8492;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6829;0.6862;0.6829;0.6827;0.8503;0.8634;0.8503;0.8525;0.7333;0.7542;0.7333;0.7384;0.8501;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6852;0.6877;0.6852;0.6857;0.8435;0.8433;0.8435;0.843;0.7333;0.7542;0.7333;0.7384;0.85;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6822;0.6859;0.6822;0.6824;0.8537;0.8658;0.8537;0.8549;0.7333;0.7542;0.7333;0.7384;0.8491;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6901;0.6932;0.6901;0.6903;0.8061;0.8233;0.8061;0.8097;0.7333;0.7542;0.7333;0.7384;0.8556;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6863;0.6895;0.6863;0.6866;0.8367;0.8531;0.8367;0.84;0.7333;0.7542;0.7333;0.7384;0.852;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6913;0.6945;0.6913;0.6905;0.8435;0.8548;0.8435;0.8457;0.7333;0.7542;0.7333;0.7384;0.85;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6795;0.6843;0.6795;0.6804;0.8503;0.855;0.8503;0.8511;0.7333;0.7542;0.7333;0.7384;0.8494;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6886;0.6926;0.6886;0.6879;0.7993;0.8021;0.7993;0.8004;0.7333;0.7542;0.7333;0.7384;0.8551;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6829;0.6865;0.6829;0.6824;0.8061;0.8126;0.8061;0.8078;0.7333;0.7542;0.7333;0.7384;0.8506;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 761};SVC(C=10, probability=True, random_state=761)
SVC;0.6807;0.6832;0.6807;0.6808;0.8333;0.8391;0.8333;0.8348;0.7333;0.7542;0.7333;0.7384;0.8486;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6867;0.692;0.6867;0.6878;0.8197;0.8232;0.8197;0.821;0.7333;0.7542;0.7333;0.7384;0.8535;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6882;0.6909;0.6882;0.6885;0.8367;0.8376;0.8367;0.837;0.7333;0.7542;0.7333;0.7384;0.852;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6837;0.6887;0.6837;0.6843;0.8469;0.854;0.8469;0.848;0.7333;0.7542;0.7333;0.7384;0.8523;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6886;0.6915;0.6886;0.6886;0.8061;0.8111;0.8061;0.8071;0.7333;0.7542;0.7333;0.7384;0.853;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6867;0.6914;0.6867;0.6867;0.8333;0.8388;0.8333;0.8346;0.7333;0.7542;0.7333;0.7384;0.8521;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6882;0.6921;0.6882;0.6886;0.8367;0.8455;0.8367;0.8384;0.7333;0.7542;0.7333;0.7384;0.8543;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.681;0.685;0.681;0.6811;0.8469;0.8538;0.8469;0.8487;0.7333;0.7542;0.7333;0.7384;0.8455;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6844;0.6874;0.6844;0.6845;0.8469;0.8585;0.8469;0.8494;0.7333;0.7542;0.7333;0.7384;0.8491;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6844;0.6878;0.6844;0.6842;0.8299;0.8546;0.8299;0.8336;0.7333;0.7542;0.7333;0.7384;0.8524;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6837;0.688;0.6837;0.6841;0.8333;0.8383;0.8333;0.8352;0.7333;0.7542;0.7333;0.7384;0.8535;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6807;0.6841;0.6807;0.68;0.8095;0.8193;0.8095;0.8114;0.7333;0.7542;0.7333;0.7384;0.8518;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6829;0.6873;0.6829;0.6827;0.8401;0.8462;0.8401;0.8419;0.7333;0.7542;0.7333;0.7384;0.8514;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 851};SVC(C=10, probability=True, random_state=851)
SVC;0.6874;0.6911;0.6874;0.6877;0.8367;0.8523;0.8367;0.839;0.7333;0.7542;0.7333;0.7384;0.8528;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6833;0.6868;0.6833;0.6836;0.8435;0.8495;0.8435;0.8451;0.7333;0.7542;0.7333;0.7384;0.8484;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6822;0.687;0.6822;0.6822;0.8129;0.8254;0.8129;0.8139;0.7333;0.7542;0.7333;0.7384;0.8548;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6852;0.6889;0.6852;0.6858;0.8435;0.8528;0.8435;0.8455;0.7333;0.7542;0.7333;0.7384;0.8513;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
SVC;0.6818;0.6851;0.6818;0.682;0.8469;0.8526;0.8469;0.8483;0.7333;0.7542;0.7333;0.7384;0.8501;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 935};SVC(C=10, probability=True, random_state=935)
LogisticRegression;0.819;0.8271;0.819;0.8209;0.8163;0.8208;0.8163;0.8181;0.7333;0.7448;0.7333;0.7362;0.9348;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 561, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=561)"
LogisticRegression;0.8227;0.8304;0.8227;0.8245;0.8027;0.8073;0.8027;0.8045;0.7333;0.7448;0.7333;0.7362;0.9345;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 930, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=930)"
LogisticRegression;0.819;0.8261;0.819;0.8208;0.8333;0.8461;0.8333;0.8351;0.7333;0.7448;0.7333;0.7362;0.9351;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 930, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=930)"
LogisticRegression;0.8258;0.8328;0.8258;0.8275;0.7789;0.7906;0.7789;0.7814;0.7333;0.7448;0.7333;0.7362;0.9369;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 561, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=561)"
LogisticRegression;0.8205;0.8276;0.8205;0.8224;0.8231;0.8287;0.8231;0.8252;0.7333;0.7448;0.7333;0.7362;0.9341;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 561, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=561)"
