Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9671;0.9679;0.9671;0.9672;0.9524;0.9547;0.9524;0.9527;0.9;0.9006;0.9;0.8999;0.9963;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 394};RandomForestClassifier(n_estimators=20, random_state=394)
RandomForestClassifier;0.9694;0.9701;0.9694;0.9694;0.9626;0.9629;0.9626;0.9627;0.9;0.9006;0.9;0.8999;0.9972;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 394};RandomForestClassifier(n_estimators=20, random_state=394)
RandomForestClassifier;0.9705;0.9711;0.9705;0.9705;0.9694;0.971;0.9694;0.9695;0.9;0.8998;0.9;0.8995;0.9969;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 658};RandomForestClassifier(n_estimators=20, random_state=658)
RandomForestClassifier;0.9698;0.9706;0.9698;0.9698;0.9796;0.9796;0.9796;0.9796;0.9;0.8998;0.9;0.8995;0.9968;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 658};RandomForestClassifier(n_estimators=20, random_state=658)
RandomForestClassifier;0.9694;0.97;0.9694;0.9694;0.9762;0.9767;0.9762;0.9762;0.9;0.8998;0.9;0.8995;0.9963;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 394};RandomForestClassifier(n_estimators=20, random_state=394)
KNeighborsClassifier;0.9097;0.9108;0.9097;0.9098;0.9626;0.9626;0.9626;0.9625;0.9;0.9032;0.9;0.8988;0.981;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.9138;0.9162;0.9138;0.9142;0.9456;0.9463;0.9456;0.9457;0.9;0.9032;0.9;0.8988;0.9808;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.9486;0.9497;0.9486;0.9486;0.9354;0.9367;0.9354;0.9355;0.8833;0.8875;0.8833;0.884;0.9614;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 28};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=28)
DecisionTreeClassifier;0.9456;0.9462;0.9456;0.9456;0.9252;0.9266;0.9252;0.9251;0.8833;0.8875;0.8833;0.884;0.9592;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
RandomForestClassifier;0.9652;0.966;0.9652;0.9652;0.966;0.9673;0.966;0.9662;0.8833;0.8868;0.8833;0.884;0.9962;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 954};RandomForestClassifier(n_estimators=10, random_state=954)
RandomForestClassifier;0.9694;0.9699;0.9694;0.9694;0.9694;0.9705;0.9694;0.9695;0.8833;0.884;0.8833;0.8833;0.9962;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 954};RandomForestClassifier(n_estimators=10, random_state=954)
RandomForestClassifier;0.972;0.973;0.972;0.9721;0.9558;0.9562;0.9558;0.9559;0.8833;0.8833;0.8833;0.8833;0.9963;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 394};RandomForestClassifier(n_estimators=20, random_state=394)
DecisionTreeClassifier;0.949;0.9494;0.949;0.9489;0.9252;0.9251;0.9252;0.9249;0.8833;0.8832;0.8833;0.8829;0.9617;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 28};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=28)
DecisionTreeClassifier;0.9433;0.944;0.9433;0.9433;0.9626;0.9633;0.9626;0.9626;0.8833;0.8832;0.8833;0.8829;0.9575;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
KNeighborsClassifier;0.9096;0.9104;0.9096;0.9095;0.9252;0.9256;0.9252;0.9251;0.8833;0.8832;0.8833;0.8829;0.9819;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.9414;0.9418;0.9414;0.9415;0.9252;0.9253;0.9252;0.9252;0.8833;0.8836;0.8833;0.8823;0.9561;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.9528;0.9534;0.9528;0.9527;0.9048;0.9062;0.9048;0.9053;0.8833;0.8836;0.8833;0.8823;0.9646;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 28};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=28)
DecisionTreeClassifier;0.9471;0.9477;0.9471;0.947;0.9218;0.9255;0.9218;0.9222;0.8667;0.8739;0.8667;0.8679;0.9603;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 974};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=974)
DecisionTreeClassifier;0.9388;0.9396;0.9388;0.9387;0.9286;0.9285;0.9286;0.9284;0.8667;0.8681;0.8667;0.867;0.9541;smote;1000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 974};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=974)
